year,month,factor,pair,R
2020,20202,BM,AC,-0.037252789
2020,20203,BM,AC,-0.01218953
2020,20204,BM,AC,-0.020606784
2020,20205,BM,AC,-0.00411366
2020,20206,BM,AC,0.042550154
2020,20207,BM,AC,0.097295521
2020,20187,BM,AD,0.006215344
2020,20188,BM,AD,-0.092336003
2020,20189,BM,AD,-0.008412774
2020,201810,BM,AD,-0.105184201
2020,201811,BM,AD,0.06010477
2020,201812,BM,AD,-0.056950549
2020,20191,BM,AD,-0.051375516
2020,20192,BM,AD,0.234064805
2020,20193,BM,AD,0.140734997
2020,20194,BM,AD,-0.030724516
2020,20195,BM,AD,-0.089979003
2020,20196,BM,AD,-0.011053871
2020,20197,BM,AD,-0.035958278
2020,20198,BM,AD,-0.04515657
2020,20199,BM,AD,0.00911746
2020,201910,BM,AD,-0.020746319
2020,201911,BM,AD,-0.025965578
2020,201912,BM,AD,0.082156743
2020,20201,BM,AD,-0.041843391
2020,20202,BM,AD,-0.024869134
2020,20203,BM,AD,-0.005730679
2020,20204,BM,AD,-0.01917908
2020,20205,BM,AD,0.003290096
2020,20206,BM,AD,0.018555684
2020,20207,BM,AD,0.094406991
2020,20187,BM,AE,-0.013994924
2020,20188,BM,AE,-0.133744372
2020,20189,BM,AE,-0.010621149
2020,201810,BM,AE,-0.088381654
2020,201811,BM,AE,0.04439006
2020,201812,BM,AE,-0.078172596
2020,20191,BM,AE,-0.060301402
2020,20192,BM,AE,0.257869573
2020,20193,BM,AE,0.079846627
2020,20194,BM,AE,-0.064005496
2020,20195,BM,AE,-0.09029797
2020,20196,BM,AE,0.007871618
2020,20197,BM,AE,-0.073419164
2020,20198,BM,AE,-0.029981977
2020,20199,BM,AE,-0.013033263
2020,201910,BM,AE,-0.039945438
2020,201911,BM,AE,-0.022660106
2020,201912,BM,AE,0.064797517
2020,20201,BM,AE,-0.061887026
2020,20202,BM,AE,-0.054962316
2020,20203,BM,AE,-0.002149318
2020,20204,BM,AE,-0.061891718
2020,20205,BM,AE,-0.007014087
2020,20206,BM,AE,0.020340222
2020,20207,BM,AE,0.103249193
2020,20187,OP,AA,-0.005615979
2020,20188,OP,AA,-0.11135281
2020,20189,OP,AA,-0.001025175
2020,201810,OP,AA,-0.09411307
2020,201811,OP,AA,0.072659477
2020,201812,OP,AA,-0.051898162
2020,20191,OP,AA,-0.086755809
2020,20192,OP,AA,0.2714805
2020,20193,OP,AA,0.108892451
2020,20194,OP,AA,-0.06029875
2020,20195,OP,AA,-0.079132915
2020,20196,OP,AA,-0.016410196
2020,20197,OP,AA,-0.049424673
2020,20198,OP,AA,-0.026394913
2020,20199,OP,AA,0.005158757
2020,201910,OP,AA,-0.027103554
2020,201911,OP,AA,-0.020886219
2020,201912,OP,AA,0.064908975
2020,20201,OP,AA,-0.065614506
2020,20202,OP,AA,-0.008122679
2020,20203,OP,AA,-0.038128554
2020,20204,OP,AA,-0.052809824
2020,20205,OP,AA,-0.02023163
2020,20206,OP,AA,0.027794598
2020,20207,OP,AA,0.07339029
2020,20187,OP,AB,0.029526077
2020,20188,OP,AB,-0.087318528
2020,20189,OP,AB,-0.025627655
2020,201810,OP,AB,-0.093959619
2020,201811,OP,AB,0.072210497
2020,201812,OP,AB,-0.040803984
2020,20191,OP,AB,-0.039155265
2020,20192,OP,AB,0.210094719
2020,20193,OP,AB,0.118198624
2020,20194,OP,AB,-0.070384201
2020,20195,OP,AB,-0.032714773
2020,20196,OP,AB,-0.003211521
2020,20197,OP,AB,-0.02725608
2020,20198,OP,AB,-0.026186341
2020,20199,OP,AB,0.012123194
2020,201910,OP,AB,-0.007123356
2020,201911,OP,AB,-0.031815939
2020,201912,OP,AB,0.070930693
2020,20201,OP,AB,-0.025578746
2020,20202,OP,AB,-0.021803632
2020,20203,OP,AB,-0.011280489
2020,20204,OP,AB,-0.013889855
2020,20205,OP,AB,0.026771842
2020,20206,OP,AB,0.037576373
2020,20207,OP,AB,0.094287817
2020,20187,OP,AC,0.013462221
2020,20188,OP,AC,-0.101089994
2020,20189,OP,AC,-0.004743524
2020,201810,OP,AC,-0.074369223
2020,201811,OP,AC,0.05388661
2020,201812,OP,AC,-0.036521582
2020,20191,OP,AC,-0.053387969
2020,20192,OP,AC,0.20484818
2020,20193,OP,AC,0.085419911
2020,20194,OP,AC,-0.044463092
2020,20195,OP,AC,-0.011347236
2020,20196,OP,AC,0.000355469
2020,20197,OP,AC,-0.024649552
2020,20198,OP,AC,-0.03186879
2020,20199,OP,AC,0.018356646
2020,201910,OP,AC,-0.005150225
2020,201911,OP,AC,-0.045732702
2020,201912,OP,AC,0.060875227
2020,20201,OP,AC,-0.026459958
2020,20202,OP,AC,-0.062160723
2020,20203,OP,AC,0.015048516
2020,20204,OP,AC,-0.011258042
2020,20205,OP,AC,0.038585751
2020,20206,OP,AC,0.03744976
2020,20207,OP,AC,0.118691487
2020,20187,OP,AD,-0.032192679
2020,20188,OP,AD,-0.094481795
2020,20189,OP,AD,-0.000510305
2020,201810,OP,AD,-0.075972883
2020,201811,OP,AD,0.024658547
2020,201812,OP,AD,-0.023253482
2020,20191,OP,AD,-0.053338546
2020,20192,OP,AD,0.206376476
2020,20193,OP,AD,0.082712146
2020,20194,OP,AD,-0.026706064
2020,20195,OP,AD,-0.048302884
2020,20196,OP,AD,-0.00869251
2020,20197,OP,AD,-0.014680082
2020,20198,OP,AD,-0.013769267
2020,20199,OP,AD,0.023287684
2020,201910,OP,AD,-0.007335777
2020,201911,OP,AD,-0.037164989
2020,201912,OP,AD,0.085632319
2020,20201,OP,AD,-0.02192354
2020,20202,OP,AD,-0.032102187
2020,20203,OP,AD,0.012398623
2020,20204,OP,AD,0.010376836
2020,20205,OP,AD,0.020402868
2020,20206,OP,AD,0.038909566
2020,20207,OP,AD,0.090767747
2020,20187,OP,AE,0.018512277
2020,20188,OP,AE,-0.098123426
2020,20189,OP,AE,-0.011626919
2020,201810,OP,AE,-0.073037651
2020,201811,OP,AE,0.1072111
2020,201812,OP,AE,-0.065770367
2020,20191,OP,AE,-0.079674254
2020,20192,OP,AE,0.230243006
2020,20193,OP,AE,0.189857209
2020,20194,OP,AE,-0.083915846
2020,20195,OP,AE,-0.092097043
2020,20196,OP,AE,0.000762412
2020,20197,OP,AE,-0.031268187
2020,20198,OP,AE,-0.017504241
2020,20199,OP,AE,0.012534021
2020,201910,OP,AE,-0.034639698
2020,201911,OP,AE,0.03978199
2020,201912,OP,AE,0.07843372
2020,20201,OP,AE,-0.032060734
2020,20202,OP,AE,-0.079549972
2020,20203,OP,AE,-0.02579244
2020,20204,OP,AE,-0.034566515
2020,20205,OP,AE,-0.006868931
2020,20206,OP,AE,0.034357513
2020,20207,OP,AE,0.100020721
2020,20187,INV,AA,-0.001887581
2020,20188,INV,AA,-0.122399245
2020,20189,INV,AA,-0.008796455
2020,201810,INV,AA,-0.104212985
2020,201811,INV,AA,0.065166784
2020,201812,INV,AA,-0.07072111
2020,20191,INV,AA,-0.094934235
2020,20192,INV,AA,0.282685789
2020,20193,INV,AA,0.123877235
2020,20194,INV,AA,-0.065398886
2020,20195,INV,AA,-0.096264419
2020,20196,INV,AA,-0.017066614
2020,20197,INV,AA,-0.050913468
2020,20198,INV,AA,-0.019093074
2020,20199,INV,AA,0.005813878
2020,201910,INV,AA,-0.024937988
2020,201911,INV,AA,-0.006437222
2020,201912,INV,AA,0.065752844
2020,20201,INV,AA,-0.0757435
2020,20202,INV,AA,-0.026001199
2020,20203,INV,AA,-0.050339165
2020,20204,INV,AA,-0.066861858
2020,20205,INV,AA,-0.033461684
2020,20206,INV,AA,0.03067128
2020,20207,INV,AA,0.06521887
2020,20187,INV,AB,0.012510056
2020,20188,INV,AB,-0.086603218
2020,20189,INV,AB,-0.015314057
2020,201810,INV,AB,-0.085025462
2020,201811,INV,AB,0.085602152
2020,201812,INV,AB,-0.046549995
2020,20191,INV,AB,-0.048999086
2020,20192,INV,AB,0.227552725
2020,20193,INV,AB,0.117807082
2020,20194,INV,AB,-0.060468041
2020,20195,INV,AB,-0.018825078
2020,20196,INV,AB,-0.021776766
2020,20197,INV,AB,-0.038042118
2020,20198,INV,AB,-0.042431759
2020,20199,INV,AB,0.012223133
2020,201910,INV,AB,-0.016420405
2020,201911,INV,AB,-0.040236674
2020,201912,INV,AB,0.079243494
2020,20201,INV,AB,-0.019716462
2020,20202,INV,AB,-0.033875357
2020,20203,INV,AB,-0.003610551
2020,20204,INV,AB,-0.015952226
2020,20205,INV,AB,0.024153419
2020,20206,INV,AB,0.032256403
2020,20207,INV,AB,0.105406214
2020,20187,INV,AC,0.020911521
2020,20188,INV,AC,-0.07633276
2020,20189,INV,AC,-0.005141961
2020,201810,INV,AC,-0.070691812
2020,201811,INV,AC,0.060625726
2020,201812,INV,AC,-0.028378903
2020,20191,INV,AC,-0.032251492
2020,20192,INV,AC,0.193446043
2020,20193,INV,AC,0.095632777
2020,20194,INV,AC,-0.053681841
2020,20195,INV,AC,-0.027225166
2020,20196,INV,AC,0.002334712
2020,20197,INV,AC,-0.020573975
2020,20198,INV,AC,-0.025440343
2020,20199,INV,AC,0.020353942
2020,201910,INV,AC,-0.018149589
2020,201911,INV,AC,-0.034836958
2020,201912,INV,AC,0.08161645
2020,20201,INV,AC,-0.034288226
2020,20202,INV,AC,-0.028011413
2020,20203,INV,AC,-0.015375506
2020,20204,INV,AC,-0.013571505
2020,20205,INV,AC,0.026049595
2020,20206,INV,AC,0.028294146
2020,20207,INV,AC,0.09712463
2020,20187,INV,AD,0.001780382
2020,20188,INV,AD,-0.107072322
2020,20189,INV,AD,0.009153461
2020,201810,INV,AD,-0.069934967
2020,201811,INV,AD,0.059969633
2020,201812,INV,AD,-0.011585584
2020,20191,INV,AD,-0.052174707
2020,20192,INV,AD,0.206062212
2020,20193,INV,AD,0.113894166
2020,20194,INV,AD,-0.066922892
2020,20195,INV,AD,-0.048359268
2020,20196,INV,AD,0.018836008
2020,20197,INV,AD,-0.018951872
2020,20198,INV,AD,-0.011657798
2020,20199,INV,AD,0.002517939
2020,201910,INV,AD,-0.017826532
2020,201911,INV,AD,-0.032052378
2020,201912,INV,AD,0.062397488
2020,20201,INV,AD,-0.033352172
2020,20202,INV,AD,-0.046789824
2020,20203,INV,AD,-0.006015107
2020,20204,INV,AD,-0.007919022
2020,20205,INV,AD,0.021572659
2020,20206,INV,AD,0.04882867
2020,20207,INV,AD,0.114943977
2020,20187,INV,AE,-0.010283058
2020,20188,INV,AE,-0.084295719
2020,20189,INV,AE,-0.009219264
2020,201810,INV,AE,-0.07106509
2020,201811,INV,AE,0.085489882
2020,201812,INV,AE,-0.025426603
2020,20191,INV,AE,-0.07792444
2020,20192,INV,AE,0.209357524
2020,20193,INV,AE,0.102784874
2020,20194,INV,AE,-0.03685518
2020,20195,INV,AE,-0.050997691
2020,20196,INV,AE,-0.009538582
2020,20197,INV,AE,-0.025464108
2020,20198,INV,AE,-0.030878869
2020,20199,INV,AE,0.023224857
2020,201910,INV,AE,-0.006028302
2020,201911,INV,AE,-0.014348167
2020,201912,INV,AE,0.060356627
2020,20201,INV,AE,-0.006593456
2020,20202,INV,AE,-0.016006407
2020,20203,INV,AE,0.030599451
2020,20204,INV,AE,0.006013974
2020,20205,INV,AE,0.026324517
2020,20206,INV,AE,0.033419702
2020,20207,INV,AE,0.09089533
2020,20187,BM,BA,0.004419306
2020,20188,BM,BA,-0.100207673
2020,20189,BM,BA,-0.014841871
2020,201810,BM,BA,-0.060198832
2020,201811,BM,BA,0.099433939
2020,201812,BM,BA,-0.016722787
2020,20191,BM,BA,-0.047445881
2020,20192,BM,BA,0.259072553
2020,20193,BM,BA,0.17377069
2020,20194,BM,BA,-0.02286115
2020,20195,BM,BA,-0.018682618
2020,20196,BM,BA,-0.011994956
2020,20197,BM,BA,-0.022513404
2020,20198,BM,BA,0.003975123
2020,20199,BM,BA,0.054209253
2020,201910,BM,BA,0.030853046
2020,201911,BM,BA,-0.004396588
2020,201912,BM,BA,0.073909779
2020,20201,BM,BA,0.004504244
2020,20202,BM,BA,-0.029011076
2020,20203,BM,BA,0.006469711
2020,20204,BM,BA,0.004458226
2020,20205,BM,BA,0.012023202
2020,20206,BM,BA,0.049320559
2020,20207,BM,BA,0.109029001
2020,20187,BM,BB,0.012195178
2020,20188,BM,BB,-0.079120055
2020,20189,BM,BB,-0.008506826
2020,201810,BM,BB,-0.096267556
2020,201811,BM,BB,0.085632345
2020,201812,BM,BB,-0.05178261
2020,20191,BM,BB,-0.035381708
2020,20192,BM,BB,0.214350091
2020,20193,BM,BB,0.11661112
2020,20194,BM,BB,-0.017561383
2020,20195,BM,BB,-0.034132277
2020,20196,BM,BB,0.007090637
2020,20197,BM,BB,-0.043474326
2020,20198,BM,BB,-0.017939055
2020,20199,BM,BB,0.018055062
2020,201910,BM,BB,-0.00830315
2020,201911,BM,BB,-0.040437549
2020,201912,BM,BB,0.067673609
2020,20201,BM,BB,0.001389015
2020,20202,BM,BB,-0.017530975
2020,20203,BM,BB,-0.017943759
2020,20204,BM,BB,-0.009424417
2020,20205,BM,BB,0.030859353
2020,20206,BM,BB,0.053625176
2020,20207,BM,BB,0.107292313
2020,20187,BM,BC,-0.004545945
2020,20188,BM,BC,-0.096136522
2020,20189,BM,BC,0.001572235
2020,201810,BM,BC,-0.096040656
2020,201811,BM,BC,0.077868807
2020,201812,BM,BC,-0.05835594
2020,20191,BM,BC,0.004192399
2020,20192,BM,BC,0.229886486
2020,20193,BM,BC,0.111359728
2020,20194,BM,BC,-0.015590198
2020,20195,BM,BC,-0.070775301
2020,20196,BM,BC,-0.002247058
2020,20197,BM,BC,-0.044074208
2020,20198,BM,BC,0.003106952
2020,20199,BM,BC,0.003302691
2020,201910,BM,BC,-0.021604671
2020,201911,BM,BC,-0.027081012
2020,201912,BM,BC,0.077454124
2020,20201,BM,BC,-0.005494072
2020,20202,BM,BC,-0.001082606
2020,20203,BM,BC,-0.016379995
2020,20204,BM,BC,0.0133875
2020,20205,BM,BC,0.015859343
2020,20206,BM,BC,0.044645892
2020,20207,BM,BC,0.133423326
2020,20187,BM,BD,0.016630538
2020,20188,BM,BD,-0.071774801
2020,20189,BM,BD,-0.003182147
2020,201810,BM,BD,-0.089451973
2020,201811,BM,BD,0.073194719
2020,201812,BM,BD,-0.059378233
2020,20191,BM,BD,-0.00745568
2020,20192,BM,BD,0.205299827
2020,20193,BM,BD,0.098734751
2020,20194,BM,BD,-0.018033227
2020,20195,BM,BD,-0.05639745
2020,20196,BM,BD,-0.010711862
2020,20197,BM,BD,-0.024895325
2020,20198,BM,BD,-0.032369713
2020,20199,BM,BD,0.0067783
2020,201910,BM,BD,-0.013710894
2020,201911,BM,BD,-0.028638297
2020,201912,BM,BD,0.074714966
2020,20201,BM,BD,-0.003714834
2020,20202,BM,BD,0.005589143
2020,20203,BM,BD,-0.005602726
2020,20204,BM,BD,0.001442324
2020,20205,BM,BD,0.021054644
2020,20206,BM,BD,0.043455032
2020,20207,BM,BD,0.144642636
2020,20187,BM,BE,-0.006813719
2020,20188,BM,BE,-0.071178852
2020,20189,BM,BE,-0.009754365
2020,201810,BM,BE,-0.1234946
2020,201811,BM,BE,0.040279261
2020,201812,BM,BE,-0.051708016
2020,20191,BM,BE,-0.02725045
2020,20192,BM,BE,0.210988996
2020,20193,BM,BE,0.090553164
2020,20194,BM,BE,-0.061345304
2020,20195,BM,BE,-0.073527775
2020,20196,BM,BE,0.001417917
2020,20197,BM,BE,-0.038101403
2020,20198,BM,BE,-0.035403211
2020,20199,BM,BE,-0.002524061
2020,201910,BM,BE,-0.01882042
2020,201911,BM,BE,-0.019430898
2020,201912,BM,BE,0.04921419
2020,20201,BM,BE,-0.046680357
2020,20202,BM,BE,-0.039110389
2020,20203,BM,BE,0.0079923
2020,20204,BM,BE,0.006072708
2020,20205,BM,BE,0.02305213
2020,20206,BM,BE,0.037781929
2020,20207,BM,BE,0.129151465
2020,20187,OP,BA,-0.002485122
2020,20188,OP,BA,-0.098610894
2020,20189,OP,BA,0.001151214
2020,201810,OP,BA,-0.102808464
2020,201811,OP,BA,0.104509534
2020,201812,OP,BA,-0.06217191
2020,20191,OP,BA,-0.041411586
2020,20192,OP,BA,0.255082151
2020,20193,OP,BA,0.142155966
2020,20194,OP,BA,-0.055364217
2020,20195,OP,BA,-0.05742433
2020,20196,OP,BA,-0.010370724
2020,20197,OP,BA,-0.053101594
2020,20198,OP,BA,-0.018243757
2020,20199,OP,BA,0.002287085
2020,201910,OP,BA,-0.022179304
2020,201911,OP,BA,-0.029921994
2020,201912,OP,BA,0.061236412
2020,20201,OP,BA,-0.035671981
2020,20202,OP,BA,0.006622391
2020,20203,OP,BA,-0.01041048
2020,20204,OP,BA,-0.000628668
2020,20205,OP,BA,0.009409276
2020,20206,OP,BA,0.038418124
2020,20207,OP,BA,0.123531722
2020,20187,OP,BB,0.023435643
2020,20188,OP,BB,-0.078595638
2020,20189,OP,BB,-0.002725137
2020,201810,OP,BB,-0.097715207
2020,201811,OP,BB,0.074811276
2020,201812,OP,BB,-0.051639435
2020,20191,OP,BB,-0.009740402
2020,20192,OP,BB,0.217854922
2020,20193,OP,BB,0.115718543
2020,20194,OP,BB,-0.041882543
2020,20195,OP,BB,-0.047561374
2020,20196,OP,BB,0.002741157
2020,20197,OP,BB,-0.032776481
2020,20198,OP,BB,-0.011232291
2020,20199,OP,BB,0.006755812
2020,201910,OP,BB,-0.005435537
2020,201911,OP,BB,-0.025628667
2020,201912,OP,BB,0.074761461
2020,20201,OP,BB,-0.001209641
2020,20202,OP,BB,-0.014112866
2020,20203,OP,BB,0.006600161
2020,20204,OP,BB,0.005445776
2020,20205,OP,BB,0.029194688
2020,20206,OP,BB,0.029747964
2020,20207,OP,BB,0.10949962
2020,20187,OP,BC,0.003932193
2020,20188,OP,BC,-0.074941285
2020,20189,OP,BC,-0.005975744
2020,201810,OP,BC,-0.09430445
2020,201811,OP,BC,0.060242737
2020,201812,OP,BC,-0.033375583
2020,20191,OP,BC,-0.011196472
2020,20192,OP,BC,0.208961515
2020,20193,OP,BC,0.103332218
2020,20194,OP,BC,-0.016692662
2020,20195,OP,BC,-0.042110439
2020,20196,OP,BC,-0.001715805
2020,20197,OP,BC,-0.021289791
2020,20198,OP,BC,-0.027181771
2020,20199,OP,BC,0.022915001
2020,201910,OP,BC,0.004271777
2020,201911,OP,BC,-0.028248663
2020,201912,OP,BC,0.065513928
2020,20201,OP,BC,0.001516857
2020,20202,OP,BC,-0.028483642
2020,20203,OP,BC,-0.007511896
2020,20204,OP,BC,0.004555716
2020,20205,OP,BC,0.023122136
2020,20206,OP,BC,0.050468234
2020,20207,OP,BC,0.14401117
2020,20187,OP,BD,-0.014142485
2020,20188,OP,BD,-0.064737553
2020,20189,OP,BD,-0.004217274
2020,201810,OP,BD,-0.073443633
2020,201811,OP,BD,0.040993827
2020,201812,OP,BD,-0.043733738
2020,20191,OP,BD,-0.015557563
2020,20192,OP,BD,0.191657643
2020,20193,OP,BD,0.090102286
2020,20194,OP,BD,-0.0191836
2020,20195,OP,BD,-0.050206353
2020,20196,OP,BD,0.002157397
2020,20197,OP,BD,-0.032953195
2020,20198,OP,BD,-0.023884467
2020,20199,OP,BD,0.022721376
2020,201910,OP,BD,-0.002507862
2020,201911,OP,BD,-0.025119929
2020,201912,OP,BD,0.076031159
2020,20201,OP,BD,0.003563985
2020,20202,OP,BD,-0.012594294
2020,20203,OP,BD,-0.019669337
2020,20204,OP,BD,-0.007842898
2020,20205,OP,BD,0.028829129
2020,20206,OP,BD,0.074306933
2020,20207,OP,BD,0.12992277
2020,20187,OP,BE,0.009193123
2020,20188,OP,BE,-0.086002293
2020,20189,OP,BE,-0.035860318
2020,201810,OP,BE,-0.096206819
2020,201811,OP,BE,0.061580768
2020,201812,OP,BE,-0.05602896
2020,20191,OP,BE,-0.010046138
2020,20192,OP,BE,0.203164487
2020,20193,OP,BE,0.091420087
2020,20194,OP,BE,0.063495137
2020,20195,OP,BE,-0.071520716
2020,20196,OP,BE,-0.006635306
2020,20197,OP,BE,-0.02581749
2020,20198,OP,BE,0.010783546
2020,20199,OP,BE,0.034861405
2020,201910,OP,BE,-0.010331056
2020,201911,OP,BE,-0.007471579
2020,201912,OP,BE,0.075530993
2020,20201,OP,BE,0.002131259
2020,20202,OP,BE,-0.031777141
2020,20203,OP,BE,-0.00864824
2020,20204,OP,BE,0.015387536
2020,20205,OP,BE,0.012928705
2020,20206,OP,BE,0.0521007
2020,20207,OP,BE,0.124753201
2020,20187,INV,BA,-0.011699333
2020,20188,INV,BA,-0.1014957
2020,20189,INV,BA,0.004236719
2020,201810,INV,BA,-0.100474762
2020,201811,INV,BA,0.081206235
2020,201812,INV,BA,-0.060280812
2020,20191,INV,BA,-0.051907932
2020,20192,INV,BA,0.242730299
2020,20193,INV,BA,0.105618168
2020,20194,INV,BA,-0.039265059
2020,20195,INV,BA,-0.057972541
2020,20196,INV,BA,-0.01269414
2020,20197,INV,BA,-0.04782749
2020,20198,INV,BA,-0.009970902
2020,20199,INV,BA,0.024663617
2020,201910,INV,BA,-0.021108069
2020,201911,INV,BA,-0.025122983
2020,201912,INV,BA,0.06174832
2020,20201,INV,BA,-0.029601716
2020,20202,INV,BA,-0.015452908
2020,20203,INV,BA,-0.003200786
2020,20204,INV,BA,-0.013206001
2020,20205,INV,BA,0.016886547
2020,20206,INV,BA,0.059664069
2020,20207,INV,BA,0.129029031
2020,20187,INV,BB,0.015483955
2020,20188,INV,BB,-0.084614683
2020,20189,INV,BB,-0.004168853
2020,201810,INV,BB,-0.081834571
2020,201811,INV,BB,0.082278128
2020,201812,INV,BB,-0.049170773
2020,20191,INV,BB,-0.014481636
2020,20192,INV,BB,0.210065115
2020,20193,INV,BB,0.136272911
2020,20194,INV,BB,-0.031191395
2020,20195,INV,BB,-0.05881054
2020,20196,INV,BB,-0.005786545
2020,20197,INV,BB,-0.032334869
2020,20198,INV,BB,-0.027247197
2020,20199,INV,BB,0.002706122
2020,201910,INV,BB,-0.006881438
2020,201911,INV,BB,-0.02439154
2020,201912,INV,BB,0.072115695
2020,20201,INV,BB,-0.005646191
2020,20202,INV,BB,-0.010327578
2020,20203,INV,BB,-0.00726762
2020,20204,INV,BB,-0.010551998
2020,20205,INV,BB,0.030557976
2020,20206,INV,BB,0.025645334
2020,20207,INV,BB,0.112279447
2020,20187,INV,BC,0.013079094
2020,20188,INV,BC,-0.073178712
2020,20189,INV,BC,-0.022298393
2020,201810,INV,BC,-0.089716154
2020,201811,INV,BC,0.05637174
2020,201812,INV,BC,-0.043213488
2020,20191,INV,BC,0.00666508
2020,20192,INV,BC,0.200833307
2020,20193,INV,BC,0.121710568
2020,20194,INV,BC,-0.014771081
2020,20195,INV,BC,-0.033995639
2020,20196,INV,BC,-0.004255696
2020,20197,INV,BC,-0.025409252
2020,20198,INV,BC,-0.015703911
2020,20199,INV,BC,-0.00424153
2020,201910,INV,BC,0.009028322
2020,201911,INV,BC,-0.027664629
2020,201912,INV,BC,0.071971156
2020,20201,INV,BC,-0.007118352
2020,20202,INV,BC,-0.023384503
2020,20203,INV,BC,-0.013190154
2020,20204,INV,BC,0.032611997
2020,20205,INV,BC,0.016576193
2020,20206,INV,BC,0.032915693
2020,20207,INV,BC,0.12212858
2020,20187,INV,BD,0.021616876
2020,20188,INV,BD,-0.059626949
2020,20189,INV,BD,-0.012822308
2020,201810,INV,BD,-0.1095795
2020,201811,INV,BD,0.075638664
2020,201812,INV,BD,-0.039785684
2020,20191,INV,BD,-0.002605127
2020,20192,INV,BD,0.228772364
2020,20193,INV,BD,0.098061931
2020,20194,INV,BD,-0.00215517
2020,20195,INV,BD,-0.049448653
2020,20196,INV,BD,0.014699725
2020,20197,INV,BD,-0.036888284
2020,20198,INV,BD,-0.018483281
2020,20199,INV,BD,0.02719162
2020,201910,INV,BD,-0.011168812
2020,201911,INV,BD,-0.023786317
2020,201912,INV,BD,0.073777794
2020,20201,INV,BD,-0.010644836
2020,20202,INV,BD,-0.014736919
2020,20203,INV,BD,-0.008817997
2020,20204,INV,BD,-0.003518545
2020,20205,INV,BD,0.0195905
2020,20206,INV,BD,0.051917811
2020,20207,INV,BD,0.117185727
2020,20187,INV,BE,3.94E-07
2020,20188,INV,BE,-0.066315542
2020,20189,INV,BE,-0.007986601
2020,201810,INV,BE,-0.095774158
2020,201811,INV,BE,0.062525938
2020,201812,INV,BE,-0.046097151
2020,20191,INV,BE,-0.004682319
2020,20192,INV,BE,0.206581653
2020,20193,INV,BE,0.107214926
2020,20194,INV,BE,-0.023721889
2020,20195,INV,BE,-0.051077209
2020,20196,INV,BE,0.005563709
2020,20197,INV,BE,-0.022993648
2020,20198,INV,BE,-0.007895227
2020,20199,INV,BE,0.020890118
2020,201910,INV,BE,0.001501328
2020,201911,INV,BE,-0.026342662
2020,201912,INV,BE,0.072709458
2020,20201,INV,BE,0.028957601
2020,20202,INV,BE,-0.00441066
2020,20203,INV,BE,-0.002086803
2020,20204,INV,BE,0.024315646
2020,20205,INV,BE,0.020268906
2020,20206,INV,BE,0.060062624
2020,20207,INV,BE,0.150539668
2020,20187,BM,CA,0.037398724
2020,20188,BM,CA,-0.061410537
2020,20189,BM,CA,-0.011855345
2020,201810,BM,CA,-0.105668272
2020,201811,BM,CA,0.095317972
2020,201812,BM,CA,-0.033477373
2020,20191,BM,CA,-0.009228177
2020,20192,BM,CA,0.256464607
2020,20193,BM,CA,0.207582736
2020,20194,BM,CA,-0.018530574
2020,20195,BM,CA,0.005574951
2020,20196,BM,CA,-0.010784594
2020,20197,BM,CA,0.008176591
2020,20198,BM,CA,-0.00084156
2020,20199,BM,CA,0.023533137
2020,201910,BM,CA,0.019299733
2020,201911,BM,CA,-0.026913986
2020,201912,BM,CA,0.134402141
2020,20201,BM,CA,0.043671303
2020,20202,BM,CA,0.021791673
2020,20203,BM,CA,-0.069559656
2020,20204,BM,CA,0.025442619
2020,20205,BM,CA,0.038415242
2020,20206,BM,CA,0.088262845
2020,20207,BM,CA,0.138860406
2020,20187,BM,CB,-0.003115505
2020,20188,BM,CB,-0.063332831
2020,20189,BM,CB,-0.00195954
2020,201810,BM,CB,-0.116754834
2020,201811,BM,CB,0.095591125
2020,201812,BM,CB,-0.039137051
2020,20191,BM,CB,0.001848734
2020,20192,BM,CB,0.247781419
2020,20193,BM,CB,0.098753992
2020,20194,BM,CB,-0.023936713
2020,20195,BM,CB,-0.026834283
2020,20196,BM,CB,-0.009193707
2020,20197,BM,CB,-0.020011215
2020,20198,BM,CB,-0.016591275
2020,20199,BM,CB,0.002701851
2020,201910,BM,CB,-0.010821749
2020,201911,BM,CB,-0.020262579
2020,201912,BM,CB,0.097490883
2020,20201,BM,CB,0.053243182
2020,20202,BM,CB,-0.005320238
2020,20203,BM,CB,-0.027463747
2020,20204,BM,CB,0.029650544
2020,20205,BM,CB,0.040406405
2020,20206,BM,CB,0.042481021
2020,20207,BM,CB,0.124650332
2020,20187,BM,CC,0.008864236
2020,20188,BM,CC,-0.064643807
2020,20189,BM,CC,0.004059303
2020,201810,BM,CC,-0.121246166
2020,201811,BM,CC,0.059051278
2020,201812,BM,CC,-0.046791543
2020,20191,BM,CC,-0.020212502
2020,20192,BM,CC,0.215722231
2020,20193,BM,CC,0.131726986
2020,20194,BM,CC,-0.014901781
2020,20195,BM,CC,-0.057942183
2020,20196,BM,CC,-0.015664272
2020,20197,BM,CC,-0.025114149
2020,20198,BM,CC,-0.027074656
2020,20199,BM,CC,0.017103959
2020,201910,BM,CC,0.011319845
2020,201911,BM,CC,-0.022082796
2020,201912,BM,CC,0.056833543
2020,20201,BM,CC,-0.010902732
2020,20202,BM,CC,-0.007487709
2020,20203,BM,CC,-0.015971201
