,Stkcd,Size,BM,OP,INV
1098,2772,A,D,C,E
1099,2773,B,D,E,D
1100,2775,A,D,D,D
1101,2776,A,D,B,E
1102,2777,A,B,E,D
1103,2778,A,B,C,A
1104,2779,A,B,C,B
1105,2780,A,A,D,C
1106,2782,A,A,D,C
1107,2783,A,B,D,C
1108,2785,A,B,C,C
1109,2786,A,D,D,C
1110,2788,A,E,D,B
1111,2789,A,E,D,E
1112,2790,A,C,E,E
1113,2791,A,D,D,E
1114,2792,A,D,D,E
1115,600000,E,E,E,D
1116,600004,E,D,E,E
1117,600006,D,D,B,C
1118,600007,E,B,E,C
1119,600008,E,E,B,C
1120,600009,E,C,E,B
1121,600010,E,E,A,A
1122,600011,E,E,E,B
1123,600012,E,C,D,C
1124,600015,E,E,E,D
1125,600016,E,E,E,D
1126,600017,D,D,B,C
1127,600018,E,C,D,D
1128,600019,E,E,D,D
1129,600020,D,E,C,B
1130,600021,E,E,D,C
1131,600022,E,E,A,B
1132,600023,E,D,D,B
1133,600026,E,E,D,A
1134,600027,E,E,D,B
1135,600028,E,E,D,B
1136,600029,E,E,C,C
1137,600030,E,E,D,A
1138,600031,E,D,C,B
1139,600033,D,E,D,A
1140,600035,D,D,D,B
1141,600036,E,E,E,C
1142,600037,E,C,B,C
1143,600038,E,C,C,A
1144,600039,D,E,D,D
1145,600048,E,E,E,D
1146,600051,A,E,E,B
1147,600052,B,C,E,A
1148,600053,D,A,E,A
1149,600054,D,D,D,D
1150,600055,C,A,B,E
1151,600056,E,C,E,D
1152,600057,D,E,B,D
1153,600058,E,D,A,A
1154,600059,C,B,B,B
1155,600060,E,D,D,C
1156,600061,E,E,D,A
1157,600062,D,B,D,C
1158,600063,C,D,B,D
1159,600064,D,E,D,C
1160,600066,E,C,E,D
1161,600067,D,E,C,B
1162,600068,E,E,D,D
1163,600069,D,B,A,A
1164,600070,B,C,C,E
1165,600071,B,A,A,A
1166,600072,C,E,A,E
1167,600073,D,D,D,E
1168,600074,D,C,E,E
1169,600075,C,D,D,E
1170,600076,C,B,D,A
1171,600077,C,D,A,A
1172,600078,B,D,B,C
1173,600079,E,D,D,E
1174,600080,A,A,B,D
1175,600081,B,D,E,C
1176,600082,B,C,A,A
1177,600083,B,A,E,C
1178,600084,C,A,A,A
1179,600085,E,B,E,D
1180,600086,D,C,D,A
1181,600088,C,A,A,A
1182,600089,E,E,D,C
1183,600090,C,E,D,E
1184,600091,A,A,A,B
1185,600093,B,E,A,D
1186,600094,D,E,D,E
1187,600095,A,A,B,A
1188,600096,D,E,A,B
1189,600097,B,A,A,E
1190,600098,E,D,C,B
1191,600099,A,A,A,B
1192,600101,B,C,B,B
1193,600103,C,C,B,E
1194,600104,E,E,E,D
1195,600105,C,B,D,D
1196,600106,C,C,D,A
1197,600107,B,A,A,A
1198,600108,D,C,A,B
1199,600109,E,D,D,A
1200,600110,E,B,B,A
1201,600111,E,A,B,C
1202,600112,B,B,A,C
1203,600113,B,A,E,B
1204,600114,C,B,C,D
1205,600115,E,E,B,C
1206,600116,D,B,D,C
1207,600117,C,E,A,C
1208,600118,E,A,C,C
1209,600119,B,B,D,D
1210,600120,D,C,D,B
1211,600121,C,E,A,A
1212,600122,D,D,C,C
1213,600123,D,E,A,C
1214,600125,D,B,C,A
1215,600126,C,E,C,E
1216,600127,B,B,A,D
1217,600128,A,C,A,B
1218,600129,C,D,E,A
1219,600130,B,A,B,B
1220,600131,B,B,E,B
1221,600132,D,A,E,A
1222,600133,C,E,D,D
1223,600135,C,A,B,C
1224,600137,B,A,B,C
1225,600138,E,C,D,D
1226,600139,C,C,E,A
1227,600141,D,E,B,B
1228,600143,E,D,C,E
1229,600148,B,A,C,D
1230,600149,B,A,A,A
1231,600150,E,D,A,B
1232,600153,E,E,E,D
1233,600155,C,E,A,E
1234,600156,A,A,A,A
1235,600157,E,E,B,C
1236,600158,D,A,B,A
1237,600159,B,C,C,A
1238,600160,E,B,B,D
1239,600162,C,E,E,A
1240,600163,B,C,C,B
1241,600165,D,A,A,A
1242,600166,E,E,A,D
1243,600167,A,E,E,E
1244,600168,C,D,B,C
1245,600169,D,E,A,B
1246,600170,E,E,D,D
1247,600172,D,C,C,C
1248,600175,C,E,B,C
1249,600176,E,C,E,A
1250,600177,E,E,E,A
1251,600178,B,C,B,D
1252,600179,D,D,E,E
1253,600180,D,D,E,E
1254,600182,B,B,E,A
1255,600183,E,B,E,C
1256,600184,C,A,B,A
1257,600185,D,E,D,D
1258,600186,B,A,A,A
1259,600187,C,B,A,B
1260,600188,E,E,B,B
1261,600189,A,D,A,A
1262,600190,C,D,A,B
1263,600191,C,A,A,A
1264,600192,B,D,A,B
1265,600195,D,C,D,E
1266,600196,E,C,D,D
1267,600197,D,A,E,C
1268,600198,D,C,A,A
1269,600199,B,B,A,A
1270,600200,D,B,B,D
1271,600201,E,A,E,E
1272,600202,B,B,A,A
1273,600203,A,D,A,C
1274,600206,D,A,B,B
1275,600207,C,A,A,B
1276,600208,E,E,A,D
1277,600209,C,A,A,A
1278,600210,D,D,C,B
1279,600211,C,A,E,E
1280,600213,A,D,E,E
1281,600215,B,B,A,A
1282,600216,D,C,C,C
1283,600217,B,B,E,E
1284,600218,B,C,C,C
1285,600219,E,E,C,D
1286,600220,C,B,D,C
1287,600221,E,E,B,D
1288,600222,A,B,A,B
1289,600223,B,E,D,D
1290,600226,D,A,D,E
1291,600227,C,D,A,A
1292,600228,A,A,A,A
1293,600229,B,B,D,C
1294,600230,E,B,E,A
1295,600231,C,E,B,B
1296,600232,A,A,B,B
1297,600233,C,D,E,E
1298,600234,A,A,A,B
1299,600235,A,B,B,A
1300,600236,E,D,E,A
1301,600237,B,B,A,A
1302,600238,B,A,A,D
1303,600240,D,D,E,A
1304,600241,A,C,A,B
1305,600243,A,D,A,A
1306,600246,C,E,B,B
1307,600247,A,A,A,A
1308,600248,A,D,C,C
1309,600249,B,C,A,A
1310,600250,B,B,B,A
1311,600251,C,B,B,A
1312,600252,D,A,D,B
1313,600256,E,E,A,B
1314,600257,A,A,A,C
1315,600258,C,E,C,E
1316,600259,D,A,A,E
1317,600260,D,D,C,E
1318,600261,D,B,E,C
1319,600262,B,A,A,A
1320,600265,A,A,A,A
1321,600266,E,E,D,D
1322,600267,D,D,A,C
1323,600268,B,E,A,B
1324,600269,D,E,C,B
1325,600270,E,B,E,B
1326,600271,E,B,E,D
1327,600272,A,A,C,A
1328,600273,C,D,E,D
1329,600275,A,A,A,A
1330,600276,E,A,E,D
1331,600278,C,C,C,D
1332,600279,B,D,B,B
1333,600280,D,E,E,B
1334,600281,A,B,A,A
1335,600282,E,E,B,A
1336,600283,B,D,C,B
1337,600284,C,D,D,A
1338,600285,C,B,E,C
1339,600287,B,D,C,E
1340,600288,B,B,B,B
1341,600290,C,D,A,A
1342,600291,E,E,A,E
1343,600292,D,C,B,B
1344,600293,B,D,C,E
1345,600295,D,E,B,B
1346,600297,E,E,D,E
1347,600298,E,B,E,C
1348,600299,C,E,E,C
1349,600300,D,C,A,B
1350,600301,A,A,A,C
1351,600302,A,B,A,B
1352,600303,C,D,B,A
1353,600305,C,A,D,B
1354,600306,A,B,E,A
1355,600307,E,E,C,A
1356,600308,C,E,B,A
1357,600309,E,C,E,C
1358,600310,C,D,B,D
1359,600311,B,A,A,A
1360,600312,E,D,E,E
1361,600313,B,C,A,C
1362,600315,E,B,C,A
1363,600316,D,C,A,C
1364,600317,E,C,C,B
1365,600319,A,B,A,A
1366,600320,E,E,B,B
1367,600321,B,B,A,A
1368,600322,C,E,A,E
1369,600323,D,D,D,C
1370,600325,E,E,C,D
1371,600326,D,D,D,E
1372,600327,B,D,D,C
1373,600328,C,D,C,A
1374,600329,D,B,D,B
1375,600330,D,B,B,C
1376,600331,C,D,B,B
1377,600332,E,D,C,E
1378,600333,B,D,B,C
1379,600335,D,E,D,A
1380,600336,B,C,A,E
1381,600337,D,B,D,C
1382,600338,C,A,E,E
1383,600339,B,E,D,E
1384,600340,E,E,E,E
1385,600343,D,A,A,C
1386,600345,B,A,B,A
1387,600348,E,E,C,D
1388,600350,E,D,E,B
1389,600351,C,C,A,A
1390,600352,E,D,E,E
1391,600354,B,C,A,A
1392,600355,B,A,A,A
1393,600356,A,C,C,B
1394,600359,A,C,A,B
1395,600360,C,B,B,B
1396,600361,B,E,A,A
1397,600362,E,E,B,A
1398,600363,C,B,C,C
1399,600365,A,A,B,C
1400,600366,D,B,E,D
1401,600367,B,B,C,B
1402,600368,C,E,C,A
1403,600369,E,E,C,A
1404,600370,A,A,C,B
1405,600371,A,A,D,C
1406,600372,E,B,C,C
1407,600373,E,C,D,C
1408,600376,E,E,D,D
1409,600377,E,D,E,B
1410,600378,B,A,B,B
1411,600379,A,A,C,A
1412,600380,D,D,D,D
1413,600381,A,C,D,B
1414,600382,C,D,B,E
1415,600383,E,E,E,C
1416,600385,A,A,D,A
1417,600386,C,C,D,B
1418,600387,B,D,A,A
1419,600388,E,D,E,C
1420,600389,C,B,B,B
1421,600390,C,E,D,E
1422,600391,D,B,B,C
1423,600392,E,A,A,C
1424,600393,C,E,B,E
1425,600395,D,C,B,C
1426,600396,B,E,B,B
1427,600397,B,D,A,A
1428,600398,E,D,E,B
1429,600399,D,D,B,A
1430,600401,C,E,A,D
1431,600403,D,D,A,A
1432,600405,B,B,A,D
1433,600408,B,D,A,A
1434,600409,E,D,E,B
1435,600410,C,D,A,E
1436,600415,E,B,E,A
1437,600416,D,E,A,C
1438,600418,D,E,A,D
1439,600419,B,A,D,C
1440,600420,D,D,D,E
1441,600421,A,A,A,A
1442,600422,C,B,D,C
1443,600423,A,D,E,A
1444,600425,C,D,A,A
1445,600426,E,C,D,C
1446,600428,D,E,A,D
1447,600429,C,D,A,B
1448,600433,C,B,B,B
1449,600435,E,A,C,C
1450,600436,E,A,E,D
1451,600438,E,E,D,E
1452,600439,C,B,C,A
1453,600444,A,A,C,B
1454,600446,D,A,E,B
1455,600448,A,C,A,C
1456,600449,C,D,A,B
1457,600452,C,B,E,E
1458,600455,A,A,A,B
1459,600456,D,C,A,B
1460,600458,D,D,B,B
1461,600459,C,B,B,B
1462,600461,B,E,D,E
1463,600462,A,A,B,D
1464,600463,B,C,B,A
1465,600466,C,E,D,D
1466,600467,B,C,B,B
1467,600469,B,D,A,C
1468,600470,B,D,A,A
1469,600475,A,D,D,B
1470,600476,B,A,A,B
1471,600477,D,C,E,A
1472,600478,D,B,A,E
1473,600479,B,B,D,C
1474,600480,C,D,D,C
1475,600481,C,A,C,B
1476,600482,E,E,B,E
1477,600483,D,E,D,D
1478,600486,D,B,E,D
1479,600487,E,C,E,D
1480,600488,B,B,B,A
1481,600489,E,C,B,B
1482,600491,D,E,D,C
1483,600493,A,A,D,B
1484,600495,D,A,A,A
1485,600496,C,D,B,B
1486,600497,E,D,A,A
1487,600498,E,D,C,D
1488,600499,D,C,C,B
1489,600500,E,E,B,D
1490,600501,C,B,A,B
1491,600502,C,E,D,D
1492,600503,D,B,B,D
1493,600505,A,C,C,C
1494,600506,A,A,A,A
1495,600507,E,C,E,A
1496,600508,D,E,C,B
1497,600509,C,E,C,C
1498,600510,C,E,C,B
1499,600511,D,C,E,C
1500,600512,B,D,B,E
1501,600513,A,A,D,C
1502,600515,B,E,B,E
1503,600516,E,B,A,A
1504,600517,D,C,E,B
1505,600518,E,C,D,E
1506,600519,E,A,E,D
1507,600520,A,A,A,B
1508,600521,E,A,D,D
1509,600522,E,C,E,D
1510,600523,C,B,C,B
1511,600525,E,D,C,E
1512,600526,B,D,B,D
1513,600527,B,A,B,A
1514,600528,E,E,A,B
1515,600529,C,C,C,D
1516,600530,B,B,C,A
1517,600531,C,D,B,E
1518,600532,B,B,D,B
1519,600533,C,E,C,B
1520,600535,E,B,E,C
1521,600536,D,B,A,C
1522,600537,C,C,D,B
1523,600538,A,A,A,A
1524,600539,B,A,A,A
1525,600540,A,C,A,A
1526,600543,B,A,B,B
1527,600545,C,D,A,A
1528,600546,D,E,E,A
1529,600547,E,B,D,D
1530,600548,D,E,D,B
1531,600549,E,C,B,A
1532,600550,D,D,B,D
1533,600555,B,B,A,A
1534,600557,C,B,D,C
1535,600558,B,B,B,B
1536,600560,A,B,B,A
1537,600561,A,E,A,C
1538,600562,D,A,E,E
1539,600563,D,A,E,C
1540,600565,D,E,E,D
1541,600566,E,A,E,E
1542,600567,E,D,B,C
1543,600568,D,C,C,E
1544,600569,D,E,B,B
1545,600570,E,A,C,D
1546,600571,C,A,D,C
1547,600572,D,B,D,A
1548,600573,A,A,A,B
1549,600575,D,E,C,E
1550,600576,B,A,C,B
1551,600578,E,E,C,E
1552,600580,D,D,C,D
1553,600581,D,E,A,A
1554,600582,D,E,C,C
1555,600583,E,C,A,A
1556,600584,E,E,A,D
1557,600585,E,D,D,B
1558,600586,D,D,B,A
1559,600587,C,D,B,D
1560,600588,E,B,A,C
1561,600589,B,D,B,D
1562,600590,C,D,B,D
1563,600592,B,B,B,A
1564,600593,A,A,D,E
1565,600594,D,B,D,D
1566,600595,D,E,B,B
1567,600596,C,D,B,B
1568,600597,E,D,E,B
1569,600598,E,A,D,C
1570,600599,B,A,C,E
1571,600600,E,D,D,B
1572,600601,D,D,A,C
1573,600602,C,C,C,C
1574,600603,A,E,C,E
1575,600604,C,E,B,E
1576,600605,A,A,B,A
1577,600606,E,E,E,D
1578,600608,A,A,E,A
1579,600610,A,B,B,E
1580,600611,D,D,C,C
1581,600612,D,D,E,D
1582,600613,B,B,C,C
1583,600614,D,B,B,A
1584,600615,A,A,B,B
1585,600616,C,A,B,A
1586,600617,C,E,D,D
1587,600618,D,B,A,A
1588,600619,B,E,B,C
1589,600620,D,A,B,A
1590,600621,C,B,C,D
1591,600622,D,E,C,E
1592,600623,D,E,A,C
1593,600624,B,B,B,D
1594,600626,C,C,D,C
1595,600628,C,C,C,D
1596,600629,C,C,E,D
1597,600630,B,B,B,C
1598,600633,E,B,D,D
1599,600634,D,B,B,A
1600,600635,D,D,C,D
1601,600637,E,C,D,B
1602,600638,D,C,B,C
1603,600639,D,D,C,B
1604,600640,D,A,A,B
1605,600641,D,C,E,D
1606,600642,E,E,D,B
1607,600644,A,C,E,B
1608,600647,A,A,E,C
1609,600648,E,D,D,B
1610,600650,C,B,C,A
1611,600651,C,D,E,E
1612,600652,C,A,C,B
1613,600658,C,D,D,E
1614,600660,E,C,E,D
1615,600661,B,B,E,D
1616,600662,D,B,C,A
1617,600663,E,D,E,E
1618,600664,D,C,D,C
1619,600665,B,E,D,C
1620,600667,D,E,D,E
1621,600668,C,C,D,C
1622,600674,E,C,E,C
1623,600675,D,E,E,A
1624,600676,C,D,C,D
1625,600677,C,D,A,E
1626,600678,B,A,A,A
1627,600679,B,A,B,B
1628,600680,A,A,A,A
1629,600681,B,C,E,E
1630,600682,E,C,E,B
1631,600683,C,E,E,B
1632,600684,C,E,D,D
1633,600685,D,E,A,A
1634,600686,C,E,A,A
1635,600687,D,C,D,D
1636,600688,E,C,E,D
1637,600689,A,A,A,B
1638,600690,E,E,E,E
1639,600691,C,E,A,B
1640,600692,B,B,E,B
1641,600693,C,C,E,C
1642,600694,D,D,E,C
1643,600695,A,A,A,B
1644,600696,A,A,A,A
1645,600697,B,E,E,D
1646,600698,B,A,A,D
1647,600699,E,E,C,E
1648,600702,D,B,C,B
1649,600703,E,A,D,C
1650,600704,D,E,D,B
1651,600705,E,E,E,B
1652,600706,B,B,C,B
1653,600707,C,D,A,C
1654,600708,C,E,E,A
1655,600711,D,D,C,E
1656,600712,B,A,A,B
1657,600713,B,E,D,C
1658,600714,B,A,C,A
1659,600715,D,C,E,D
1660,600716,B,D,B,D
1661,600717,E,E,D,A
1662,600718,E,B,E,A
1663,600719,A,B,A,C
1664,600720,C,D,B,A
1665,600721,B,C,B,A
1666,600722,C,A,B,A
1667,600723,C,D,E,B
1668,600724,C,E,D,A
1669,600726,C,E,B,B
1670,600727,B,B,B,C
1671,600728,D,B,B,E
1672,600729,D,D,D,B
1673,600730,B,C,E,E
1674,600731,A,B,B,A
1675,600736,D,E,C,B
1676,600737,D,D,D,D
1677,600738,A,C,C,D
1678,600739,E,D,C,D
1679,600740,C,E,B,B
1680,600741,E,E,E,E
1681,600742,D,D,D,D
1682,600743,D,E,E,D
1683,600744,B,E,A,A
1684,600745,D,D,B,D
1685,600746,B,A,C,D
1686,600748,D,E,C,D
1687,600749,A,A,A,A
1688,600750,D,A,E,D
1689,600751,D,E,B,E
1690,600753,A,A,A,A
1691,600754,D,E,C,E
1692,600755,E,E,D,E
1693,600756,C,B,C,E
1694,600757,D,C,D,B
1695,600758,C,E,B,A
1696,600759,C,D,A,D
1697,600760,D,A,A,A
1698,600761,D,C,D,C
1699,600763,C,A,E,C
1700,600764,D,A,E,B
1701,600765,D,D,B,B
1702,600766,A,A,C,B
1703,600767,A,A,A,D
1704,600769,A,A,A,B
1705,600770,D,B,B,A
1706,600771,D,A,D,E
1707,600773,D,D,B,A
1708,600774,A,B,A,B
1709,600775,C,B,B,C
1710,600776,C,B,B,B
1711,600777,D,C,A,D
1712,600778,A,E,A,A
1713,600779,E,A,E,D
1714,600780,C,E,B,E
1715,600781,B,B,B,C
1716,600782,D,E,C,B
1717,600783,D,A,D,B
1718,600784,B,C,B,A
1719,600785,B,C,C,B
1720,600787,E,D,A,D
1721,600789,B,C,B,B
1722,600790,C,D,D,D
1723,600791,B,D,C,A
1724,600792,B,D,A,C
1725,600793,B,D,A,C
1726,600794,B,B,B,C
1727,600796,A,A,B,A
1728,600797,D,A,D,A
1729,600798,C,D,B,B
1730,600800,B,A,A,A
1731,600801,D,E,C,C
1732,600802,B,D,A,A
1733,600803,D,D,C,E
1734,600804,E,C,D,C
1735,600805,C,D,B,A
1736,600808,E,E,C,C
1737,600809,E,A,E,C
1738,600810,B,E,B,D
1739,600811,E,E,B,E
1740,600812,D,E,A,B
1741,600814,B,D,E,C
1742,600815,B,D,A,A
1743,600816,E,C,E,E
1744,600817,A,A,A,A
1745,600818,C,A,A,C
1746,600819,C,D,D,A
1747,600820,E,E,D,C
1748,600821,B,A,A,A
1749,600822,B,A,B,A
1750,600823,E,E,D,D
1751,600824,C,A,D,B
1752,600825,C,B,A,A
1753,600826,C,B,E,C
1754,600827,E,E,C,B
1755,600828,B,E,E,E
1756,600829,D,B,E,C
1757,600830,B,C,C,A
1758,600831,C,C,B,D
1759,600833,B,A,C,A
1760,600834,C,A,B,A
1761,600835,E,E,E,C
1762,600836,B,C,A,A
1763,600837,E,E,D,A
1764,600838,B,A,E,B
1765,600839,E,E,C,C
1766,600841,C,C,B,C
1767,600843,B,C,D,C
1768,600844,B,C,A,C
1769,600845,D,C,C,C
1770,600846,C,D,D,B
1771,600847,A,A,A,A
1772,600848,D,D,D,E
1773,600850,D,B,E,C
1774,600851,C,B,B,A
1775,600853,A,E,B,D
1776,600854,B,B,A,A
1777,600856,D,D,D,E
1778,600857,A,A,C,B
1779,600858,B,E,B,B
1780,600860,A,B,A,A
1781,600861,B,C,C,A
1782,600862,D,C,B,A
1783,600863,E,E,C,B
1784,600864,D,E,B,E
1785,600865,B,B,C,D
1786,600866,A,B,A,A
1787,600867,E,A,E,D
1788,600868,D,A,B,A
1789,600869,E,C,B,B
1790,600870,B,A,A,E
1791,600871,D,E,A,A
1792,600872,E,B,E,C
1793,600873,E,C,D,A
1794,600874,E,D,C,B
1795,600877,B,A,E,A
1796,600879,D,D,C,E
1797,600880,B,C,A,A
1798,600881,D,E,A,A
1799,600882,B,B,A,E
1800,600883,A,A,B,A
1801,600884,E,D,C,E
1802,600885,E,A,E,D
1803,600886,E,E,E,C
1804,600887,E,A,E,A
1805,600888,C,E,A,C
1806,600889,B,B,C,B
1807,600891,A,D,D,E
1808,600893,E,D,C,B
1809,600894,D,C,D,B
1810,600895,E,C,D,B
1811,600896,B,C,A,A
1812,600897,C,C,E,C
1813,600898,A,B,B,E
1814,600900,E,E,E,E
1815,600917,A,E,D,B
1816,600958,E,E,C,B
1817,600960,B,D,C,E
1818,600961,C,C,A,B
1819,600962,A,B,A,A
1820,600963,C,D,A,A
1821,600965,C,A,D,D
1822,600966,D,E,C,A
1823,600967,D,D,C,E
1824,600969,B,E,C,D
1825,600970,D,E,C,A
1826,600971,D,E,A,B
1827,600975,A,B,D,C
1828,600976,B,A,C,C
1829,600978,D,D,D,D
1830,600980,A,A,C,B
1831,600981,A,E,D,A
1832,600982,B,C,B,B
1833,600983,C,D,C,C
1834,600984,B,D,A,C
1835,600985,A,B,C,D
1836,600986,C,D,D,A
1837,600987,D,B,E,C
1838,600988,C,B,E,C
1839,600990,D,A,E,D
1840,600992,B,B,B,C
1841,600993,D,A,D,B
1842,600995,B,B,D,A
1843,600997,D,E,C,B
1844,600998,E,D,D,D
1845,600999,E,E,D,A
1846,601000,E,D,D,D
1847,601001,D,E,A,A
1848,601002,C,B,B,C
1849,601003,D,D,B,A
1850,601006,E,D,D,C
1851,601007,A,C,B,A
1852,601008,C,D,A,B
1853,601009,E,E,E,E
1854,601010,C,C,D,A
1855,601011,D,C,B,C
1856,601012,E,C,E,E
1857,601015,B,E,C,B
1858,601016,D,E,B,B
1859,601018,E,C,C,D
1860,601021,C,E,B,D
1861,601038,C,E,B,B
1862,601058,D,D,D,A
1863,601098,E,B,E,C
1864,601099,E,D,C,D
1865,601100,D,D,B,C
1866,601101,D,E,A,B
1867,601106,E,D,A,A
1868,601107,D,E,D,C
1869,601111,E,E,D,B
1870,601113,C,C,B,B
1871,601116,D,A,C,A
1872,601117,E,E,C,B
1873,601118,E,B,A,C
1874,601126,C,B,C,A
1875,601137,C,C,C,E
1876,601139,E,C,D,C
1877,601155,D,E,E,E
1878,601158,E,B,C,B
1879,601166,E,E,E,D
1880,601169,E,E,E,D
1881,601177,A,C,A,A
1882,601179,E,D,C,C
1883,601186,E,E,D,C
1884,601188,C,C,D,D
1885,601198,E,E,D,A
1886,601199,C,B,E,D
1887,601208,B,C,B,A
1888,601211,E,E,D,A
1889,601216,E,B,D,A
1890,601218,B,C,C,A
1891,601222,D,D,C,E
1892,601225,E,E,D,B
1893,601226,A,E,A,A
1894,601231,E,C,D,D
1895,601233,E,D,D,D
1896,601238,E,C,E,D
1897,601258,E,E,B,C
1898,601288,E,E,E,C
1899,601311,D,B,D,B
1900,601318,E,E,E,D
1901,601328,E,E,D,D
1902,601333,E,D,C,B
1903,601336,E,E,D,B
1904,601339,D,D,D,B
1905,601368,A,E,D,C
1906,601369,D,D,B,B
1907,601377,E,E,C,D
1908,601388,D,B,A,D
1909,601390,E,E,D,B
1910,601398,E,E,E,C
1911,601515,D,B,E,D
1912,601518,B,D,C,C
1913,601519,D,A,A,A
1914,601555,E,E,D,C
1915,601558,D,C,A,A
1916,601566,D,B,D,B
1917,601567,D,D,D,E
1918,601579,A,D,C,E
1919,601588,E,E,C,E
1920,601599,B,C,D,E
1921,601600,E,E,A,B
1922,601601,E,E,D,C
1923,601607,E,E,D,C
1924,601608,E,C,A,A
1925,601616,B,B,A,A
1926,601618,E,E,C,C
1927,601628,E,E,C,C
1928,601633,E,D,E,D
1929,601636,D,D,E,A
1930,601666,E,E,C,C
1931,601668,E,E,E,D
1932,601669,E,E,D,D
1933,601677,C,C,D,C
1934,601678,D,C,D,A
1935,601688,E,E,D,A
1936,601689,C,C,E,D
1937,601699,E,E,C,D
1938,601718,E,C,A,C
1939,601766,E,D,D,C
1940,601777,D,E,A,D
1941,601788,E,E,C,A
1942,601789,C,E,D,C
1943,601798,B,B,A,C
1944,601799,D,B,D,E
1945,601800,E,E,D,C
1946,601801,E,A,C,E
1947,601808,E,E,A,A
1948,601818,E,E,E,D
1949,601857,E,D,B,B
1950,601866,E,E,B,E
1951,601877,E,D,E,E
1952,601880,E,D,B,C
1953,601886,D,E,C,C
1954,601888,E,A,E,C
1955,601890,D,B,B,A
1956,601898,E,E,B,A
1957,601899,E,D,C,C
1958,601900,A,E,C,D
1959,601901,E,E,C,A
1960,601908,D,C,B,C
1961,601918,D,E,B,B
1962,601919,E,E,A,A
1963,601928,E,C,C,C
1964,601929,D,C,C,B
1965,601933,E,C,C,E
1966,601939,E,E,E,D
1967,601958,E,B,A,A
1968,601965,D,B,D,C
1969,601968,A,E,A,C
1970,601969,D,B,A,C
1971,601985,E,E,C,C
1972,601988,E,E,E,C
1973,601991,E,E,B,A
1974,601992,E,E,C,E
1975,601996,B,B,B,B
1976,601998,E,E,E,D
1977,603000,E,A,C,B
1978,603001,C,B,D,A
1979,603002,A,A,B,C
1980,603003,A,D,A,E
1981,603005,B,C,B,A
1982,603006,A,B,E,D
1983,603008,C,C,D,E
1984,603009,B,C,C,E
1985,603011,A,C,B,E
1986,603012,B,C,B,C
1987,603015,A,C,B,D
1988,603017,A,D,D,D
1989,603018,B,D,D,D
1990,603019,D,C,C,E
1991,603020,A,B,D,B
1992,603021,A,C,B,E
1993,603022,A,B,C,C
1994,603023,A,A,E,C
1995,603025,A,D,E,B
1996,603026,B,B,E,B
1997,603030,A,E,C,E
1998,603066,A,B,D,C
1999,603077,E,C,B,D
2000,603085,A,C,B,E
2001,603088,A,B,B,D
2002,603099,A,B,D,D
2003,603100,A,D,C,B
2004,603108,B,D,C,E
2005,603116,A,D,D,C
2006,603117,A,D,B,D
2007,603118,B,D,C,E
2008,603123,A,D,C,B
2009,603128,C,C,C,E
2010,603158,A,B,E,D
2011,603166,A,D,B,A
2012,603167,C,C,C,B
2013,603168,C,B,E,E
2014,603188,C,B,E,B
2015,603198,B,D,E,C
2016,603199,A,A,D,B
2017,603222,A,B,C,C
2018,603223,A,A,D,B
2019,603227,A,C,A,A
2020,603268,A,B,C,E
2021,603288,E,D,E,D
2022,603300,A,C,B,E
2023,603306,A,B,E,D
2024,603309,A,B,D,C
2025,603311,A,A,D,B
2026,603315,A,B,C,B
2027,603318,A,C,B,D
2028,603328,D,E,E,C
2029,603333,B,A,A,A
2030,603338,A,B,E,D
2031,603355,B,D,E,E
2032,603366,C,C,C,C
2033,603368,B,D,D,E
2034,603369,E,C,E,D
2035,603377,B,D,E,E
2036,603398,A,A,D,C
2037,603456,A,D,B,A
2038,603508,A,C,C,B
2039,603518,A,C,C,B
2040,603519,A,A,D,D
2041,603520,A,D,D,D
2042,603566,B,B,D,D
2043,603567,B,D,D,C
2044,603568,A,D,E,C
2045,603588,C,B,C,E
2046,603589,D,B,E,D
2047,603599,A,D,C,C
2048,603600,A,B,E,D
2049,603601,B,B,C,E
2050,603606,A,C,B,D
2051,603608,A,D,D,D
2052,603609,B,D,E,D
2053,603611,A,C,D,E
2054,603616,A,C,B,D
2055,603618,A,D,C,D
2056,603636,A,A,B,C
2057,603669,A,B,D,B
2058,603678,B,B,D,E
2059,603686,A,C,E,E
2060,603688,A,C,C,C
2061,603696,A,B,C,B
2062,603698,A,D,C,A
2063,603699,D,A,D,B
2064,603703,A,A,C,C
2065,603718,B,A,C,D
2066,603729,A,A,B,A
2067,603766,E,B,E,D
2068,603778,A,C,D,C
2069,603788,A,C,E,D
2070,603789,A,C,B,E
2071,603799,E,D,B,C
2072,603800,A,B,A,A
2073,603806,A,D,E,C
2074,603808,A,D,E,E
2075,603818,A,C,E,D
2076,603828,A,E,C,D
2077,603866,A,C,E,C
2078,603869,A,E,C,E
2079,603883,B,D,E,D
2080,603885,C,E,E,D
2081,603889,A,C,E,D
2082,603898,A,B,E,E
2083,603899,B,C,E,D
2084,603901,A,C,D,E
2085,603918,A,A,C,B
2086,603936,A,D,B,C
2087,603939,C,C,D,E
2088,603968,A,B,D,B
2089,603969,A,C,D,C
2090,603979,A,D,C,C
2091,603988,A,B,B,B
2092,603989,A,C,E,C
2093,603993,E,D,B,E
2094,603996,A,D,D,D
2095,603997,A,C,E,D
