,Stkcd,Size,BM,OP,INV
0,1,E,E,E,E
1,2,E,E,E,E
2,4,A,A,D,A
3,5,B,A,A,B
4,6,D,C,E,C
5,7,C,A,B,E
6,8,A,B,D,E
7,9,E,C,C,C
8,11,B,E,E,C
9,12,E,C,B,A
10,14,B,C,C,C
11,16,C,E,A,A
12,18,A,A,A,A
13,19,B,B,C,D
14,20,A,D,B,B
15,21,E,D,B,A
16,22,D,B,E,B
17,23,A,D,A,C
18,24,E,E,E,E
19,25,A,A,A,C
20,26,A,E,D,D
21,27,D,D,C,B
22,28,E,C,E,D
23,29,C,B,D,D
24,30,A,A,E,A
25,31,D,E,D,C
26,32,B,B,E,C
27,33,A,A,A,A
28,34,A,A,A,A
29,36,C,C,B,C
30,37,A,E,A,B
31,39,E,E,D,A
32,40,B,C,E,E
33,43,D,E,E,E
34,45,B,B,A,B
35,46,E,C,D,E
36,48,C,A,A,A
37,49,E,A,E,E
38,50,D,C,A,A
39,55,C,C,B,C
40,56,C,C,B,E
41,58,C,B,C,B
42,59,D,E,B,D
43,60,E,B,D,B
44,61,E,C,A,C
45,62,D,C,E,C
46,63,E,E,A,B
47,65,B,C,E,E
48,66,B,E,A,D
49,68,D,A,A,C
50,69,E,E,E,D
51,70,B,C,C,C
52,78,D,C,C,D
53,88,D,A,D,A
54,89,D,C,D,D
55,90,D,D,C,D
56,96,B,B,B,A
57,99,C,B,D,E
58,100,E,E,B,C
59,150,B,B,B,C
60,151,B,B,C,E
61,153,B,B,B,C
62,155,B,C,A,B
63,156,B,E,D,E
64,157,E,D,E,D
65,158,C,D,A,C
66,159,C,B,C,A
67,301,D,B,C,B
68,338,E,E,D,C
69,400,E,B,E,A
70,401,E,D,A,C
71,402,E,E,E,D
72,404,B,E,E,C
73,407,D,B,A,B
74,408,B,A,D,B
75,409,C,A,D,E
76,410,C,E,A,B
77,411,C,D,E,C
78,413,D,A,E,E
79,415,C,E,C,E
80,416,C,A,D,C
81,417,D,C,E,C
82,418,B,E,D,A
83,419,C,C,D,B
84,420,A,E,A,D
85,421,B,C,A,A
86,422,D,E,E,C
87,423,E,A,E,E
88,425,E,D,D,E
89,426,D,A,D,B
90,428,D,D,C,D
91,429,A,E,B,C
92,430,A,A,E,D
93,488,D,E,A,B
94,501,D,D,E,D
95,502,A,A,A,A
96,503,E,A,B,B
97,504,B,A,E,A
98,505,A,C,A,C
99,506,D,B,E,A
100,507,C,C,C,B
101,509,C,A,E,A
102,510,D,A,A,A
103,511,D,B,C,C
104,513,D,B,E,D
105,514,C,D,A,E
106,516,C,C,D,D
107,517,A,E,E,B
108,518,D,A,B,A
109,519,B,A,A,B
110,520,B,D,E,A
111,521,B,E,B,B
112,523,C,B,B,D
113,524,B,A,C,B
114,525,D,D,D,D
115,528,D,D,B,A
116,529,C,A,C,C
117,530,B,D,C,A
118,531,C,D,E,D
119,532,D,A,C,A
120,533,C,B,C,C
121,534,A,D,E,E
122,536,D,D,D,E
123,537,D,B,E,C
124,538,E,A,E,D
125,539,E,E,E,E
126,540,E,E,C,E
127,541,D,B,E,C
128,543,D,E,C,D
129,544,C,A,B,B
130,546,A,A,C,A
131,547,C,C,D,D
132,548,B,C,B,B
133,550,E,C,E,C
134,551,C,C,A,B
135,552,C,C,E,E
136,553,D,C,D,B
137,554,A,A,B,C
138,558,C,D,B,E
139,559,E,B,C,A
140,560,A,E,E,A
141,561,B,B,B,D
142,562,E,C,C,E
143,563,D,B,D,E
144,564,A,E,B,E
145,565,A,B,B,B
146,566,D,A,C,E
147,567,A,A,B,A
148,568,E,A,E,E
149,570,C,C,B,C
150,571,C,B,C,C
151,572,D,D,B,A
152,573,C,B,C,B
153,576,B,A,A,B
154,581,E,B,D,E
155,582,B,B,D,E
156,584,D,C,B,B
157,585,A,A,B,A
158,586,A,A,B,A
159,587,D,A,E,E
160,589,C,E,C,A
161,590,B,A,E,D
162,591,C,D,B,C
163,592,D,A,A,B
164,593,B,A,C,A
165,594,C,C,A,A
166,595,A,A,A,A
167,596,E,A,E,E
168,597,B,D,A,B
169,598,E,C,E,D
170,599,B,E,B,A
171,600,D,E,C,C
172,601,C,E,B,B
173,603,A,A,E,A
174,605,B,A,D,B
175,606,D,B,A,E
176,607,B,B,A,D
177,608,D,D,C,C
178,609,B,B,B,C
179,610,A,A,C,A
180,611,B,A,A,C
181,612,D,C,A,E
182,613,B,A,B,A
183,615,A,C,B,E
184,616,D,D,D,D
185,617,B,C,A,A
186,619,C,C,D,C
187,620,A,E,E,E
188,623,E,B,C,C
189,625,E,D,C,E
190,626,A,E,B,B
191,627,D,A,B,C
192,628,A,D,C,A
193,629,E,D,C,A
194,630,E,C,C,D
195,631,D,D,E,B
196,632,B,E,B,E
197,633,C,A,A,B
198,635,B,D,B,A
199,636,D,B,B,A
200,637,B,B,C,E
201,638,B,B,B,E
202,639,B,B,E,B
203,650,D,A,E,E
204,651,E,C,E,E
205,652,D,E,C,D
206,655,C,B,D,D
207,656,D,E,E,E
208,659,C,D,A,A
209,661,E,A,E,C
210,662,B,B,B,A
211,663,A,B,A,A
212,665,B,D,C,E
213,666,B,E,E,D
214,667,D,D,B,D
215,668,B,B,A,D
216,669,C,D,E,E
217,671,E,D,E,E
218,673,B,A,A,A
219,676,A,B,A,A
220,677,C,B,A,A
221,678,A,C,A,E
222,679,B,E,E,B
223,680,C,E,A,A
224,682,C,B,B,D
225,683,C,D,C,E
226,685,D,B,C,A
227,686,E,C,B,E
228,687,B,C,A,E
229,690,E,C,E,D
230,691,A,A,A,B
231,692,B,D,A,A
232,695,A,B,A,A
233,697,C,A,D,A
234,698,C,D,A,B
235,700,B,D,D,B
236,701,C,E,E,D
237,702,A,B,B,C
238,703,B,E,B,A
239,705,B,C,B,E
240,707,B,E,A,B
241,708,C,C,C,A
242,709,E,E,A,C
243,710,A,A,A,A
244,711,A,B,B,A
245,713,C,A,B,B
246,715,C,C,D,C
247,716,B,A,A,D
248,717,B,E,A,A
249,718,E,D,E,C
250,720,B,E,A,A
251,721,A,B,B,B
252,722,B,C,C,C
253,725,E,D,A,A
254,726,D,D,D,B
255,727,B,B,A,D
256,728,E,B,B,B
257,729,E,C,C,C
258,731,D,B,E,D
259,732,B,E,E,E
260,733,C,C,B,B
261,735,D,B,A,D
262,736,A,D,C,C
263,737,C,B,E,A
264,738,B,D,C,B
265,739,C,D,D,E
266,748,D,B,B,C
267,750,D,D,C,B
268,752,C,A,C,B
269,753,B,D,D,E
270,755,B,E,A,A
271,756,A,E,A,D
272,758,E,C,C,E
273,759,D,D,D,B
274,760,D,A,B,D
275,761,E,E,A,A
276,762,D,A,A,A
277,766,C,A,B,B
278,767,D,D,A,B
279,768,E,C,B,E
280,776,E,D,C,D
281,777,C,A,B,C
282,778,E,E,D,D
283,779,A,A,A,A
284,780,D,A,D,B
285,782,B,C,B,A
286,783,E,C,C,C
287,785,B,D,D,B
288,786,E,B,E,C
289,788,E,B,C,E
290,789,D,C,D,B
291,790,D,A,C,B
292,791,A,E,D,E
293,792,E,E,D,E
294,795,C,A,B,C
295,796,A,B,D,A
296,797,C,E,D,D
297,798,B,A,A,A
298,799,D,A,E,D
299,800,E,C,A,B
300,801,D,C,B,E
301,802,A,B,B,B
302,803,A,A,C,B
303,806,B,B,B,A
304,807,D,D,A,E
305,809,C,D,E,E
306,810,B,B,B,A
307,811,C,B,D,A
308,812,B,B,D,B
309,813,C,A,A,A
310,815,B,D,A,A
311,816,D,B,C,C
312,818,A,D,A,B
313,819,D,A,D,C
314,821,A,C,A,A
315,822,C,D,A,A
316,823,D,B,D,B
317,825,E,E,B,B
318,826,E,A,D,E
319,828,D,B,D,B
320,829,D,D,A,A
321,830,D,D,C,D
322,833,B,B,A,A
323,835,B,A,A,A
324,836,B,D,C,C
325,837,C,B,A,B
326,838,A,C,D,E
327,839,E,C,A,C
328,848,E,A,E,B
329,850,D,C,C,B
330,852,B,C,D,D
331,856,A,D,D,C
332,858,E,A,E,D
333,859,B,B,A,A
334,860,D,D,C,D
335,861,B,C,E,D
336,863,A,E,E,C
337,868,C,C,B,D
338,869,E,A,E,C
339,875,B,E,A,A
340,876,E,D,E,D
341,877,D,E,B,E
342,878,E,C,B,B
343,880,A,D,C,A
344,881,B,E,E,A
345,882,C,D,B,D
346,883,C,E,C,B
347,885,C,C,C,C
348,886,D,B,B,B
349,887,E,A,E,E
350,888,C,A,E,C
351,889,B,B,D,D
352,890,B,D,B,A
353,892,B,A,E,B
354,893,C,D,E,E
355,895,E,A,E,E
356,897,D,D,B,D
357,898,E,E,A,A
358,899,C,E,D,A
359,900,D,D,E,E
360,901,C,A,B,D
361,903,B,E,B,D
362,905,C,C,D,D
363,906,B,E,A,A
364,909,B,E,C,C
365,910,C,E,B,A
366,911,B,E,A,D
367,912,A,E,B,E
368,913,C,D,A,B
369,915,D,A,E,D
370,916,C,C,C,B
371,917,E,D,E,D
372,918,D,E,B,C
373,919,B,C,D,C
374,921,D,E,E,D
375,922,A,D,D,E
376,923,A,C,B,C
377,925,C,C,B,C
378,926,D,E,D,D
379,927,D,C,A,A
380,929,B,C,C,C
381,930,D,C,A,B
382,931,C,C,C,A
383,932,D,E,A,A
384,933,E,E,B,E
385,935,A,E,A,A
386,936,C,B,D,A
387,937,E,D,E,B
388,938,D,C,D,E
389,939,D,D,B,D
390,948,B,C,A,B
391,949,B,D,A,A
392,950,C,D,C,D
393,951,D,E,A,A
394,952,B,C,A,B
395,953,A,C,A,E
396,955,B,B,A,E
397,957,B,D,C,D
398,958,A,D,E,A
399,959,C,E,A,A
400,960,E,C,A,E
401,961,E,E,E,E
402,962,D,B,A,B
403,963,E,A,E,C
404,965,C,C,C,A
405,966,C,E,C,A
406,967,B,D,C,A
407,968,D,C,A,D
408,969,D,B,B,C
409,970,E,A,E,B
410,971,A,A,A,A
411,973,C,C,C,A
412,975,D,A,B,E
413,976,B,A,A,A
414,977,D,B,B,E
415,978,C,B,B,A
416,979,E,E,E,E
417,980,B,C,B,A
418,981,A,E,E,D
419,982,D,B,D,E
420,983,E,B,E,D
421,985,A,A,A,B
422,987,C,B,E,B
423,988,D,B,B,C
424,989,D,A,C,B
425,990,C,C,B,A
426,993,C,B,B,E
427,995,B,A,D,B
428,996,D,A,E,D
429,998,E,A,D,D
430,1696,D,B,D,D
431,1896,C,E,C,A
432,2001,E,A,E,C
433,2002,B,A,A,D
434,2003,B,C,D,B
435,2004,D,C,D,E
436,2005,E,D,A,E
437,2006,C,A,A,A
438,2007,E,A,D,C
439,2008,E,B,E,C
440,2009,B,D,C,C
441,2010,C,B,D,E
442,2011,E,C,D,E
443,2012,C,B,D,A
444,2013,C,E,D,E
445,2014,C,B,D,E
446,2015,A,D,B,D
447,2016,D,A,E,C
448,2017,C,A,B,C
449,2018,C,A,E,A
450,2019,C,B,A,A
451,2020,C,B,B,C
452,2021,C,C,B,C
453,2022,E,A,E,C
454,2023,D,A,C,D
455,2024,E,D,D,E
456,2025,D,A,D,D
457,2026,A,B,D,C
458,2027,A,C,B,A
459,2028,D,B,D,D
460,2029,D,B,E,E
461,2030,D,A,D,D
462,2031,C,C,C,C
463,2032,D,C,E,C
464,2033,C,B,E,E
465,2034,A,D,B,C
466,2035,C,B,E,E
467,2036,B,A,B,A
468,2037,C,C,E,E
469,2038,E,A,E,E
470,2039,B,E,C,B
471,2040,A,B,C,C
472,2041,E,A,E,E
473,2042,D,D,A,C
474,2043,B,A,B,A
475,2044,B,A,E,E
476,2045,B,D,A,A
477,2046,B,B,B,E
478,2047,B,B,A,A
479,2048,D,D,D,D
480,2049,C,C,C,E
481,2050,E,B,D,B
482,2051,E,C,E,E
483,2052,D,C,C,B
484,2053,A,D,A,D
485,2054,B,C,D,B
486,2055,D,B,D,D
487,2056,D,B,A,B
488,2057,A,B,A,E
489,2058,A,A,B,A
490,2059,B,B,C,C
491,2060,C,E,B,D
492,2061,A,C,D,C
493,2062,B,E,C,D
494,2063,D,A,E,E
495,2064,D,B,A,C
496,2065,E,A,E,D
497,2066,A,D,A,E
498,2067,B,D,A,A
499,2068,B,D,C,D
500,2069,E,A,C,C
501,2070,D,B,B,E
502,2073,D,C,B,D
503,2075,B,E,A,A
504,2076,A,B,B,A
505,2077,A,E,C,C
506,2078,D,E,B,A
507,2079,D,A,B,A
508,2080,C,E,B,E
509,2081,E,A,E,E
510,2082,A,C,D,C
511,2083,C,D,A,A
512,2084,A,B,B,B
513,2085,B,E,E,D
514,2086,B,B,C,C
515,2087,B,E,B,C
516,2088,B,B,C,C
517,2089,C,B,C,D
518,2090,B,B,B,D
519,2091,D,B,E,C
520,2092,D,E,B,E
521,2093,D,A,B,C
522,2094,C,A,D,C
523,2095,D,A,D,C
524,2096,D,B,D,E
525,2097,B,E,A,C
526,2098,A,C,C,A
527,2099,A,C,A,E
528,2100,C,B,D,C
529,2101,B,C,C,D
530,2102,B,C,C,D
531,2103,A,C,C,A
532,2104,D,A,E,E
533,2105,A,C,C,B
534,2106,E,A,C,A
535,2107,A,B,B,B
536,2108,C,B,D,E
537,2109,B,B,D,B
538,2110,C,E,A,A
539,2111,B,B,C,D
540,2112,A,C,A,A
541,2113,A,A,C,A
542,2114,B,A,B,A
543,2115,B,B,C,A
544,2116,C,C,E,D
545,2117,C,B,D,C
546,2118,D,B,B,C
547,2119,B,C,A,A
548,2120,A,B,E,A
549,2121,B,C,B,C
550,2122,D,C,B,B
551,2123,C,C,B,D
552,2124,A,C,A,C
553,2125,A,C,A,D
554,2126,B,C,B,B
555,2127,A,E,A,D
556,2128,E,A,E,C
557,2129,E,B,A,E
558,2130,B,B,C,E
559,2131,B,C,B,D
560,2132,A,D,B,B
561,2133,B,E,E,B
562,2134,B,A,A,A
563,2135,C,D,C,C
564,2136,B,A,B,C
565,2137,B,A,B,A
566,2138,D,A,D,D
567,2139,A,B,C,B
568,2140,E,A,E,D
569,2141,A,B,A,A
570,2142,E,E,E,E
571,2143,A,E,A,E
572,2144,B,C,D,B
573,2145,A,A,A,A
574,2146,E,D,E,E
575,2147,A,C,A,B
576,2148,C,A,C,C
577,2149,B,C,A,A
578,2150,A,B,D,B
579,2151,D,A,B,D
580,2152,E,A,E,D
581,2153,D,A,E,D
582,2154,C,B,E,D
583,2155,E,A,E,D
584,2156,C,C,A,A
585,2157,B,D,B,E
586,2158,D,A,E,B
587,2159,B,B,E,D
588,2160,A,B,A,D
589,2161,D,A,D,E
590,2162,B,B,A,A
591,2163,C,E,A,C
592,2164,B,C,A,B
593,2165,C,A,D,D
594,2166,B,A,A,A
595,2167,C,A,A,E
596,2168,C,A,B,B
597,2169,A,C,A,C
598,2170,C,B,C,E
599,2171,B,A,A,C
600,2172,B,C,A,A
601,2173,A,C,C,C
602,2174,B,A,B,E
603,2176,D,A,B,B
604,2177,B,B,D,B
605,2178,A,B,C,C
606,2179,C,C,D,C
607,2180,A,A,A,B
608,2181,C,D,C,E
609,2182,B,C,B,D
610,2183,D,E,D,A
611,2184,A,D,A,C
612,2185,D,B,B,C
613,2186,D,A,E,C
614,2187,C,D,D,C
615,2188,A,A,A,A
616,2189,B,A,B,B
617,2190,D,A,B,B
618,2191,D,B,E,D
619,2192,B,B,B,A
620,2193,A,C,A,A
621,2194,B,C,B,A
622,2195,A,A,D,D
623,2196,A,B,B,A
624,2197,B,B,C,B
625,2198,B,A,B,B
626,2199,A,D,B,D
627,2200,B,B,A,D
628,2201,A,C,B,B
629,2202,E,E,B,A
630,2203,D,C,C,A
631,2204,C,E,C,A
632,2205,B,B,B,B
633,2206,B,C,B,D
634,2207,B,B,B,B
635,2208,B,D,E,D
636,2209,A,C,B,D
637,2210,B,E,E,E
638,2212,A,D,C,D
639,2213,A,A,D,A
640,2214,B,A,B,B
641,2215,C,B,C,A
642,2216,D,B,C,C
643,2217,A,C,A,B
644,2218,C,B,A,D
645,2219,E,A,D,E
646,2220,C,B,D,D
647,2221,D,C,C,E
648,2222,B,A,C,A
649,2223,E,A,E,D
650,2224,A,C,D,D
651,2225,B,D,C,C
652,2226,B,D,E,C
653,2227,B,A,B,B
654,2228,B,C,C,D
655,2229,C,C,C,D
656,2230,E,A,C,E
657,2231,A,B,C,A
658,2232,C,A,B,B
659,2233,B,C,C,A
660,2234,C,B,A,A
661,2235,A,B,B,A
662,2236,E,A,E,E
663,2237,D,C,D,E
664,2238,D,A,C,B
665,2239,B,A,B,B
666,2241,E,A,E,E
667,2242,D,B,E,C
668,2243,B,B,D,D
669,2244,E,E,E,C
670,2245,B,B,E,B
671,2246,B,B,C,E
672,2247,A,B,D,C
673,2248,A,D,A,C
674,2249,C,C,C,B
675,2250,E,A,E,E
676,2251,D,B,E,D
677,2252,E,A,E,D
678,2253,C,A,C,C
679,2254,D,A,B,A
680,2255,D,B,D,C
681,2256,B,A,A,D
682,2258,C,A,D,D
683,2259,D,C,A,B
684,2260,B,A,C,A
685,2261,C,A,B,B
686,2262,E,A,E,D
687,2263,C,D,A,B
688,2264,C,C,D,D
689,2265,B,A,A,A
690,2266,D,C,C,D
691,2267,E,B,D,E
692,2268,C,A,A,C
693,2269,E,A,E,A
694,2270,A,C,B,B
695,2271,D,B,E,D
696,2272,A,C,A,E
697,2273,E,A,E,C
698,2274,B,D,A,C
699,2275,E,A,E,C
700,2276,B,D,C,E
701,2277,D,B,E,B
702,2278,B,B,B,B
703,2279,A,B,B,B
704,2280,A,C,B,A
705,2281,D,C,C,E
706,2282,A,C,A,C
707,2283,C,C,B,C
708,2284,B,C,C,C
709,2285,D,A,E,E
710,2286,A,B,C,B
711,2287,E,A,E,B
712,2288,C,C,C,E
713,2290,A,C,B,C
714,2291,B,C,B,E
715,2292,E,A,D,D
716,2293,D,A,E,C
717,2294,E,A,E,D
718,2295,A,C,A,A
719,2296,B,C,B,D
720,2297,B,B,B,D
721,2298,C,B,D,E
722,2299,E,B,A,E
723,2300,C,C,D,B
724,2301,C,A,C,C
725,2302,C,D,D,E
726,2303,C,C,C,C
727,2304,E,A,E,E
728,2305,D,C,E,E
729,2306,C,B,C,E
730,2307,B,D,B,E
731,2308,E,A,D,D
732,2309,C,E,D,E
733,2310,E,B,E,E
734,2311,E,A,E,E
735,2313,D,C,D,E
736,2314,B,D,A,A
737,2315,C,C,C,B
