,Stkcd,Size,BM,OP,INV
1101,2650,C,B,C,A
1102,2651,B,B,C,B
1103,2652,A,C,C,B
1104,2653,D,B,E,C
1105,2654,B,D,A,C
1106,2655,B,A,B,B
1107,2656,B,C,A,B
1108,2657,C,B,A,A
1109,2658,B,C,C,E
1110,2659,C,C,A,E
1111,2660,A,C,A,A
1112,2661,C,B,D,E
1113,2662,C,C,C,A
1114,2663,C,D,A,A
1115,2664,C,B,D,B
1116,2665,D,C,A,A
1117,2666,A,D,B,C
1118,2667,A,B,B,C
1119,2668,B,E,A,A
1120,2669,C,B,B,E
1121,2670,E,E,A,E
1122,2671,A,D,A,A
1123,2672,D,C,D,C
1124,2673,E,D,A,B
1125,2674,B,C,B,D
1126,2675,D,C,D,E
1127,2676,B,B,A,A
1128,2677,C,A,E,C
1129,2678,D,A,B,C
1130,2679,C,A,C,B
1131,2681,C,D,A,A
1132,2682,B,E,C,E
1133,2683,D,C,C,C
1134,2684,A,E,E,A
1135,2685,C,C,C,B
1136,2686,B,C,A,E
1137,2687,A,B,D,C
1138,2688,B,C,D,D
1139,2689,C,A,A,A
1140,2690,D,A,E,B
1141,2691,B,A,A,C
1142,2692,B,B,A,A
1143,2693,A,A,A,A
1144,2694,A,C,A,A
1145,2695,D,A,D,E
1146,2696,A,D,B,B
1147,2697,D,B,D,D
1148,2698,D,A,C,E
1149,2699,C,C,A,A
1150,2700,B,A,C,D
1151,2701,D,B,C,A
1152,2702,A,B,B,C
1153,2703,B,B,A,A
1154,2705,D,B,D,C
1155,2706,C,A,D,C
1156,2707,B,D,B,C
1157,2708,C,B,A,A
1158,2709,D,B,E,E
1159,2711,A,A,E,A
1160,2712,B,D,A,A
1161,2713,C,D,E,A
1162,2714,E,A,B,E
1163,2715,A,A,B,D
1164,2716,C,E,B,E
1165,2717,C,E,E,E
1166,2718,A,D,C,C
1167,2719,A,B,A,A
1168,2721,C,E,A,A
1169,2722,B,B,C,D
1170,2723,A,A,A,A
1171,2724,B,C,D,C
1172,2725,A,A,B,C
1173,2726,D,A,C,E
1174,2727,D,C,E,B
1175,2728,A,C,E,C
1176,2729,B,A,B,C
1177,2730,B,B,C,D
1178,2731,B,C,B,D
1179,2732,B,A,C,B
1180,2733,D,A,B,D
1181,2734,B,C,D,D
1182,2735,A,B,D,E
1183,2736,E,E,C,C
1184,2737,D,A,E,D
1185,2738,B,C,C,E
1186,2739,E,A,D,B
1187,2740,A,D,B,B
1188,2741,B,B,D,E
1189,2742,A,D,C,D
1190,2743,A,E,B,D
1191,2745,D,E,D,E
1192,2746,D,A,E,D
1193,2747,D,A,B,D
1194,2748,A,B,B,D
1195,2749,B,A,E,D
1196,2750,C,A,B,B
1197,2751,B,C,D,E
1198,2752,C,E,B,D
1199,2753,A,B,E,D
1200,2755,A,C,E,E
1201,2756,B,D,D,C
1202,2757,B,A,D,E
1203,2758,A,B,C,E
1204,2759,B,E,B,C
1205,2760,A,B,C,B
1206,2761,B,A,C,C
1207,2762,A,B,B,B
1208,2763,A,C,D,D
1209,2765,A,C,A,B
1210,2766,A,E,A,B
1211,2767,B,A,B,B
1212,2768,C,C,E,E
1213,2769,B,E,C,A
1214,2770,A,D,A,D
1215,2771,A,B,C,C
1216,2772,B,D,B,B
1217,2773,E,A,E,D
1218,2774,A,D,C,C
1219,2775,B,C,D,E
1220,2776,B,A,C,C
1221,2777,C,A,D,E
1222,2778,A,A,B,C
1223,2779,A,A,A,A
1224,2780,B,B,A,C
1225,2781,C,C,D,D
1226,2782,C,A,D,A
1227,2783,C,D,C,E
1228,2785,A,B,B,C
1229,2786,B,C,B,C
1230,2787,A,C,B,E
1231,2788,B,E,E,D
1232,2789,A,E,C,D
1233,2790,A,D,D,C
1234,2791,B,E,C,D
1235,2792,C,C,B,A
1236,2793,B,D,D,E
1237,2795,B,B,E,B
1238,2796,C,C,B,E
1239,2797,E,E,A,B
1240,2798,C,D,D,E
1241,2799,B,B,B,E
1242,2800,A,C,B,E
1243,2801,A,C,D,D
1244,2802,A,B,D,B
1245,2803,B,C,E,E
1246,2805,A,B,B,C
1247,2806,A,D,C,E
1248,2807,C,E,C,C
1249,2808,A,A,C,D
1250,2809,A,C,C,D
1251,2810,A,B,D,D
1252,2811,A,E,C,C
1253,2812,D,C,E,E
1254,2813,A,D,A,B
1255,2815,C,C,E,B
1256,2816,A,A,A,A
1257,2817,A,B,B,C
1258,2818,A,D,E,C
1259,2819,A,B,D,E
1260,2820,A,A,C,B
1261,2821,D,A,E,E
1262,2822,B,D,D,D
1263,2823,A,D,C,E
1264,2824,A,D,B,E
1265,2825,A,C,D,D
1266,2826,A,A,B,B
1267,2827,A,B,C,C
1268,2828,A,D,B,E
1269,2829,A,C,B,B
1270,2830,A,D,C,C
1271,2831,C,D,E,E
1272,2832,C,B,E,E
1273,2833,A,A,E,E
1274,2835,A,C,A,C
1275,2836,A,B,D,B
1276,2837,A,C,D,E
1277,2838,A,B,D,E
1278,2839,C,E,C,D
1279,2840,B,B,D,E
1280,2841,C,C,E,E
1281,2842,A,C,D,E
1282,2843,A,B,C,D
1283,2845,A,E,C,E
1284,2846,A,D,C,E
1285,2847,A,C,D,D
1286,2848,A,B,A,A
1287,2849,A,C,D,E
1288,2850,B,D,B,D
1289,2851,C,B,E,E
1290,2852,A,C,D,C
1291,2853,A,D,D,D
1292,2855,A,E,B,E
1293,2856,A,D,B,B
1294,2857,A,B,C,D
1295,2858,A,A,D,E
1296,2859,B,A,E,E
1297,2860,A,B,E,D
1298,2861,A,C,C,E
1299,2862,A,B,C,B
1300,2863,A,E,C,C
1301,2864,A,A,D,C
1302,2865,A,D,B,D
1303,2866,A,D,D,E
1304,2867,D,C,E,E
1305,2868,A,C,D,C
1306,2869,B,D,A,B
1307,2870,A,D,A,D
1308,2871,A,C,D,D
1309,2872,A,D,A,A
1310,2873,A,B,D,D
1311,2875,A,D,D,D
1312,2876,A,B,B,D
1313,2877,A,C,D,E
1314,2878,A,B,E,E
1315,2879,A,C,C,C
1316,2880,A,C,D,C
1317,2881,A,B,C,D
1318,2882,A,D,E,E
1319,2883,A,B,E,D
1320,2884,A,B,E,C
1321,2885,A,C,D,D
1322,2886,A,C,B,C
1323,2887,A,D,D,B
1324,2888,A,B,B,B
1325,2889,A,E,D,D
1326,2890,A,B,B,C
1327,2891,A,A,C,E
1328,2892,A,B,D,D
1329,2893,A,D,C,C
1330,2895,A,D,B,C
1331,2896,A,B,D,D
1332,2897,A,C,C,D
1333,2898,A,B,D,C
1334,2899,A,C,C,C
1335,2900,A,C,D,D
1336,2901,A,C,E,D
1337,2902,B,C,A,C
1338,2903,A,A,C,A
1339,2905,A,E,D,A
1340,2906,B,D,A,A
1341,2907,A,B,E,E
1342,2908,A,A,D,C
1343,2909,A,C,B,C
1344,2910,A,D,B,D
1345,2911,C,C,E,C
1346,2912,D,A,E,E
1347,2913,A,D,D,C
1348,2915,A,B,C,B
1349,2916,E,B,E,D
1350,2917,A,C,D,C
1351,2918,A,E,E,E
1352,2919,A,C,B,B
1353,2920,B,D,D,A
1354,2921,A,C,C,C
1355,2922,A,C,B,B
1356,2923,A,C,D,E
1357,2925,D,A,E,E
1358,2926,E,E,B,A
1359,2927,A,B,D,E
1360,600000,E,E,D,B
1361,600004,E,B,C,E
1362,600006,D,D,C,D
1363,600007,E,B,E,A
1364,600008,E,E,B,E
1365,600009,E,A,E,D
1366,600010,E,E,C,B
1367,600011,E,E,B,C
1368,600012,D,D,D,C
1369,600015,E,E,D,C
1370,600016,E,E,D,B
1371,600017,D,D,C,C
1372,600018,E,B,E,B
1373,600019,E,D,D,A
1374,600020,D,E,D,B
1375,600021,E,E,D,E
1376,600022,E,E,C,E
1377,600023,E,C,C,A
1378,600025,E,E,E,B
1379,600026,E,E,A,C
1380,600027,E,E,B,C
1381,600028,E,D,D,B
1382,600029,E,E,B,D
1383,600030,E,E,C,C
1384,600031,E,B,E,E
1385,600033,D,D,D,B
1386,600035,C,D,D,B
1387,600036,E,E,E,C
1388,600037,E,C,B,B
1389,600038,E,B,C,C
1390,600039,E,E,C,D
1391,600048,E,E,E,E
1392,600050,E,E,B,A
1393,600051,A,E,E,A
1394,600052,B,D,B,E
1395,600053,D,A,D,E
1396,600054,C,B,E,B
1397,600055,C,A,C,C
1398,600056,E,D,E,D
1399,600057,D,E,C,D
1400,600058,D,D,A,A
1401,600059,D,B,B,B
1402,600060,D,D,B,D
1403,600061,E,E,C,C
1404,600062,E,B,E,C
1405,600063,D,D,B,B
1406,600064,E,D,D,B
1407,600066,E,C,D,B
1408,600067,D,E,D,D
1409,600068,E,E,D,D
1410,600069,C,B,A,D
1411,600070,C,C,D,D
1412,600071,B,A,A,C
1413,600072,D,D,A,A
1414,600073,D,C,C,B
1415,600075,C,D,D,A
1416,600076,C,C,D,D
1417,600077,C,E,E,E
1418,600078,C,E,B,B
1419,600079,E,D,A,B
1420,600080,A,B,B,E
1421,600081,B,D,E,C
1422,600082,B,C,A,B
1423,600083,B,A,A,E
1424,600084,B,B,A,A
1425,600085,E,A,E,C
1426,600086,C,E,A,A
1427,600088,C,A,D,D
1428,600089,E,E,C,D
1429,600090,D,D,D,E
1430,600091,A,B,A,B
1431,600093,E,C,A,B
1432,600094,E,E,C,A
1433,600095,B,A,B,A
1434,600096,D,E,C,C
1435,600097,B,B,C,E
1436,600098,E,D,B,B
1437,600099,A,A,A,C
1438,600100,E,D,A,B
1439,600101,B,C,B,C
1440,600103,B,C,B,C
1441,600104,E,D,E,C
1442,600105,C,B,C,D
1443,600106,C,D,C,A
1444,600107,B,A,A,D
1445,600108,D,C,A,C
1446,600109,E,D,C,D
1447,600110,D,C,C,D
1448,600111,E,A,C,D
1449,600112,A,C,A,A
1450,600113,B,A,E,C
1451,600114,C,B,D,C
1452,600115,E,E,B,C
1453,600116,D,A,C,B
1454,600117,B,E,A,A
1455,600118,E,A,C,C
1456,600119,A,B,A,A
1457,600120,D,D,D,A
1458,600121,B,E,D,D
1459,600122,C,E,A,A
1460,600123,D,D,D,B
1461,600125,D,B,D,C
1462,600126,E,E,D,C
1463,600127,B,C,A,C
1464,600128,A,D,A,A
1465,600129,D,D,B,E
1466,600130,B,A,B,B
1467,600131,D,B,D,B
1468,600132,E,A,E,A
1469,600133,C,E,D,B
1470,600135,B,B,A,B
1471,600136,C,E,B,E
1472,600137,A,A,C,C
1473,600138,D,C,E,D
1474,600139,B,C,B,A
1475,600141,D,E,D,D
1476,600143,E,D,C,C
1477,600146,B,D,A,A
1478,600148,B,A,D,B
1479,600149,B,A,B,E
1480,600150,E,D,B,A
1481,600151,D,D,A,A
1482,600152,A,C,B,A
1483,600153,E,E,E,E
1484,600155,E,E,A,C
1485,600156,A,A,B,B
1486,600157,E,E,B,B
1487,600158,D,B,C,D
1488,600159,B,D,B,D
1489,600160,E,B,E,D
1490,600161,E,A,E,E
1491,600162,D,E,D,D
1492,600163,C,C,C,C
1493,600165,B,B,A,A
1494,600166,E,E,A,A
1495,600167,E,C,E,B
1496,600168,C,E,B,E
1497,600169,D,E,A,B
1498,600170,E,E,D,D
1499,600171,D,A,B,B
1500,600172,C,E,A,B
1501,600173,B,D,E,C
1502,600175,D,E,A,B
1503,600176,E,B,E,E
1504,600177,E,D,E,D
1505,600178,B,C,A,A
1506,600179,A,D,E,E
1507,600180,D,E,C,A
1508,600182,B,B,E,A
1509,600183,E,A,E,B
1510,600184,D,A,B,A
1511,600185,D,E,C,C
1512,600186,A,B,E,A
1513,600187,C,C,A,D
1514,600188,E,E,E,C
1515,600189,A,E,B,C
1516,600190,D,E,B,C
1517,600191,B,B,A,A
1518,600192,B,D,A,B
1519,600193,A,A,D,D
1520,600195,D,B,D,C
1521,600196,E,C,D,D
1522,600197,D,A,E,C
1523,600198,D,B,E,A
1524,600199,C,B,B,B
1525,600200,C,B,A,B
1526,600201,E,A,E,D
1527,600202,A,C,B,B
1528,600203,B,E,A,E
1529,600206,D,A,B,C
1530,600207,C,A,A,A
1531,600208,E,E,D,D
1532,600209,A,A,A,B
1533,600210,D,D,D,B
1534,600211,C,A,D,C
1535,600212,B,A,A,A
1536,600213,B,E,C,D
1537,600215,C,B,B,A
1538,600216,D,B,B,B
1539,600217,D,B,E,A
1540,600218,C,B,A,A
1541,600219,E,D,B,D
1542,600220,C,B,C,B
1543,600221,E,E,A,B
1544,600222,B,C,A,B
1545,600223,C,E,E,D
1546,600225,B,E,A,A
1547,600226,D,B,B,A
1548,600227,C,C,B,A
1549,600228,A,A,D,A
1550,600229,C,B,D,C
1551,600230,D,A,E,C
1552,600231,D,D,E,C
1553,600232,B,B,B,B
1554,600233,D,D,E,E
1555,600234,A,A,B,C
1556,600235,A,C,A,A
1557,600236,E,C,E,D
1558,600237,B,B,A,A
1559,600238,C,A,C,A
1560,600239,C,E,C,C
1561,600240,A,E,A,A
1562,600241,A,C,A,A
1563,600242,B,B,C,E
1564,600243,A,C,A,A
1565,600246,C,E,C,A
1566,600247,A,A,E,C
1567,600248,B,E,E,E
1568,600249,B,C,A,A
1569,600250,A,B,E,A
1570,600251,C,C,B,E
1571,600252,D,B,D,C
1572,600255,B,C,A,A
1573,600256,E,D,D,C
1574,600257,A,B,B,C
1575,600258,D,C,E,B
1576,600259,D,A,A,A
1577,600260,E,D,E,D
1578,600261,D,C,D,B
1579,600262,C,A,D,B
1580,600265,C,A,C,D
1581,600266,E,E,C,D
1582,600267,D,D,A,B
1583,600268,C,E,C,A
1584,600269,D,E,C,A
1585,600271,E,A,E,D
1586,600272,A,B,C,A
1587,600273,E,A,E,A
1588,600275,A,A,B,A
1589,600276,E,A,E,E
1590,600277,E,D,C,E
1591,600278,D,D,B,A
1592,600279,B,D,B,A
1593,600280,C,E,A,A
1594,600281,B,A,A,A
1595,600282,E,D,E,C
1596,600283,C,C,B,C
1597,600284,D,D,C,C
1598,600285,C,B,D,A
1599,600287,B,C,C,B
1600,600288,C,B,B,B
1601,600289,A,D,C,A
1602,600290,C,D,A,B
1603,600291,D,E,A,A
1604,600292,C,D,B,B
1605,600293,B,E,C,B
1606,600295,C,E,D,B
1607,600297,E,E,D,C
1608,600298,E,A,E,D
1609,600299,E,A,C,B
1610,600300,D,C,A,B
1611,600301,A,A,D,A
1612,600302,A,B,A,B
1613,600303,B,D,A,A
1614,600305,E,A,E,D
1615,600306,A,C,A,A
1616,600307,E,E,D,B
1617,600308,C,D,D,B
1618,600309,E,B,E,D
1619,600310,C,E,B,D
1620,600311,B,A,A,A
1621,600312,D,D,B,D
1622,600313,B,C,A,A
1623,600315,E,A,D,C
1624,600316,D,C,B,B
1625,600317,E,B,D,B
1626,600318,C,D,D,A
1627,600319,A,B,D,A
1628,600320,E,E,B,C
1629,600321,B,B,A,C
1630,600322,C,E,B,A
1631,600323,E,C,E,D
1632,600325,E,E,C,E
1633,600326,D,C,E,B
1634,600327,B,C,D,A
1635,600328,C,D,E,B
1636,600329,D,B,D,C
1637,600330,D,B,C,C
1638,600331,D,B,A,A
1639,600332,E,C,E,E
1640,600333,B,D,A,C
1641,600335,D,E,C,A
1642,600336,C,D,B,C
1643,600337,D,C,D,E
1644,600338,E,A,E,E
1645,600339,D,E,C,B
1646,600340,E,E,E,C
1647,600343,D,B,A,B
1648,600345,D,A,D,D
1649,600346,E,E,D,E
1650,600348,E,E,D,D
1651,600350,E,E,E,E
1652,600351,C,B,D,D
1653,600352,E,C,E,D
1654,600353,B,A,B,A
1655,600354,B,B,A,A
1656,600355,A,A,B,C
1657,600356,B,C,B,B
1658,600358,B,A,A,A
1659,600359,B,C,A,A
1660,600360,D,B,B,C
1661,600361,B,E,B,C
1662,600362,E,E,C,C
1663,600363,D,C,C,E
1664,600365,B,B,C,C
1665,600366,D,B,B,A
1666,600367,B,B,D,C
1667,600368,D,E,D,B
1668,600369,E,D,A,B
1669,600370,B,B,C,B
1670,600371,B,A,E,B
1671,600372,E,B,B,B
1672,600373,E,C,D,D
1673,600375,B,E,A,D
1674,600376,E,E,D,E
1675,600377,E,C,E,D
1676,600378,B,E,D,E
1677,600379,A,A,C,D
1678,600380,E,D,C,D
1679,600381,C,A,A,B
1680,600382,B,D,C,C
1681,600383,E,E,E,E
1682,600385,A,A,A,B
1683,600386,B,C,D,E
1684,600387,B,E,E,B
1685,600388,E,C,E,E
1686,600389,D,A,E,C
1687,600390,C,E,C,B
1688,600391,D,C,A,B
1689,600392,E,A,C,C
1690,600393,B,E,B,C
1691,600395,D,C,E,C
1692,600396,B,E,A,B
1693,600397,B,E,E,A
1694,600398,E,A,E,D
1695,600399,D,C,A,A
1696,600400,D,A,C,B
1697,600403,D,D,D,C
1698,600405,B,B,A,A
1699,600406,E,B,E,D
1700,600408,B,C,E,A
1701,600409,D,D,E,C
1702,600410,E,C,A,A
1703,600415,E,C,D,D
1704,600416,C,E,A,A
1705,600418,D,E,A,C
1706,600419,B,A,D,E
1707,600420,C,E,D,C
1708,600421,A,A,A,A
1709,600422,D,C,D,C
1710,600423,B,B,A,A
1711,600425,D,D,E,A
1712,600426,E,B,E,D
1713,600428,D,E,A,B
1714,600429,C,D,B,E
1715,600433,C,B,B,B
1716,600435,E,A,B,B
1717,600436,E,A,E,D
1718,600438,E,C,E,E
1719,600439,C,C,C,C
1720,600444,A,A,C,B
1721,600446,E,A,A,A
1722,600448,B,C,A,C
1723,600449,C,D,D,A
1724,600452,C,B,E,D
1725,600455,A,A,B,B
1726,600456,D,B,B,C
1727,600458,D,D,A,B
1728,600459,D,C,C,D
1729,600460,E,A,A,E
1730,600461,C,E,D,D
1731,600462,A,A,A,A
1732,600463,B,C,B,B
1733,600466,E,E,D,E
1734,600467,C,C,B,B
1735,600468,C,A,B,B
1736,600469,B,E,A,A
1737,600470,B,E,A,C
1738,600475,A,E,D,D
1739,600476,B,A,A,E
1740,600477,D,C,E,D
1741,600478,D,B,A,A
1742,600479,C,B,D,C
1743,600480,C,E,D,D
1744,600481,D,A,D,B
1745,600482,E,D,B,E
1746,600483,E,D,C,E
1747,600486,E,A,E,C
1748,600487,E,B,E,E
1749,600488,C,C,C,D
1750,600489,E,C,B,B
1751,600490,D,C,B,C
1752,600491,D,E,D,E
1753,600493,A,B,B,E
1754,600495,D,A,A,B
1755,600496,C,E,B,D
1756,600497,E,C,C,A
1757,600498,E,B,C,B
1758,600499,D,D,A,B
1759,600500,E,E,D,A
1760,600501,C,C,A,A
1761,600502,C,E,C,D
1762,600503,D,C,A,D
1763,600505,B,C,C,E
1764,600506,A,A,A,B
1765,600507,E,A,E,D
1766,600508,D,D,B,C
1767,600509,C,E,A,D
1768,600510,D,E,D,E
1769,600511,D,E,E,C
1770,600512,C,E,A,B
1771,600513,B,B,C,E
1772,600515,D,E,C,B
1773,600516,E,A,E,D
1774,600517,D,D,A,B
1775,600518,E,D,B,D
1776,600519,E,A,E,D
1777,600520,A,A,A,D
1778,600521,E,B,D,E
1779,600522,E,C,D,D
1780,600523,D,B,B,A
1781,600525,D,E,B,A
1782,600526,B,E,A,A
1783,600527,B,B,B,A
1784,600528,E,C,D,C
1785,600529,D,A,D,D
1786,600530,C,A,A,A
1787,600531,C,D,B,B
1788,600532,B,C,A,A
1789,600533,C,E,C,C
1790,600535,E,B,E,D
1791,600536,E,A,B,C
1792,600537,C,D,B,B
1793,600538,B,A,A,B
1794,600539,A,A,B,C
1795,600540,B,B,B,A
1796,600543,B,A,B,B
1797,600545,C,D,E,B
1798,600546,E,E,E,C
1799,600547,E,B,C,C
1800,600548,E,E,E,C
1801,600549,E,C,D,D
1802,600550,D,C,A,A
1803,600551,C,C,C,B
1804,600552,C,D,B,D
1805,600555,B,B,A,A
1806,600556,C,A,A,A
1807,600557,D,B,D,B
1808,600558,B,B,B,B
1809,600559,D,A,D,E
1810,600560,A,B,B,B
1811,600561,A,E,B,A
1812,600562,D,A,B,C
1813,600563,D,A,E,D
1814,600565,D,E,E,E
1815,600566,E,A,E,D
1816,600567,E,D,E,E
1817,600568,B,C,A,A
1818,600569,D,E,E,B
1819,600570,E,A,E,C
1820,600571,C,A,A,A
1821,600572,E,A,E,D
1822,600573,A,A,B,B
1823,600575,D,D,C,A
1824,600576,B,B,A,B
1825,600577,D,B,E,A
1826,600578,E,E,B,D
1827,600579,C,E,B,E
1828,600580,D,D,D,D
1829,600581,C,E,E,B
1830,600582,E,D,C,B
1831,600583,E,C,A,C
1832,600584,E,E,A,D
1833,600585,E,B,E,E
1834,600586,C,D,B,B
1835,600587,D,D,B,B
1836,600588,E,A,D,C
1837,600589,B,D,B,A
1838,600590,C,D,C,E
1839,600592,D,B,B,A
1840,600593,C,A,D,E
1841,600594,C,C,A,A
1842,600595,B,E,A,A
1843,600596,D,C,E,D
1844,600597,E,C,D,C
1845,600598,E,A,E,C
1846,600599,B,A,A,A
1847,600600,E,C,D,D
1848,600601,D,D,B,B
1849,600602,D,B,C,B
1850,600603,B,E,D,E
1851,600604,E,D,B,E
1852,600605,A,B,B,A
1853,600606,E,E,E,E
1854,600608,A,A,A,A
1855,600609,C,C,E,A
1856,600611,D,D,D,B
1857,600612,E,B,E,D
1858,600613,C,C,B,B
1859,600614,B,B,A,A
1860,600615,A,A,A,B
1861,600616,B,B,A,A
1862,600617,C,E,B,D
1863,600618,D,B,E,D
1864,600619,C,E,C,C
1865,600620,C,A,B,A
1866,600621,D,E,A,D
1867,600622,D,E,E,E
1868,600623,E,E,D,D
1869,600624,D,B,B,D
1870,600626,C,E,C,B
1871,600628,C,C,C,B
1872,600629,C,D,D,D
1873,600630,B,B,B,C
1874,600633,E,B,C,B
1875,600634,A,E,E,A
1876,600635,E,D,B,C
1877,600636,C,A,E,A
1878,600637,E,B,C,B
1879,600638,D,D,E,D
1880,600639,E,D,D,B
1881,600640,D,B,C,B
1882,600641,D,B,E,A
1883,600642,E,D,C,D
1884,600643,E,D,E,E
1885,600644,C,C,C,D
1886,600645,D,A,B,E
1887,600647,B,A,A,A
1888,600648,E,D,D,B
1889,600649,E,D,C,A
1890,600650,C,B,C,B
1891,600651,C,E,A,A
1892,600652,A,A,A,A
1893,600653,C,D,D,A
1894,600654,A,E,A,A
1895,600655,E,E,D,E
1896,600657,D,E,D,E
1897,600658,C,D,C,E
1898,600660,E,A,E,C
1899,600661,C,A,A,B
1900,600662,C,C,B,B
1901,600663,E,D,E,A
1902,600664,D,C,C,A
1903,600665,C,E,E,B
1904,600666,A,D,A,A
1905,600667,D,D,D,C
1906,600668,C,B,E,D
1907,600671,A,A,A,C
1908,600673,E,B,E,E
1909,600674,E,B,D,D
1910,600675,E,E,E,E
1911,600676,C,D,B,B
1912,600677,D,D,A,A
1913,600678,A,A,E,C
1914,600679,B,B,A,A
1915,600681,D,D,E,E
1916,600682,E,D,A,A
1917,600683,C,E,E,D
1918,600684,C,E,D,E
1919,600685,E,E,A,C
1920,600686,C,E,B,B
1921,600687,B,D,A,A
1922,600688,E,B,E,D
1923,600689,A,A,B,A
1924,600690,E,C,E,D
1925,600691,C,E,B,B
1926,600692,A,B,C,A
1927,600693,C,C,D,E
1928,600694,D,D,E,B
1929,600695,B,A,D,A
1930,600696,B,A,D,A
1931,600697,B,E,E,B
1932,600698,B,A,A,A
1933,600699,E,D,B,E
1934,600701,A,E,A,A
1935,600702,D,A,E,B
1936,600703,E,A,E,E
1937,600704,E,E,E,B
1938,600705,E,E,D,E
1939,600706,B,B,C,D
1940,600707,D,E,A,D
1941,600708,E,E,E,E
1942,600710,C,E,E,B
1943,600711,D,D,C,E
1944,600712,B,B,A,A
1945,600713,C,E,D,E
1946,600714,A,A,B,B
1947,600715,C,D,A,A
1948,600716,C,E,E,E
1949,600717,E,D,C,A
1950,600718,E,B,A,C
1951,600719,B,C,A,E
1952,600720,D,C,D,A
1953,600721,A,B,A,A
1954,600722,C,A,C,C
1955,600723,C,C,E,B
1956,600724,C,C,E,A
1957,600725,C,A,C,B
1958,600726,B,E,A,B
1959,600727,B,B,C,E
1960,600728,E,A,C,E
1961,600729,D,C,E,C
1962,600730,B,C,A,A
1963,600731,B,C,D,D
1964,600732,C,A,B,D
1965,600733,B,E,A,E
1966,600734,C,E,A,A
1967,600735,B,A,E,C
1968,600736,D,E,D,E
1969,600737,E,B,D,A
1970,600738,B,D,E,D
1971,600739,E,D,B,B
1972,600740,D,E,D,E
1973,600741,E,D,E,C
1974,600742,D,C,D,C
1975,600743,D,E,D,E
1976,600744,B,E,A,A
1977,600745,E,C,A,E
1978,600746,B,A,A,A
1979,600747,A,D,A,B
1980,600748,E,E,D,A
1981,600749,B,B,B,B
1982,600750,D,A,E,D
1983,600751,D,E,B,C
1984,600753,B,A,C,C
1985,600754,E,D,D,A
1986,600755,E,E,D,C
1987,600756,D,A,D,C
1988,600757,D,C,D,B
1989,600758,C,E,A,A
1990,600759,D,D,C,A
1991,600760,E,D,D,C
1992,600761,D,B,E,C
1993,600763,E,A,E,D
1994,600764,D,A,C,A
1995,600765,D,D,B,A
1996,600766,B,A,A,B
1997,600767,B,A,C,A
1998,600768,A,A,A,D
1999,600769,B,A,C,B
2000,600770,D,B,A,A
2001,600771,D,A,E,E
2002,600773,C,D,B,C
2003,600774,B,A,A,B
2004,600775,D,C,B,C
2005,600776,E,A,B,B
2006,600777,D,E,C,E
2007,600778,A,E,D,A
2008,600779,E,A,E,D
2009,600780,C,E,B,B
2010,600781,B,D,E,C
2011,600782,E,D,E,E
2012,600783,D,A,C,B
2013,600784,B,C,C,B
2014,600785,C,C,D,C
2015,600787,E,D,B,E
2016,600789,D,C,B,E
2017,600790,C,D,D,D
2018,600791,A,E,A,C
2019,600792,C,C,C,B
2020,600793,B,D,E,B
2021,600794,C,B,B,A
2022,600795,E,E,B,B
2023,600796,A,A,A,A
2024,600797,D,B,B,B
2025,600798,C,D,D,E
2026,600800,C,A,E,D
2027,600801,E,D,E,C
2028,600802,B,C,E,B
2029,600803,E,D,E,C
2030,600804,D,D,B,B
2031,600805,C,D,A,D
2032,600807,C,D,A,A
2033,600808,E,E,E,C
2034,600809,E,A,E,E
2035,600810,C,D,E,D
2036,600811,E,E,B,B
2037,600812,D,D,B,C
2038,600814,C,C,D,C
2039,600815,B,D,E,A
2040,600816,E,C,A,E
2041,600817,A,A,B,C
2042,600818,B,A,A,B
2043,600819,C,D,B,B
2044,600820,E,E,D,D
2045,600821,A,B,A,A
2046,600822,C,A,C,A
2047,600823,E,E,E,D
2048,600824,C,B,C,B
2049,600825,C,A,A,B
2050,600826,C,B,C,A
2051,600827,E,E,C,B
2052,600828,B,E,E,C
2053,600829,C,C,E,A
2054,600830,B,C,A,B
2055,600831,D,D,B,D
2056,600833,B,A,C,A
2057,600834,C,B,B,C
2058,600835,E,D,E,B
2059,600836,B,C,A,B
2060,600837,E,E,B,C
2061,600838,B,A,C,A
2062,600839,E,E,B,C
2063,600841,C,C,B,C
2064,600843,B,D,C,D
2065,600844,C,C,A,A
2066,600845,E,A,D,C
2067,600846,C,D,D,E
2068,600847,A,A,A,A
2069,600848,E,B,C,D
2070,600850,D,B,D,D
2071,600851,C,B,B,A
2072,600853,B,E,D,E
2073,600854,B,B,B,A
2074,600855,C,A,C,E
2075,600856,C,E,A,A
2076,600857,B,A,E,B
2077,600858,B,E,B,C
2078,600859,D,E,D,C
2079,600860,B,B,A,A
2080,600861,B,C,B,A
2081,600862,E,B,D,C
2082,600863,E,E,C,B
2083,600864,E,E,A,A
2084,600865,B,B,C,A
2085,600866,B,A,B,B
2086,600867,E,A,E,D
2087,600868,D,A,A,B
2088,600869,D,C,B,A
2089,600870,A,A,E,C
2090,600871,E,D,D,B
2091,600872,E,A,E,D
2092,600873,E,C,D,D
2093,600874,D,D,D,E
2094,600875,E,E,B,D
2095,600876,B,C,A,E
2096,600877,C,A,E,A
2097,600879,E,D,B,D
2098,600880,C,B,A,A
