,Stkcd,Size,BM,OP,INV
1094,600215,B,D,A,A
1095,600216,D,C,B,B
1096,600218,A,C,B,A
1097,600219,E,D,C,C
1098,600220,D,B,C,B
1099,600221,E,E,C,D
1100,600222,B,B,C,D
1101,600223,C,E,E,C
1102,600225,B,E,E,B
1103,600227,C,D,A,A
1104,600228,A,A,A,A
1105,600229,C,C,B,C
1106,600230,A,D,A,B
1107,600232,A,C,B,A
1108,600233,A,C,C,C
1109,600234,A,A,A,B
1110,600235,A,C,A,B
1111,600236,D,E,E,B
1112,600237,B,B,A,B
1113,600239,C,E,E,E
1114,600240,E,D,E,D
1115,600241,A,D,A,D
1116,600242,A,D,E,A
1117,600243,A,D,A,B
1118,600246,C,E,A,D
1119,600247,B,A,A,A
1120,600248,B,D,D,D
1121,600249,A,D,A,E
1122,600251,D,B,C,E
1123,600252,E,B,E,E
1124,600255,D,A,B,B
1125,600256,E,D,D,E
1126,600257,B,B,B,B
1127,600259,D,A,A,E
1128,600260,C,D,B,B
1129,600261,D,B,D,B
1130,600262,B,C,C,A
1131,600265,A,A,A,A
1132,600266,E,E,D,E
1133,600267,D,D,C,D
1134,600268,C,E,A,B
1135,600269,D,E,C,C
1136,600270,E,D,D,D
1137,600271,E,A,E,D
1138,600272,A,A,D,A
1139,600273,A,D,E,E
1140,600275,A,A,B,D
1141,600276,E,A,E,D
1142,600278,C,C,C,C
1143,600279,B,D,B,E
1144,600280,D,E,E,E
1145,600281,A,C,A,B
1146,600282,D,E,B,C
1147,600283,A,D,A,D
1148,600284,C,E,C,A
1149,600285,B,B,C,E
1150,600287,B,C,C,A
1151,600288,C,A,A,A
1152,600289,D,B,C,A
1153,600290,C,C,C,B
1154,600292,D,C,C,E
1155,600293,A,D,B,A
1156,600295,C,E,C,C
1157,600297,C,A,B,C
1158,600298,D,C,C,A
1159,600299,C,E,A,A
1160,600300,D,C,D,C
1161,600301,A,C,E,A
1162,600302,A,C,A,A
1163,600303,B,E,A,C
1164,600305,C,B,C,A
1165,600306,A,D,D,A
1166,600307,E,E,A,A
1167,600308,C,E,A,B
1168,600309,E,C,E,E
1169,600310,D,E,B,C
1170,600311,B,A,A,A
1171,600313,B,B,B,E
1172,600315,E,A,E,D
1173,600316,E,A,B,D
1174,600317,E,D,C,C
1175,600320,E,E,A,D
1176,600321,C,C,A,C
1177,600322,C,E,C,C
1178,600323,C,D,D,E
1179,600325,D,E,C,E
1180,600326,C,B,D,C
1181,600327,B,D,D,B
1182,600328,B,E,A,A
1183,600329,D,B,D,B
1184,600330,C,B,A,C
1185,600331,C,D,A,E
1186,600332,E,B,E,D
1187,600333,B,D,A,D
1188,600335,D,E,E,E
1189,600336,B,C,C,A
1190,600337,D,B,D,B
1191,600338,B,A,E,A
1192,600339,A,D,A,B
1193,600340,E,E,E,E
1194,600343,D,A,B,B
1195,600345,A,B,A,A
1196,600348,D,D,C,C
1197,600350,E,E,D,C
1198,600351,C,B,D,A
1199,600352,E,B,E,D
1200,600353,C,B,C,C
1201,600354,B,C,A,A
1202,600356,A,D,C,B
1203,600358,C,A,A,A
1204,600359,B,B,A,E
1205,600360,B,C,B,B
1206,600361,B,E,A,B
1207,600362,E,E,C,C
1208,600363,C,C,C,D
1209,600367,A,B,B,B
1210,600368,B,E,B,B
1211,600369,E,D,D,E
1212,600370,A,C,B,B
1213,600371,A,A,A,A
1214,600372,E,A,D,C
1215,600373,E,C,D,B
1216,600375,B,D,A,B
1217,600376,E,E,E,B
1218,600377,E,C,E,B
1219,600378,C,A,D,B
1220,600379,B,A,C,A
1221,600380,E,D,D,C
1222,600381,B,A,A,A
1223,600382,B,B,C,E
1224,600383,E,E,E,B
1225,600385,A,A,E,E
1226,600386,C,B,E,C
1227,600387,C,D,C,E
1228,600388,D,C,E,E
1229,600389,B,B,E,B
1230,600390,B,B,A,E
1231,600391,D,B,B,B
1232,600392,B,A,E,E
1233,600393,A,D,B,B
1234,600396,C,E,E,B
1235,600397,C,E,B,A
1236,600398,E,E,E,E
1237,600399,D,C,B,B
1238,600400,C,D,C,A
1239,600401,D,E,A,D
1240,600403,D,D,B,B
1241,600405,B,A,B,C
1242,600406,E,A,E,C
1243,600409,E,D,D,C
1244,600410,E,A,B,D
1245,600415,E,C,C,D
1246,600416,C,E,A,B
1247,600418,D,E,B,D
1248,600419,A,A,C,C
1249,600420,D,B,E,D
1250,600421,A,A,E,A
1251,600422,D,A,E,B
1252,600425,C,D,A,B
1253,600426,D,D,D,B
1254,600428,E,D,A,B
1255,600429,C,B,A,D
1256,600432,D,E,A,E
1257,600433,D,A,B,D
1258,600435,E,A,B,C
1259,600436,E,A,E,C
1260,600438,C,C,E,D
1261,600439,C,C,B,B
1262,600444,A,A,E,A
1263,600446,E,A,E,B
1264,600448,A,C,B,D
1265,600449,B,D,C,B
1266,600452,A,A,D,D
1267,600455,A,B,A,B
1268,600456,C,C,A,B
1269,600458,D,D,A,E
1270,600459,B,B,B,D
1271,600460,D,B,C,A
1272,600463,A,D,C,B
1273,600466,B,A,B,C
1274,600467,B,C,A,C
1275,600468,C,A,C,D
1276,600469,B,D,D,A
1277,600470,B,E,A,B
1278,600475,B,D,C,A
1279,600476,A,A,B,B
1280,600477,B,E,C,B
1281,600478,D,A,A,E
1282,600479,B,B,D,D
1283,600480,C,D,D,C
1284,600481,E,C,D,B
1285,600483,B,E,E,E
1286,600485,B,E,E,E
1287,600486,C,B,E,D
1288,600487,D,E,C,D
1289,600488,C,B,B,A
1290,600489,E,C,B,D
1291,600490,D,B,C,A
1292,600491,D,E,D,D
1293,600493,B,B,A,A
1294,600495,D,A,B,C
1295,600496,C,D,C,D
1296,600497,D,E,B,C
1297,600498,E,C,C,C
1298,600500,E,E,C,B
1299,600501,D,C,C,B
1300,600502,C,E,E,E
1301,600503,D,B,B,E
1302,600505,B,B,C,A
1303,600506,A,A,A,A
1304,600507,D,D,E,A
1305,600508,C,E,A,C
1306,600509,C,E,C,E
1307,600510,C,E,C,C
1308,600511,D,B,E,C
1309,600512,B,E,C,B
1310,600513,A,A,D,B
1311,600516,E,B,C,A
1312,600517,D,A,E,D
1313,600518,E,C,E,D
1314,600519,E,A,E,D
1315,600520,A,B,A,D
1316,600521,E,A,D,B
1317,600522,E,C,C,E
1318,600523,C,C,C,D
1319,600525,E,B,D,E
1320,600526,C,C,C,E
1321,600527,B,B,B,A
1322,600528,E,E,C,D
1323,600529,B,C,C,B
1324,600530,C,C,C,E
1325,600531,B,E,A,C
1326,600532,A,D,D,D
1327,600533,C,E,B,B
1328,600535,E,A,E,E
1329,600536,D,A,A,A
1330,600537,C,C,C,C
1331,600538,A,B,A,E
1332,600539,A,B,A,B
1333,600540,A,D,A,E
1334,600543,A,A,B,B
1335,600545,C,D,D,D
1336,600546,D,E,A,B
1337,600547,E,B,D,B
1338,600548,D,E,D,C
1339,600549,D,C,D,C
1340,600550,D,C,B,A
1341,600551,D,C,C,C
1342,600556,B,A,E,A
1343,600557,D,B,D,D
1344,600558,B,B,B,D
1345,600559,C,A,E,D
1346,600560,A,C,B,A
1347,600562,C,A,E,B
1348,600563,C,A,E,C
1349,600565,D,E,D,E
1350,600566,B,D,E,E
1351,600567,D,E,A,B
1352,600569,D,E,A,B
1353,600570,E,A,D,E
1354,600571,D,A,D,E
1355,600572,E,B,E,E
1356,600573,A,B,B,B
1357,600576,C,A,A,A
1358,600577,C,C,C,B
1359,600578,D,E,E,E
1360,600579,A,B,C,A
1361,600580,D,D,C,C
1362,600581,C,E,A,A
1363,600582,E,D,D,E
1364,600583,E,C,E,C
1365,600584,E,C,C,E
1366,600585,E,D,E,C
1367,600586,C,E,A,C
1368,600587,D,B,D,E
1369,600588,E,A,C,D
1370,600590,C,D,B,A
1371,600592,B,C,A,C
1372,600593,A,A,D,A
1373,600594,E,A,E,E
1374,600595,D,E,A,A
1375,600596,C,D,B,C
1376,600597,E,B,D,C
1377,600598,E,A,E,A
1378,600599,A,A,B,B
1379,600600,E,C,E,A
1380,600601,D,C,C,E
1381,600603,A,A,A,C
1382,600604,B,C,B,E
1383,600605,A,B,B,C
1384,600606,D,C,A,D
1385,600608,A,A,E,A
1386,600610,A,D,B,E
1387,600611,D,C,C,C
1388,600612,D,D,E,D
1389,600613,A,C,D,C
1390,600614,D,C,B,E
1391,600615,A,A,B,B
1392,600616,C,B,B,E
1393,600617,B,E,E,E
1394,600618,D,C,A,A
1395,600619,A,E,B,C
1396,600620,C,A,D,A
1397,600621,C,B,D,C
1398,600622,C,E,D,C
1399,600624,B,A,B,C
1400,600626,D,B,C,B
1401,600628,C,C,D,A
1402,600629,C,A,A,A
1403,600630,C,A,B,A
1404,600633,E,A,D,C
1405,600635,E,C,C,D
1406,600636,C,C,A,D
1407,600637,E,A,E,D
1408,600638,C,C,B,C
1409,600639,D,C,D,D
1410,600640,D,D,B,B
1411,600642,E,D,D,B
1412,600644,A,C,A,A
1413,600647,A,A,A,D
1414,600648,E,D,D,B
1415,600650,C,B,D,B
1416,600651,D,C,B,E
1417,600653,D,D,A,B
1418,600655,E,C,D,B
1419,600657,D,E,D,E
1420,600658,C,B,E,C
1421,600660,E,B,E,D
1422,600661,B,A,C,E
1423,600662,D,B,C,A
1424,600663,E,C,D,D
1425,600665,B,E,D,D
1426,600666,D,B,D,B
1427,600668,B,C,E,D
1428,600671,A,A,B,A
1429,600673,E,C,C,C
1430,600674,E,B,E,D
1431,600675,D,E,A,C
1432,600676,D,C,C,C
1433,600678,B,A,A,C
1434,600679,A,B,A,B
1435,600680,B,C,A,D
1436,600683,C,E,D,D
1437,600684,C,D,E,E
1438,600685,E,D,A,E
1439,600686,D,E,D,D
1440,600687,D,C,E,E
1441,600688,E,E,A,A
1442,600690,E,D,E,D
1443,600691,B,E,A,E
1444,600692,A,C,C,E
1445,600693,A,D,E,D
1446,600694,D,D,E,A
1447,600695,A,A,A,E
1448,600696,B,B,D,E
1449,600697,B,E,E,E
1450,600698,A,B,A,C
1451,600699,D,D,E,C
1452,600703,E,A,D,E
1453,600705,E,E,E,E
1454,600706,A,D,B,A
1455,600707,C,C,A,A
1456,600708,B,D,D,E
1457,600710,A,C,A,A
1458,600711,D,C,B,E
1459,600712,B,C,B,A
1460,600713,C,E,C,D
1461,600715,C,A,E,A
1462,600716,C,D,D,C
1463,600717,E,D,D,C
1464,600718,E,A,B,B
1465,600720,C,D,D,A
1466,600721,B,E,A,A
1467,600722,A,D,A,C
1468,600723,C,D,E,A
1469,600724,D,E,D,A
1470,600726,E,E,B,B
1471,600727,A,B,A,B
1472,600728,D,B,C,D
1473,600729,D,D,D,B
1474,600730,C,C,E,A
1475,600731,A,C,B,A
1476,600732,A,A,A,B
1477,600733,A,A,B,A
1478,600735,C,A,E,B
1479,600736,D,E,A,B
1480,600737,E,D,A,D
1481,600738,A,C,D,C
1482,600739,E,C,C,C
1483,600740,B,E,B,D
1484,600741,E,D,E,D
1485,600742,B,C,E,D
1486,600743,D,E,E,D
1487,600744,B,E,A,A
1488,600746,A,A,B,A
1489,600747,C,A,A,E
1490,600748,D,D,E,A
1491,600750,D,B,E,C
1492,600751,A,E,A,E
1493,600754,D,C,C,E
1494,600755,D,D,D,D
1495,600756,C,A,C,E
1496,600757,D,C,B,C
1497,600758,A,C,C,C
1498,600760,C,C,A,A
1499,600761,C,B,E,C
1500,600764,C,A,B,A
1501,600765,E,C,B,C
1502,600768,A,A,A,B
1503,600769,B,A,B,A
1504,600770,D,B,B,E
1505,600771,C,A,A,A
1506,600773,D,D,B,D
1507,600774,A,B,A,A
1508,600775,D,B,C,C
1509,600776,D,A,B,B
1510,600779,A,B,A,A
1511,600780,D,D,E,B
1512,600781,A,A,B,D
1513,600782,C,E,C,A
1514,600783,E,A,D,D
1515,600784,B,C,C,A
1516,600785,C,D,E,B
1517,600787,E,C,D,A
1518,600789,C,C,A,B
1519,600791,B,E,E,A
1520,600792,B,C,A,B
1521,600794,C,B,D,C
1522,600795,E,E,E,B
1523,600796,A,B,B,A
1524,600797,D,B,A,A
1525,600798,C,D,A,A
1526,600800,C,A,A,C
1527,600801,C,E,E,B
1528,600802,A,D,B,D
1529,600803,C,E,E,C
1530,600804,E,B,D,D
1531,600805,D,C,E,C
1532,600808,E,E,A,A
1533,600809,D,A,D,A
1534,600810,A,E,B,D
1535,600811,D,D,D,D
1536,600812,D,E,A,C
1537,600814,A,D,E,E
1538,600815,D,D,A,A
1539,600816,E,A,E,E
1540,600818,D,A,B,B
1541,600819,B,D,A,C
1542,600820,E,E,D,B
1543,600821,A,C,B,A
1544,600822,A,E,C,A
1545,600823,E,E,E,D
1546,600824,C,B,D,C
1547,600825,D,B,B,A
1548,600826,D,B,E,E
1549,600827,E,E,C,C
1550,600828,B,B,E,B
1551,600830,C,B,C,E
1552,600831,C,C,C,D
1553,600833,A,A,C,D
1554,600834,C,A,C,C
1555,600835,E,D,E,C
1556,600836,C,B,C,A
1557,600837,E,E,D,E
1558,600838,B,A,B,A
1559,600839,E,E,A,B
1560,600841,C,C,B,A
1561,600843,B,D,D,E
1562,600844,B,C,A,A
1563,600845,D,B,D,E
1564,600846,C,D,D,B
1565,600847,A,A,A,C
1566,600848,B,B,A,A
1567,600850,C,B,E,B
1568,600851,C,D,C,E
1569,600853,A,E,A,A
1570,600854,A,C,A,A
1571,600855,D,A,B,B
1572,600856,B,A,A,A
1573,600857,A,A,C,B
1574,600858,B,E,D,B
1575,600859,D,D,D,A
1576,600861,B,D,C,E
1577,600862,D,C,A,D
1578,600863,E,D,E,C
1579,600864,C,C,C,E
1580,600865,B,B,D,A
1581,600867,E,A,E,C
1582,600868,C,A,A,A
1583,600869,E,D,C,D
1584,600871,B,E,B,E
1585,600873,E,C,C,C
1586,600874,D,C,D,A
1587,600875,E,E,C,C
1588,600876,B,A,E,A
1589,600877,C,B,A,A
1590,600880,C,B,D,B
1591,600881,D,E,A,C
1592,600883,A,A,A,A
1593,600884,D,D,C,D
1594,600885,D,C,E,C
1595,600887,E,B,E,D
1596,600888,B,E,A,C
1597,600889,B,D,C,A
1598,600890,B,A,A,B
1599,600891,A,B,C,A
1600,600892,A,A,B,A
1601,600893,E,D,C,E
1602,600894,D,B,E,E
1603,600895,E,C,C,A
1604,600896,C,E,A,D
1605,600897,C,B,E,D
1606,600898,A,A,D,B
1607,600960,B,D,B,E
1608,600961,B,D,A,B
1609,600962,B,B,A,A
1610,600963,C,E,A,A
1611,600965,B,A,D,C
1612,600966,C,E,A,A
1613,600969,A,E,D,E
1614,600970,D,E,B,B
1615,600971,C,E,A,B
1616,600973,B,E,C,D
1617,600975,B,A,A,C
1618,600976,B,A,D,C
1619,600979,B,D,C,E
1620,600980,A,A,A,A
1621,600981,C,D,B,D
1622,600982,B,C,C,E
1623,600983,C,D,C,E
1624,600985,A,B,D,C
1625,600986,C,D,D,C
1626,600987,C,B,E,C
1627,600988,A,B,E,B
1628,600990,D,A,C,D
1629,600992,A,C,B,C
1630,600993,D,A,D,C
1631,600995,B,C,D,C
1632,600997,C,E,B,B
1633,600998,E,C,C,E
1634,600999,E,E,D,E
1635,601000,E,B,E,D
1636,601001,D,E,A,D
1637,601002,C,A,C,A
1638,601005,C,E,A,A
1639,601006,E,B,E,B
1640,601007,C,C,B,C
1641,601008,C,C,B,B
1642,601009,E,E,E,E
1643,601010,D,C,D,A
1644,601011,B,D,A,B
1645,601012,E,C,D,E
1646,601018,E,C,D,C
1647,601028,C,B,B,E
1648,601038,A,E,A,B
1649,601058,C,E,D,E
1650,601088,E,D,E,B
1651,601098,E,B,D,D
1652,601099,E,B,D,E
1653,601100,B,D,B,B
1654,601101,D,D,B,C
1655,601106,E,D,A,C
1656,601107,D,E,D,D
1657,601111,E,E,C,B
1658,601113,B,C,A,D
1659,601116,B,C,C,A
1660,601117,E,E,E,D
1661,601118,E,A,A,B
1662,601126,D,B,C,C
1663,601137,B,B,B,C
1664,601139,E,C,E,C
1665,601158,E,B,D,B
1666,601166,E,E,E,D
1667,601168,E,D,B,A
1668,601169,E,E,E,D
1669,601177,A,D,A,B
1670,601179,E,C,B,A
1671,601186,E,E,D,C
1672,601188,C,C,D,B
1673,601199,C,C,D,C
1674,601208,C,B,C,D
1675,601216,E,B,D,D
1676,601218,C,B,C,B
1677,601222,D,B,E,E
1678,601225,D,E,C,C
1679,601231,E,E,D,E
1680,601233,D,D,B,A
1681,601238,E,E,C,C
1682,601258,E,E,B,B
1683,601288,E,E,E,C
1684,601311,E,B,E,C
1685,601313,C,C,E,D
1686,601318,E,E,E,D
1687,601328,E,E,E,B
1688,601333,E,D,B,A
1689,601336,E,E,E,D
1690,601339,D,E,C,D
1691,601369,D,D,D,A
1692,601377,E,D,E,E
1693,601388,D,E,B,B
1694,601390,E,E,D,C
1695,601398,E,E,E,C
1696,601515,D,E,E,E
1697,601518,C,D,D,D
1698,601519,E,A,C,A
1699,601555,E,D,D,E
1700,601558,A,E,A,A
1701,601566,D,B,D,A
1702,601567,D,B,E,E
1703,601588,E,E,C,D
1704,601599,B,C,C,E
1705,601600,E,E,A,A
1706,601601,E,E,D,D
1707,601607,E,E,D,D
1708,601608,E,E,B,C
1709,601616,C,B,B,A
1710,601618,E,E,D,B
1711,601628,E,E,D,D
1712,601633,E,C,E,D
1713,601636,C,D,B,D
1714,601666,D,E,B,D
1715,601668,E,E,E,D
1716,601669,E,E,D,D
1717,601677,B,C,C,E
1718,601678,C,C,D,C
1719,601688,E,E,D,E
1720,601699,E,E,C,C
1721,601700,D,B,C,D
1722,601717,D,D,B,A
1723,601718,E,C,B,C
1724,601727,E,D,D,C
1725,601766,E,D,D,D
1726,601777,D,E,C,D
1727,601788,E,D,D,E
1728,601798,B,B,B,A
1729,601799,C,B,E,C
1730,601800,E,E,D,D
1731,601801,E,A,D,D
1732,601808,E,D,E,C
1733,601818,E,E,E,C
1734,601857,E,D,D,B
1735,601866,E,D,B,B
1736,601872,E,D,A,E
1737,601880,E,D,B,B
1738,601886,D,E,C,E
1739,601888,E,A,E,D
1740,601890,D,C,B,B
1741,601898,E,E,B,C
1742,601899,E,D,D,C
1743,601901,E,D,C,E
1744,601908,C,D,A,D
1745,601918,E,E,A,C
1746,601919,E,E,A,A
1747,601928,E,B,D,D
1748,601929,E,D,C,E
1749,601933,E,B,E,D
1750,601939,E,E,E,C
1751,601958,E,B,B,B
1752,601965,D,D,C,B
1753,601988,E,E,E,C
1754,601989,E,D,B,D
1755,601991,E,E,C,B
1756,601992,E,E,C,D
1757,601996,B,B,B,B
1758,601998,E,E,E,D
1759,601999,C,A,B,C
1760,603000,E,A,E,D
1761,603001,D,E,C,A
1762,603002,A,C,C,C
1763,603005,B,C,D,E
1764,603077,C,E,D,E
1765,603123,A,E,C,E
1766,603128,C,D,D,C
1767,603167,B,C,C,D
1768,603288,C,D,E,E
1769,603308,C,D,C,D
1770,603333,B,D,A,A
1771,603366,C,E,C,A
1772,603399,A,E,B,C
1773,603555,B,D,E,E
1774,603699,B,D,E,E
1775,603766,D,D,E,C
1776,603993,E,D,D,E
