,Stkcd,Size,BM,OP,INV
1098,2769,B,E,B,A
1099,2770,A,C,B,C
1100,2771,A,C,D,D
1101,2772,A,D,B,E
1102,2773,E,D,E,D
1103,2775,B,C,E,D
1104,2776,B,C,B,D
1105,2777,A,B,E,D
1106,2778,A,B,B,B
1107,2779,A,C,B,C
1108,2780,A,B,A,E
1109,2781,A,E,D,D
1110,2782,A,B,C,C
1111,2783,A,C,D,D
1112,2785,A,C,A,B
1113,2786,A,E,B,D
1114,2787,A,C,D,C
1115,2788,A,E,D,E
1116,2789,A,E,C,D
1117,2790,A,D,D,B
1118,2791,A,E,C,C
1119,2792,A,D,C,D
1120,2793,A,C,E,C
1121,2795,A,B,D,C
1122,2796,A,C,B,C
1123,2797,D,D,B,B
1124,2798,A,B,B,E
1125,2799,A,A,B,C
1126,2800,A,B,D,D
1127,2801,A,C,D,D
1128,2802,A,B,D,D
1129,2803,A,B,E,E
1130,2805,A,A,C,E
1131,2806,A,B,C,D
1132,2807,C,E,C,B
1133,2808,A,B,B,C
1134,2809,A,B,C,D
1135,2810,A,C,C,D
1136,2811,A,E,D,D
1137,2812,C,A,D,C
1138,2813,A,D,B,E
1139,2815,B,D,E,E
1140,2816,A,B,B,B
1141,2817,A,B,C,B
1142,2818,B,D,E,C
1143,2820,A,B,D,B
1144,2821,D,A,E,C
1145,2822,A,D,C,D
1146,2823,A,D,E,D
1147,2824,A,B,C,E
1148,2825,A,C,C,C
1149,2826,A,A,D,D
1150,2827,A,B,D,A
1151,2828,A,C,C,D
1152,2829,A,C,D,E
1153,2830,A,D,D,D
1154,2831,D,D,E,D
1155,2832,B,B,E,D
1156,2833,B,A,E,E
1157,2835,A,C,A,A
1158,2836,A,A,D,A
1159,2837,A,C,D,E
1160,2838,A,B,D,A
1161,2839,C,E,C,D
1162,2840,A,A,C,C
1163,2841,C,D,E,E
1164,2842,A,C,C,E
1165,2843,A,A,C,E
1166,2845,A,E,E,E
1167,2847,A,C,D,E
1168,2848,A,E,A,D
1169,2857,A,C,C,E
1170,600000,E,E,E,B
1171,600004,E,B,D,D
1172,600006,D,D,A,A
1173,600007,E,B,D,B
1174,600008,E,E,B,E
1175,600009,E,B,E,B
1176,600010,E,E,B,B
1177,600011,E,E,B,D
1178,600012,D,C,E,C
1179,600015,E,E,E,C
1180,600016,E,E,E,B
1181,600017,D,D,B,B
1182,600018,E,C,E,D
1183,600019,E,D,D,E
1184,600020,D,E,D,B
1185,600021,D,E,C,E
1186,600023,E,D,C,C
1187,600026,D,E,B,B
1188,600027,E,E,A,B
1189,600028,E,E,C,C
1190,600029,E,E,D,C
1191,600030,E,E,D,B
1192,600031,E,B,D,A
1193,600033,D,D,D,A
1194,600035,C,D,D,D
1195,600036,E,E,E,B
1196,600037,D,C,B,B
1197,600038,E,C,C,D
1198,600039,D,E,C,D
1199,600048,E,E,E,E
1200,600050,E,E,A,A
1201,600051,A,E,E,A
1202,600052,B,D,B,D
1203,600053,D,A,E,C
1204,600054,D,B,D,A
1205,600055,C,A,B,B
1206,600056,E,C,E,C
1207,600057,D,E,C,E
1208,600058,D,D,A,A
1209,600059,D,B,B,B
1210,600060,E,C,C,C
1211,600061,E,E,C,C
1212,600062,E,B,D,D
1213,600063,C,D,A,B
1214,600064,D,E,D,B
1215,600066,E,B,E,B
1216,600067,D,E,D,B
1217,600068,E,E,D,D
1218,600069,D,B,A,A
1219,600070,B,C,C,A
1220,600071,B,A,C,A
1221,600072,D,D,A,A
1222,600073,D,D,C,A
1223,600074,A,B,E,A
1224,600075,C,D,D,B
1225,600076,C,C,D,E
1226,600077,C,E,C,E
1227,600078,B,E,B,C
1228,600079,E,E,E,E
1229,600080,B,B,B,A
1230,600081,B,D,E,D
1231,600082,B,C,A,B
1232,600083,C,A,E,A
1233,600085,E,A,E,C
1234,600088,C,A,D,B
1235,600089,E,E,C,C
1236,600090,C,D,D,A
1237,600091,A,B,A,A
1238,600093,D,E,A,D
1239,600094,D,E,E,B
1240,600095,A,A,B,A
1241,600096,D,E,C,A
1242,600097,A,B,C,B
1243,600098,E,D,C,C
1244,600099,A,A,A,A
1245,600100,E,E,A,C
1246,600101,B,C,B,C
1247,600103,B,C,B,A
1248,600104,E,D,E,D
1249,600105,C,C,D,D
1250,600106,C,D,C,A
1251,600107,B,A,A,B
1252,600108,D,C,A,B
1253,600109,E,D,C,A
1254,600110,D,B,D,C
1255,600111,E,A,C,E
1256,600113,B,A,E,C
1257,600114,D,B,D,D
1258,600115,E,E,D,C
1259,600116,D,B,D,C
1260,600117,C,E,A,A
1261,600118,E,A,C,A
1262,600119,B,A,A,A
1263,600120,D,D,C,E
1264,600121,C,D,E,B
1265,600123,D,E,C,A
1266,600125,D,B,C,D
1267,600126,D,E,D,A
1268,600127,A,B,A,C
1269,600128,A,D,A,B
1270,600129,C,D,D,D
1271,600130,B,A,A,A
1272,600131,B,C,B,B
1273,600132,E,A,E,B
1274,600133,B,E,E,C
1275,600135,B,B,B,D
1276,600136,C,D,C,E
1277,600137,A,A,B,C
1278,600138,E,B,E,D
1279,600139,B,C,A,A
1280,600141,D,E,D,B
1281,600143,E,D,C,B
1282,600148,B,A,C,C
1283,600149,A,A,C,E
1284,600151,D,D,A,A
1285,600152,A,D,A,E
1286,600153,E,E,D,E
1287,600155,D,E,A,E
1288,600156,A,A,A,A
1289,600158,D,A,B,C
1290,600159,B,C,A,D
1291,600160,E,B,D,C
1292,600161,E,A,E,A
1293,600162,C,E,D,D
1294,600163,C,C,D,D
1295,600165,B,A,A,A
1296,600166,E,E,A,D
1297,600167,D,E,E,E
1298,600168,C,D,B,D
1299,600169,D,E,A,B
1300,600170,E,E,C,C
1301,600171,D,A,C,E
1302,600172,C,C,C,E
1303,600173,B,C,E,E
1304,600176,E,A,E,B
1305,600177,E,E,A,B
1306,600178,B,D,A,A
1307,600179,D,B,E,E
1308,600180,D,E,E,E
1309,600182,C,B,D,D
1310,600183,E,B,E,E
1311,600184,C,A,A,A
1312,600185,D,E,D,B
1313,600186,B,B,E,A
1314,600188,E,E,D,E
1315,600189,A,E,A,E
1316,600190,C,E,B,E
1317,600191,B,B,A,B
1318,600192,A,D,A,B
1319,600193,A,A,A,A
1320,600195,D,B,D,B
1321,600196,E,B,D,E
1322,600197,D,A,E,D
1323,600198,C,C,A,A
1324,600199,B,B,A,A
1325,600200,C,B,B,A
1326,600201,E,A,E,E
1327,600202,A,B,A,A
1328,600203,A,D,A,B
1329,600206,D,A,A,B
1330,600207,C,A,A,A
1331,600208,E,E,D,C
1332,600209,A,A,A,A
1333,600210,C,D,D,A
1334,600211,C,A,C,B
1335,600212,A,A,A,A
1336,600213,A,E,E,B
1337,600215,C,B,A,A
1338,600216,D,B,B,C
1339,600218,A,D,A,C
1340,600219,E,D,B,C
1341,600220,C,C,B,B
1342,600221,E,E,B,E
1343,600222,B,C,A,B
1344,600223,B,E,D,B
1345,600225,B,E,E,A
1346,600228,A,A,E,A
1347,600229,B,C,D,D
1348,600230,D,A,E,D
1349,600231,D,D,E,A
1350,600233,D,C,E,D
1351,600234,A,A,A,A
1352,600235,A,C,A,A
1353,600236,E,E,E,B
1354,600237,B,B,A,A
1355,600238,B,A,A,C
1356,600239,D,E,C,D
1357,600240,D,D,E,C
1358,600241,A,D,A,E
1359,600243,A,D,A,A
1360,600246,C,E,C,A
1361,600247,A,A,A,A
1362,600248,B,D,C,B
1363,600249,B,C,A,A
1364,600250,A,B,E,B
1365,600251,C,B,B,E
1366,600252,D,A,D,B
1367,600255,C,C,B,D
1368,600256,E,D,B,B
1369,600258,E,C,D,A
1370,600259,D,A,A,A
1371,600260,E,C,E,E
1372,600261,C,C,D,D
1373,600262,B,B,B,A
1374,600265,B,A,A,A
1375,600266,E,E,C,E
1376,600267,D,D,B,B
1377,600268,B,E,C,A
1378,600269,D,E,B,C
1379,600271,E,A,E,C
1380,600272,A,B,C,B
1381,600275,A,A,A,B
1382,600276,E,A,E,D
1383,600277,E,E,B,D
1384,600278,C,D,B,D
1385,600279,B,D,D,C
1386,600280,D,E,E,C
1387,600281,A,B,A,A
1388,600282,E,D,E,C
1389,600283,C,C,D,A
1390,600284,C,D,C,B
1391,600285,C,B,D,C
1392,600287,B,D,B,A
1393,600288,B,C,B,B
1394,600289,A,C,A,A
1395,600290,B,C,B,C
1396,600291,E,E,C,A
1397,600292,C,D,B,B
1398,600295,D,E,D,B
1399,600297,E,E,D,D
1400,600298,E,A,E,D
1401,600299,D,E,D,C
1402,600300,C,C,A,A
1403,600301,A,A,A,A
1404,600302,A,B,A,B
1405,600303,B,D,D,A
1406,600305,D,A,E,D
1407,600306,A,C,E,A
1408,600307,E,E,B,B
1409,600308,C,D,D,A
1410,600310,B,E,B,D
1411,600311,A,A,A,B
1412,600312,D,D,C,C
1413,600313,B,C,A,A
1414,600315,E,A,C,D
1415,600316,D,C,A,A
1416,600317,E,B,B,A
1417,600319,A,A,E,A
1418,600320,D,E,A,C
1419,600321,B,B,A,C
1420,600322,C,E,C,B
1421,600323,D,D,D,C
1422,600325,E,E,D,D
1423,600326,D,C,E,D
1424,600327,B,D,D,A
1425,600328,B,D,E,B
1426,600329,D,B,D,B
1427,600330,D,B,B,D
1428,600331,C,C,C,A
1429,600332,E,C,D,C
1430,600333,B,D,B,B
1431,600336,B,D,A,D
1432,600337,D,C,C,E
1433,600338,C,B,E,E
1434,600339,D,E,B,B
1435,600340,E,E,E,E
1436,600343,D,B,A,A
1437,600345,C,A,E,B
1438,600346,E,D,E,B
1439,600348,E,E,E,B
1440,600350,E,D,E,C
1441,600351,C,C,C,B
1442,600352,E,C,E,D
1443,600353,B,A,B,C
1444,600354,B,C,A,A
1445,600355,A,A,A,A
1446,600356,A,C,B,A
1447,600358,A,A,C,A
1448,600359,A,C,B,A
1449,600360,C,B,B,C
1450,600361,B,E,D,A
1451,600362,E,E,B,C
1452,600363,C,C,C,C
1453,600366,D,B,C,C
1454,600367,B,B,C,B
1455,600368,C,E,D,A
1456,600369,E,E,B,A
1457,600370,B,B,B,B
1458,600371,A,A,D,B
1459,600372,E,C,C,D
1460,600373,E,C,D,C
1461,600375,B,E,A,C
1462,600376,E,E,D,E
1463,600377,E,C,E,D
1464,600379,A,A,C,B
1465,600380,E,C,E,E
1466,600381,A,C,D,C
1467,600382,C,D,C,D
1468,600383,E,E,E,E
1469,600385,A,A,A,A
1470,600386,B,C,C,B
1471,600387,C,E,B,D
1472,600388,E,C,E,A
1473,600389,D,A,E,A
1474,600390,C,E,C,E
1475,600391,C,C,B,B
1476,600392,E,B,C,E
1477,600393,B,E,E,E
1478,600395,D,C,E,C
1479,600396,B,E,A,A
1480,600397,A,E,A,A
1481,600398,E,A,E,B
1482,600400,D,B,E,A
1483,600403,D,D,B,C
1484,600405,B,C,A,C
1485,600406,E,C,E,E
1486,600408,A,E,A,A
1487,600409,E,D,E,D
1488,600410,D,C,B,D
1489,600415,E,B,E,A
1490,600416,D,E,A,C
1491,600418,D,E,A,A
1492,600419,B,A,D,D
1493,600420,D,E,D,B
1494,600421,A,A,A,A
1495,600422,C,C,D,D
1496,600425,C,D,A,A
1497,600426,E,B,E,D
1498,600428,D,E,B,A
1499,600429,C,D,A,B
1500,600433,C,B,A,A
1501,600435,E,A,B,B
1502,600436,E,A,E,C
1503,600438,E,B,E,D
1504,600439,C,B,C,B
1505,600444,A,B,E,A
1506,600446,D,A,D,E
1507,600448,A,D,A,D
1508,600449,C,C,C,A
1509,600452,C,B,E,C
1510,600455,A,A,B,B
1511,600456,D,B,A,A
1512,600458,D,E,A,C
1513,600459,C,C,C,E
1514,600460,E,A,B,D
1515,600461,C,E,D,C
1516,600462,A,D,C,E
1517,600463,A,C,A,A
1518,600466,E,E,C,E
1519,600467,B,D,A,C
1520,600468,C,B,B,B
1521,600469,A,E,A,A
1522,600470,A,D,A,A
1523,600475,A,E,C,E
1524,600476,B,A,A,D
1525,600477,D,B,E,C
1526,600478,D,B,A,E
1527,600479,C,B,D,C
1528,600480,C,E,D,D
1529,600481,C,B,B,A
1530,600482,E,D,B,C
1531,600483,D,E,C,C
1532,600486,E,A,E,D
1533,600487,E,B,E,E
1534,600488,C,C,B,E
1535,600489,E,C,B,A
1536,600491,D,E,D,E
1537,600493,A,A,B,C
1538,600495,C,A,A,B
1539,600496,C,D,A,C
1540,600497,E,C,C,B
1541,600498,E,C,C,D
1542,600499,D,C,C,E
1543,600500,E,E,C,C
1544,600501,B,C,A,B
1545,600502,C,E,D,E
1546,600503,D,B,C,A
1547,600505,A,C,B,B
1548,600507,E,A,E,B
1549,600508,D,D,B,B
1550,600509,C,E,B,B
1551,600510,C,E,C,D
1552,600511,D,E,E,E
1553,600512,C,D,B,E
1554,600513,A,A,C,C
1555,600516,E,A,E,E
1556,600517,C,D,C,B
1557,600518,E,B,C,D
1558,600519,E,A,E,D
1559,600520,B,A,A,C
1560,600521,E,A,E,D
1561,600522,E,C,D,E
1562,600523,C,B,C,A
1563,600525,D,C,D,E
1564,600526,B,E,A,B
1565,600527,B,B,B,E
1566,600528,E,D,C,A
1567,600529,D,B,C,C
1568,600530,C,A,D,A
1569,600531,C,D,C,A
1570,600532,A,B,A,C
1571,600533,B,E,A,C
1572,600535,E,B,E,D
1573,600536,D,B,A,A
1574,600537,C,D,A,A
1575,600538,B,A,A,A
1576,600540,A,C,B,A
1577,600543,B,A,A,A
1578,600545,C,E,E,E
1579,600546,D,E,E,B
1580,600547,E,C,C,E
1581,600548,D,E,D,D
1582,600549,E,B,D,D
1583,600550,D,C,B,A
1584,600551,C,C,B,A
1585,600552,C,C,A,C
1586,600555,C,B,C,A
1587,600556,A,A,C,A
1588,600557,D,B,D,D
1589,600558,C,B,B,C
1590,600559,D,A,D,A
1591,600560,A,B,A,A
1592,600561,A,E,B,C
1593,600562,D,A,D,C
1594,600563,D,A,E,C
1595,600565,D,E,D,D
1596,600566,E,A,E,E
1597,600567,E,D,E,E
1598,600568,C,B,B,B
1599,600569,D,E,E,B
1600,600570,E,A,D,E
1601,600571,B,A,A,D
1602,600572,E,B,E,C
1603,600573,A,B,B,B
1604,600575,D,D,C,A
1605,600576,B,B,A,C
1606,600577,D,B,E,D
1607,600578,E,E,A,D
1608,600579,C,A,A,A
1609,600580,D,D,D,B
1610,600581,D,D,E,E
1611,600582,E,D,C,B
1612,600583,E,C,A,A
1613,600584,E,D,A,B
1614,600585,E,C,E,C
1615,600586,C,D,C,B
1616,600587,C,D,B,C
1617,600588,E,A,C,D
1618,600589,B,D,B,D
1619,600590,C,E,C,D
1620,600592,B,B,B,C
1621,600593,B,A,D,D
1622,600594,D,C,C,C
1623,600595,C,E,A,A
1624,600596,D,C,D,D
1625,600597,E,C,E,B
1626,600598,E,A,D,A
1627,600599,B,A,A,C
1628,600600,E,C,D,B
1629,600601,D,D,A,B
1630,600602,C,C,C,B
1631,600603,A,E,C,E
1632,600604,D,D,C,A
1633,600605,A,B,B,B
1634,600606,E,E,E,D
1635,600608,A,A,E,A
1636,600609,C,C,E,A
1637,600610,A,A,A,A
1638,600611,D,E,D,A
1639,600612,D,C,E,A
1640,600613,B,B,B,B
1641,600615,A,A,E,B
1642,600616,B,A,B,A
1643,600617,C,E,A,D
1644,600618,D,B,E,B
1645,600619,C,E,C,D
1646,600620,C,A,A,A
1647,600621,C,E,D,E
1648,600622,D,C,D,A
1649,600623,D,E,B,C
1650,600624,C,B,B,B
1651,600626,C,D,B,E
1652,600628,C,C,D,B
1653,600629,C,D,D,E
1654,600630,B,B,C,B
1655,600633,D,A,E,B
1656,600635,D,D,C,D
1657,600636,D,C,D,E
1658,600637,E,D,C,B
1659,600638,D,D,E,B
1660,600639,D,D,D,C
1661,600640,C,C,B,E
1662,600642,E,D,C,B
1663,600643,E,C,E,C
1664,600644,B,C,D,D
1665,600645,D,A,A,A
1666,600647,A,A,B,A
1667,600648,E,D,C,B
1668,600649,E,D,C,A
1669,600650,C,B,C,B
1670,600651,C,D,C,E
1671,600652,C,A,A,A
1672,600653,B,E,A,B
1673,600654,A,E,A,A
1674,600655,D,D,C,B
1675,600657,D,E,E,C
1676,600658,D,D,C,D
1677,600660,E,B,E,C
1678,600661,D,A,C,E
1679,600662,C,C,B,A
1680,600663,E,D,E,B
1681,600665,B,E,D,C
1682,600667,D,D,C,C
1683,600668,C,B,E,B
1684,600671,A,A,A,E
1685,600673,E,B,D,D
1686,600674,E,B,D,C
1687,600675,D,E,D,A
1688,600676,C,D,C,A
1689,600677,B,E,A,B
1690,600679,B,B,C,C
1691,600681,C,D,E,E
1692,600682,D,C,D,E
1693,600683,B,E,E,A
1694,600684,C,E,E,C
1695,600686,D,E,E,A
1696,600688,E,B,E,D
1697,600689,A,A,B,A
1698,600690,E,C,E,D
1699,600691,C,E,A,B
1700,600692,A,B,D,A
1701,600693,C,D,E,D
1702,600694,D,D,E,A
1703,600696,A,A,B,E
1704,600697,B,E,E,D
1705,600698,C,A,A,A
1706,600699,E,C,C,A
1707,600702,D,A,C,D
1708,600703,E,A,E,C
1709,600704,D,E,D,C
1710,600705,E,E,E,E
1711,600706,A,B,C,B
1712,600707,C,E,A,E
1713,600708,C,E,E,C
1714,600710,B,E,E,C
1715,600711,E,C,E,D
1716,600712,B,B,A,A
1717,600713,C,E,D,D
1718,600714,A,A,A,A
1719,600715,B,D,C,E
1720,600716,B,D,A,A
1721,600717,E,E,C,C
1722,600718,E,B,C,C
1723,600719,A,B,A,A
1724,600720,D,C,D,A
1725,600721,A,B,A,A
1726,600722,B,A,B,A
1727,600723,C,C,E,B
1728,600725,B,A,A,E
1729,600726,C,E,A,A
1730,600727,B,A,C,A
1731,600728,D,B,C,D
1732,600729,E,D,E,C
1733,600730,B,C,B,A
1734,600731,A,B,C,B
1735,600732,B,A,E,A
1736,600735,B,A,E,C
1737,600736,D,E,D,E
1738,600737,E,C,D,A
1739,600738,B,D,D,E
1740,600739,E,D,C,C
1741,600740,D,D,A,B
1742,600741,E,D,E,D
1743,600742,C,D,D,B
1744,600743,D,E,E,D
1745,600744,B,E,A,A
1746,600746,A,A,E,B
1747,600747,A,C,A,A
1748,600748,D,E,C,C
1749,600749,A,A,A,B
1750,600753,A,A,C,C
1751,600754,E,D,C,A
1752,600755,E,E,D,E
1753,600756,D,B,B,A
1754,600757,D,C,C,B
1755,600758,B,E,C,B
1756,600760,E,E,D,E
1757,600761,D,C,D,C
1758,600763,E,A,E,E
1759,600765,D,D,B,A
1760,600767,A,A,D,A
1761,600769,A,A,C,E
1762,600770,D,B,B,B
1763,600771,E,A,D,D
1764,600773,C,D,B,D
1765,600774,B,B,A,A
1766,600775,C,C,B,C
1767,600776,C,B,B,A
1768,600777,C,E,A,E
1769,600778,A,E,B,A
1770,600779,E,A,E,D
1771,600780,C,E,A,A
1772,600781,B,E,E,E
1773,600782,E,D,E,D
1774,600783,D,B,A,A
1775,600784,B,D,A,A
1776,600785,C,C,D,B
1777,600787,E,C,E,A
1778,600789,D,C,B,D
1779,600790,C,D,C,C
1780,600791,A,D,A,D
1781,600792,B,D,A,A
1782,600793,A,D,E,B
1783,600795,E,E,B,B
1784,600797,D,B,C,E
1785,600798,C,C,C,A
1786,600801,E,E,E,C
1787,600802,B,D,A,A
1788,600803,E,D,D,D
1789,600804,E,C,D,D
1790,600805,C,D,A,A
1791,600808,E,E,E,C
1792,600809,E,A,E,D
1793,600810,D,E,B,B
1794,600812,D,E,A,B
1795,600814,C,B,D,B
1796,600815,C,D,E,A
1797,600816,E,B,E,E
1798,600817,A,A,A,B
1799,600819,B,D,A,A
1800,600820,E,E,D,B
1801,600821,A,A,A,A
1802,600822,C,A,C,A
1803,600823,E,E,E,D
1804,600824,C,B,C,B
1805,600825,C,B,A,A
1806,600826,D,C,D,A
1807,600827,E,E,C,A
1808,600828,B,E,E,C
1809,600830,B,B,B,A
1810,600831,B,D,B,C
1811,600833,B,A,C,A
1812,600834,B,B,B,C
1813,600835,E,D,E,B
1814,600836,B,C,B,B
1815,600837,E,E,C,A
1816,600838,B,A,C,A
1817,600839,E,E,B,C
1818,600841,C,C,A,D
1819,600843,B,C,D,B
1820,600845,E,C,C,D
1821,600846,C,D,D,B
1822,600847,A,A,A,D
1823,600851,D,B,B,A
1824,600853,A,E,E,E
1825,600854,A,C,A,C
1826,600855,C,A,B,C
1827,600856,D,D,D,E
1828,600857,A,A,E,B
1829,600858,B,E,B,A
1830,600859,D,E,D,D
1831,600860,A,C,A,B
1832,600861,B,D,B,A
1833,600862,C,C,B,A
1834,600863,E,E,C,C
1835,600864,D,E,B,E
1836,600865,B,B,B,B
1837,600866,B,A,A,A
1838,600867,E,A,E,B
1839,600868,D,A,B,A
1840,600869,D,D,A,E
1841,600871,E,D,E,A
1842,600872,E,A,E,C
1843,600873,E,C,E,B
1844,600874,D,C,D,D
1845,600875,E,E,A,A
1846,600876,C,A,A,B
1847,600879,E,D,B,D
1848,600880,B,C,A,A
1849,600881,E,E,E,C
1850,600882,B,B,A,D
1851,600883,A,A,B,B
1852,600884,E,D,D,E
1853,600885,E,A,E,D
1854,600886,E,E,D,B
1855,600887,E,A,E,D
1856,600888,C,D,B,B
1857,600889,A,B,A,A
1858,600890,C,A,A,B
1859,600891,A,E,C,D
1860,600892,A,C,B,C
1861,600893,E,C,B,B
1862,600894,C,C,B,A
1863,600895,E,C,B,A
1864,600896,A,C,A,A
1865,600897,D,B,E,B
1866,600898,B,C,A,E
1867,600900,E,D,E,B
1868,600908,C,E,D,C
1869,600909,E,D,C,D
1870,600917,D,B,C,B
1871,600919,E,E,D,C
1872,600926,E,E,C,D
1873,600936,C,C,B,C
1874,600939,B,E,C,B
1875,600958,E,E,C,C
1876,600959,E,E,B,B
1877,600961,B,D,E,A
1878,600962,B,B,A,B
1879,600963,C,E,B,C
1880,600965,D,A,D,A
1881,600966,C,D,E,C
1882,600967,E,D,C,E
1883,600969,B,E,B,D
1884,600970,D,D,D,C
1885,600971,D,D,E,B
1886,600973,B,E,A,E
1887,600975,B,B,B,A
1888,600976,B,B,C,C
1889,600977,D,D,D,C
1890,600978,D,D,D,B
1891,600979,B,E,C,A
1892,600980,A,A,C,A
1893,600981,A,E,D,A
1894,600982,B,D,B,D
1895,600983,B,E,A,A
1896,600984,C,D,A,D
1897,600985,B,B,C,D
1898,600986,C,E,C,E
1899,600987,D,B,E,D
1900,600988,D,B,D,D
1901,600990,D,C,D,E
1902,600992,A,B,A,B
1903,600993,D,A,E,C
1904,600995,C,B,D,B
1905,600996,A,E,C,E
1906,600997,D,E,C,C
1907,600998,E,D,C,E
1908,600999,E,E,C,D
1909,601000,E,C,D,C
1910,601001,D,E,E,B
1911,601002,C,B,C,B
1912,601003,E,C,E,C
1913,601005,E,D,A,A
1914,601006,E,C,E,B
1915,601007,B,C,C,A
1916,601008,C,D,A,C
1917,601009,E,E,E,C
1918,601010,C,C,C,A
1919,601011,D,C,B,D
1920,601012,E,A,E,E
1921,601015,D,D,B,E
1922,601016,E,D,C,C
1923,601018,E,C,C,C
1924,601020,C,B,E,D
1925,601021,E,B,E,B
1926,601028,C,A,B,A
1927,601038,C,E,A,C
1928,601058,D,D,B,D
1929,601069,D,A,A,A
1930,601088,E,D,E,A
1931,601098,E,B,D,B
1932,601099,E,D,A,D
1933,601100,E,A,D,D
1934,601101,D,D,C,B
1935,601106,E,D,A,C
1936,601107,D,E,C,A
1937,601111,E,E,D,B
1938,601113,C,B,B,C
1939,601116,D,A,C,B
1940,601117,E,E,C,B
1941,601126,C,C,B,A
1942,601127,B,E,E,D
1943,601128,D,E,D,C
1944,601137,C,C,D,C
1945,601139,E,C,D,C
1946,601155,E,E,E,E
1947,601158,E,B,E,A
1948,601163,C,E,C,C
1949,601166,E,E,E,B
1950,601168,E,D,B,B
1951,601169,E,E,D,C
1952,601177,B,C,A,A
1953,601179,E,D,B,A
1954,601186,E,E,D,C
1955,601188,C,C,B,A
1956,601198,E,E,C,C
1957,601199,C,C,D,C
1958,601208,B,B,B,A
1959,601211,E,E,C,B
1960,601212,D,E,B,B
1961,601218,B,D,A,C
1962,601222,D,C,C,E
1963,601225,E,C,E,C
1964,601226,C,D,A,A
1965,601229,E,E,D,B
1966,601231,E,B,E,C
1967,601233,E,B,E,E
1968,601238,E,C,E,E
1969,601258,D,E,B,A
1970,601288,E,E,E,C
1971,601311,D,C,D,E
1972,601318,E,E,E,D
1973,601328,E,E,D,C
1974,601333,E,C,B,B
1975,601336,E,E,D,B
1976,601339,D,D,C,B
1977,601368,C,E,D,C
1978,601375,D,E,B,B
1979,601377,E,E,C,C
1980,601388,C,B,E,C
1981,601398,E,E,E,C
1982,601500,A,E,B,C
1983,601515,D,A,E,A
1984,601518,C,D,D,A
1985,601519,D,A,E,D
1986,601555,E,E,B,B
1987,601558,D,B,A,A
1988,601566,D,B,D,D
1989,601567,D,C,D,C
1990,601579,C,B,C,C
1991,601588,D,E,D,D
1992,601595,A,D,D,C
1993,601599,B,C,D,D
1994,601601,E,E,D,D
1995,601607,E,E,D,D
1996,601608,D,C,A,A
1997,601611,D,E,D,D
1998,601616,B,B,A,A
1999,601618,E,E,C,C
2000,601628,E,E,D,C
2001,601633,E,D,D,D
2002,601636,D,B,E,B
2003,601666,D,E,D,C
2004,601668,E,E,E,C
2005,601669,E,E,C,D
2006,601677,C,D,C,E
2007,601678,D,B,E,C
2008,601688,E,E,D,A
2009,601689,C,E,D,E
2010,601699,E,D,E,D
2011,601700,C,A,B,A
2012,601717,D,E,B,E
2013,601718,E,D,A,D
2014,601766,E,D,C,C
2015,601777,D,E,A,B
2016,601788,E,E,C,D
2017,601789,B,E,D,C
2018,601798,A,C,A,B
2019,601799,E,A,D,D
2020,601800,E,E,D,B
2021,601801,E,B,D,C
2022,601808,E,D,A,A
2023,601811,A,E,D,B
2024,601818,E,E,D,B
2025,601857,E,D,B,B
2026,601858,A,E,D,E
2027,601866,E,E,D,C
2028,601872,E,D,B,A
2029,601877,E,C,E,D
2030,601880,E,D,B,D
2031,601881,D,E,C,B
2032,601882,A,D,C,C
2033,601886,D,E,C,A
2034,601888,E,A,E,D
2035,601890,C,B,A,B
2036,601898,E,E,B,B
2037,601899,E,C,D,B
2038,601900,A,E,D,B
2039,601901,E,E,B,A
2040,601908,D,D,B,C
2041,601918,D,E,D,A
2042,601919,E,E,D,C
2043,601928,E,C,C,C
2044,601929,D,D,B,D
2045,601933,E,A,C,C
2046,601939,E,E,E,B
2047,601958,E,B,A,B
2048,601965,D,B,C,C
2049,601966,D,E,D,C
2050,601968,C,E,A,A
2051,601969,D,A,A,D
2052,601985,E,E,D,C
2053,601988,E,E,D,C
2054,601989,E,D,A,B
2055,601991,E,E,B,B
2056,601992,E,E,B,C
2057,601996,C,A,B,B
2058,601997,E,E,E,D
2059,601998,E,E,D,A
2060,601999,B,B,C,C
2061,603000,D,A,B,A
2062,603001,C,C,B,A
2063,603002,B,A,C,C
2064,603003,C,D,A,D
2065,603005,C,A,B,C
2066,603006,A,D,D,E
2067,603007,A,C,E,E
2068,603008,D,C,D,E
2069,603009,B,A,B,D
2070,603010,B,A,D,E
2071,603011,B,A,A,C
2072,603012,C,D,B,D
2073,603015,B,C,C,D
2074,603017,B,B,D,C
2075,603018,C,C,E,D
2076,603019,E,A,D,E
2077,603020,B,C,C,B
2078,603022,A,C,B,C
2079,603023,A,B,D,B
2080,603025,E,D,E,E
2081,603026,C,B,D,D
2082,603027,B,A,E,D
2083,603028,A,B,B,C
2084,603029,A,D,A,B
2085,603030,C,E,D,E
2086,603031,A,D,C,B
2087,603033,A,D,C,C
2088,603035,B,D,C,B
2089,603036,A,D,B,B
2090,603037,A,B,E,E
2091,603038,A,C,D,E
2092,603039,B,B,D,E
2093,603040,A,B,E,E
2094,603058,B,A,D,C
2095,603060,A,C,E,B
