,Stkcd,Size,BM,OP,INV
0,1,E,E,E,D
1,5,C,A,A,E
2,6,D,D,D,C
3,8,E,A,C,E
4,9,E,C,E,D
5,10,A,D,B,E
6,11,A,E,B,C
7,12,D,D,C,B
8,14,A,B,C,A
9,16,C,E,A,A
10,17,A,A,A,A
11,18,B,D,E,E
12,19,B,A,A,A
13,20,A,A,A,B
14,21,E,D,B,B
15,22,C,D,D,B
16,25,D,A,C,E
17,26,A,D,C,D
18,27,E,E,D,E
19,29,D,B,E,A
20,30,D,E,D,C
21,31,E,E,D,D
22,32,B,B,B,A
23,36,D,C,C,E
24,39,E,E,C,D
25,40,C,D,C,E
26,42,C,E,D,E
27,43,C,E,D,C
28,45,C,C,B,B
29,46,E,E,E,E
30,48,D,A,E,A
31,49,C,B,E,A
32,50,E,D,B,E
33,55,C,D,C,D
34,56,A,E,B,B
35,59,D,E,B,A
36,60,E,C,B,C
37,61,E,B,A,D
38,62,E,A,D,E
39,63,E,E,B,C
40,68,D,A,A,E
41,69,E,E,E,D
42,70,C,C,A,E
43,78,D,D,E,D
44,88,D,B,C,D
45,89,E,C,C,A
46,90,C,E,C,E
47,96,C,A,D,C
48,99,C,C,C,C
49,100,E,E,B,D
50,150,D,B,B,E
51,151,B,B,E,A
52,156,E,D,C,E
53,157,E,E,A,B
54,158,D,D,B,E
55,166,E,E,E,E
56,301,B,C,C,C
57,333,E,E,E,C
58,338,E,E,C,A
59,400,D,D,D,D
60,401,D,E,A,A
61,402,E,E,D,D
62,403,C,A,D,C
63,404,B,E,D,C
64,408,A,A,A,B
65,410,D,E,A,C
66,411,B,D,D,D
67,413,E,E,C,E
68,416,B,B,B,E
69,417,C,D,D,B
70,418,E,D,E,D
71,419,B,D,C,B
72,420,A,D,A,A
73,421,A,E,B,E
74,422,C,E,A,C
75,423,E,A,E,D
76,425,E,E,A,A
77,428,B,E,B,B
78,429,A,E,D,A
79,430,A,A,E,D
80,488,D,E,C,E
81,498,A,E,E,B
82,501,D,E,E,C
83,502,A,A,A,E
84,503,E,A,B,B
85,506,C,B,B,B
86,507,B,D,B,B
87,509,A,A,A,A
88,510,B,B,A,A
89,513,D,C,E,C
90,514,C,D,A,A
91,516,D,B,D,E
92,517,D,C,B,D
93,518,C,A,A,B
94,519,C,C,C,B
95,520,D,A,C,B
96,521,A,E,B,B
97,523,B,C,B,D
98,525,C,D,B,A
99,526,B,A,A,E
100,528,C,E,A,A
101,529,B,A,C,B
102,530,A,D,C,E
103,531,C,D,E,C
104,532,C,A,D,C
105,533,C,C,D,C
106,536,D,E,C,A
107,537,B,E,D,E
108,538,E,A,E,D
109,539,D,E,E,B
110,540,E,E,E,D
111,541,D,C,B,E
112,543,D,E,E,B
113,544,B,B,C,B
114,545,A,C,C,D
115,546,A,D,E,C
116,548,A,B,B,C
117,550,D,D,E,C
118,551,A,D,B,B
119,552,C,E,B,E
120,554,A,A,B,A
121,555,D,D,D,D
122,557,A,D,B,E
123,558,D,A,A,A
124,559,E,A,E,C
125,560,A,E,B,E
126,561,C,A,D,D
127,563,E,B,C,E
128,564,B,E,A,D
129,566,D,B,D,D
130,567,B,A,D,A
131,568,E,B,E,B
132,570,A,D,C,B
133,571,B,D,B,C
134,572,D,E,B,C
135,573,B,C,A,A
136,576,C,B,A,E
137,581,E,D,D,C
138,584,C,B,B,A
139,586,A,A,B,B
140,587,D,E,C,E
141,589,B,E,A,D
142,590,B,A,E,B
143,591,A,E,C,E
144,592,D,A,B,E
145,593,A,A,B,B
146,595,A,B,A,D
147,596,E,C,E,C
148,597,B,E,A,B
149,598,E,C,D,D
150,599,B,D,B,D
151,600,D,E,E,B
152,601,D,D,D,B
153,603,D,A,E,D
154,605,A,D,C,B
155,606,B,A,A,A
156,607,C,B,E,D
157,608,B,E,C,A
158,609,A,C,B,C
159,610,A,B,A,E
160,611,A,A,A,A
161,612,C,D,A,A
162,613,A,A,A,A
163,615,A,E,E,E
164,616,C,D,C,B
165,619,A,D,C,A
166,620,E,E,B,E
167,622,A,A,A,A
168,623,E,C,E,E
169,625,E,D,E,D
170,627,D,A,E,D
171,628,A,E,D,C
172,630,E,D,A,A
173,631,D,D,D,B
174,632,B,E,C,D
175,635,A,D,B,B
176,636,C,D,B,D
177,637,A,B,E,B
178,638,C,A,A,B
179,650,D,A,E,D
180,652,C,E,D,D
181,655,B,C,A,A
182,656,D,E,D,D
183,659,C,B,A,A
184,661,E,A,E,D
185,662,C,A,A,A
186,663,A,D,B,E
187,665,C,D,C,B
188,666,B,E,E,D
189,667,D,D,D,C
190,668,A,B,B,A
191,669,C,D,D,A
192,670,B,A,A,A
193,671,E,E,E,E
194,672,B,E,B,D
195,673,B,B,C,E
196,676,B,A,A,A
197,677,B,A,A,A
198,678,A,D,A,B
199,679,B,E,A,A
200,680,B,D,A,A
201,681,B,B,D,E
202,682,B,B,C,B
203,683,C,E,B,B
204,685,D,D,E,E
205,686,E,E,E,E
206,687,D,A,A,B
207,688,D,C,E,D
208,690,D,C,E,B
209,691,A,A,E,A
210,692,A,D,C,C
211,695,A,A,A,B
212,697,D,A,C,C
213,698,A,E,A,D
214,700,C,C,D,D
215,701,B,E,B,E
216,702,A,A,B,A
217,703,D,E,B,A
218,705,B,B,B,C
219,707,A,E,A,C
220,708,B,D,C,B
221,709,E,E,B,B
222,712,E,D,E,D
223,713,A,C,B,B
224,715,A,C,D,A
225,716,A,C,D,D
226,717,C,E,A,A
227,719,C,D,D,C
228,721,B,B,A,B
229,722,C,B,C,A
230,723,A,E,A,E
231,725,E,E,B,C
232,726,C,D,D,B
233,727,C,E,A,E
234,728,E,E,E,E
235,729,E,D,C,A
236,731,B,D,B,C
237,732,E,E,D,E
238,733,D,C,C,D
239,735,C,C,A,C
240,736,A,E,B,D
241,737,A,D,A,B
242,738,E,A,B,C
243,739,C,C,D,C
244,750,E,E,E,E
245,751,C,B,C,C
246,752,B,A,C,B
247,753,A,D,A,A
248,756,A,D,C,C
249,758,E,E,C,D
250,759,B,D,B,A
251,760,B,B,A,A
252,761,E,E,A,A
253,762,D,A,B,A
254,766,D,C,B,E
255,767,C,E,D,C
256,768,E,C,B,C
257,776,E,E,E,E
258,777,D,A,C,B
259,778,E,E,B,A
260,779,A,A,A,B
261,780,B,D,A,B
262,782,A,B,B,A
263,783,E,E,E,E
264,785,B,C,B,A
265,786,D,D,E,B
266,788,C,B,A,A
267,789,A,E,D,B
268,790,B,A,A,A
269,791,C,D,B,B
270,792,E,E,B,D
271,793,E,C,D,D
272,795,B,B,A,C
273,797,C,E,D,D
274,798,A,A,A,A
275,799,B,C,C,C
276,800,E,C,B,A
277,801,D,B,D,E
278,806,D,A,C,D
279,807,D,E,A,D
280,809,A,E,A,B
281,810,C,D,E,E
282,811,B,D,E,E
283,812,B,B,C,C
284,813,B,B,C,A
285,815,C,A,A,A
286,816,C,C,A,A
287,819,D,A,D,C
288,820,B,A,A,B
289,821,C,B,B,E
290,822,B,C,D,A
291,823,B,D,C,A
292,825,E,E,A,A
293,826,E,B,E,E
294,828,D,C,E,E
295,830,C,E,C,C
296,831,D,A,A,A
297,833,A,D,B,E
298,835,B,A,A,E
299,837,B,D,A,B
300,838,C,B,B,E
301,839,E,B,C,A
302,848,D,A,E,E
303,850,B,D,B,D
304,851,C,D,C,B
305,852,C,D,A,E
306,856,A,D,A,A
307,858,E,B,E,C
308,859,A,B,A,B
309,860,D,D,D,B
310,861,D,C,D,C
311,862,A,E,A,A
312,863,D,E,B,D
313,868,B,D,A,D
314,869,E,B,E,D
315,875,C,E,B,C
316,877,C,E,A,A
317,878,E,D,A,A
318,880,A,E,B,A
319,881,C,C,A,A
320,882,C,D,C,B
321,883,E,D,C,D
322,885,C,D,A,B
323,886,C,B,A,A
324,887,E,A,E,E
325,888,C,A,D,C
326,889,B,C,E,D
327,890,B,C,B,A
328,892,B,A,E,E
329,893,B,D,B,A
330,895,E,C,E,B
331,897,C,C,A,A
332,898,E,E,A,A
333,899,B,D,E,B
334,900,C,E,D,C
335,902,D,C,E,E
336,903,C,D,B,C
337,905,B,D,C,B
338,906,B,D,B,C
339,908,C,C,E,E
340,909,B,D,A,A
341,910,D,C,D,A
342,911,C,D,A,D
343,912,A,E,A,A
344,913,C,C,A,A
345,915,C,B,E,C
346,917,E,D,C,D
347,918,D,E,A,A
348,919,C,B,D,C
349,920,C,A,D,C
350,921,D,E,C,C
351,922,B,C,A,A
352,926,C,E,D,E
353,927,C,C,A,A
354,928,B,E,E,D
355,930,D,B,A,A
356,931,B,B,E,C
357,933,D,E,A,B
358,935,A,E,A,D
359,936,C,B,B,C
360,937,E,E,A,A
361,938,D,B,D,E
362,939,C,E,A,E
363,948,B,C,B,B
364,949,B,D,C,C
365,951,C,E,C,B
366,952,B,A,C,B
367,953,A,B,A,A
368,957,D,D,E,E
369,958,B,D,E,E
370,959,B,E,A,C
371,960,D,E,A,D
372,961,E,E,C,D
373,962,B,C,A,A
374,963,E,A,E,D
375,965,C,D,C,D
376,966,C,D,E,A
377,967,B,D,B,E
378,969,D,D,B,C
379,970,E,B,D,B
380,971,C,A,B,E
381,972,B,B,A,D
382,976,B,A,A,C
383,977,E,A,E,D
384,978,B,C,B,A
385,979,D,D,C,C
386,983,E,E,B,C
387,985,A,A,A,A
388,987,C,B,E,A
389,988,E,A,B,C
390,989,C,C,E,E
391,990,B,D,B,D
392,993,A,D,B,A
393,995,A,A,B,C
394,996,B,A,B,B
395,997,E,A,E,D
396,998,E,A,E,D
397,999,E,B,E,C
398,1696,D,C,D,C
399,1896,C,E,E,C
400,2001,E,B,C,C
401,2002,D,E,E,D
402,2003,B,B,E,B
403,2004,D,D,C,E
404,2005,C,E,A,B
405,2007,E,A,E,C
406,2008,E,A,D,B
407,2009,B,D,C,D
408,2010,C,E,B,E
409,2012,A,A,B,B
410,2013,D,E,C,C
411,2014,A,A,D,C
412,2015,A,A,B,A
413,2016,C,C,C,C
414,2017,B,A,C,A
415,2019,D,B,D,E
416,2020,C,B,C,E
417,2021,B,A,A,A
418,2022,C,A,D,E
419,2023,D,B,B,E
420,2024,E,D,A,C
421,2025,D,A,D,C
422,2026,B,B,C,B
423,2027,C,E,E,E
424,2028,C,D,D,C
425,2029,C,D,C,C
426,2030,E,A,C,E
427,2031,C,B,C,C
428,2032,E,B,E,C
429,2033,B,B,D,B
430,2034,A,A,D,A
431,2035,C,B,E,B
432,2036,B,B,D,E
433,2037,B,D,C,C
434,2038,E,A,E,C
435,2039,C,E,E,A
436,2041,D,A,E,C
437,2042,D,D,B,C
438,2043,C,A,D,C
439,2045,B,B,B,C
440,2047,C,D,E,E
441,2050,D,C,E,D
442,2051,E,D,E,C
443,2054,A,C,E,A
444,2055,D,B,B,E
445,2056,D,B,D,C
446,2058,A,A,A,A
447,2060,B,E,C,D
448,2061,A,D,A,A
449,2062,C,E,D,C
450,2063,C,A,C,C
451,2064,C,C,D,D
452,2066,A,C,A,C
453,2067,C,C,A,B
454,2068,B,E,B,A
455,2069,C,C,A,A
456,2070,D,A,A,A
457,2073,C,D,B,B
458,2074,E,D,E,E
459,2075,E,A,A,A
460,2076,A,B,C,E
461,2077,B,D,A,A
462,2078,E,E,D,D
463,2079,C,A,B,B
464,2080,A,C,D,B
465,2081,E,D,E,D
466,2083,B,D,D,B
467,2084,B,B,B,C
468,2085,E,B,E,E
469,2086,B,C,B,E
470,2087,B,E,B,C
471,2088,A,D,B,C
472,2089,C,B,C,E
473,2090,B,B,C,E
474,2091,C,B,E,D
475,2092,D,E,A,D
476,2093,D,A,B,D
477,2094,D,A,E,E
478,2095,D,A,C,B
479,2096,C,B,C,D
480,2097,C,D,A,A
481,2098,A,C,C,C
482,2099,D,B,E,D
483,2100,B,D,D,D
484,2102,C,C,C,C
485,2104,D,A,E,D
486,2105,A,B,A,A
487,2106,C,C,A,A
488,2107,B,A,E,B
489,2108,E,A,E,A
490,2109,A,C,A,A
491,2110,A,E,A,A
492,2111,C,B,D,D
493,2113,B,A,A,A
494,2114,A,D,B,D
495,2115,B,B,B,B
496,2116,C,C,E,C
497,2117,D,A,E,C
498,2118,D,C,B,D
499,2119,A,A,A,A
500,2120,B,B,E,C
501,2121,C,D,B,E
502,2122,C,D,A,B
503,2123,C,C,A,E
504,2124,A,B,D,B
505,2125,A,D,B,E
506,2126,B,C,D,C
507,2128,D,D,C,B
508,2130,C,B,E,E
509,2131,D,C,C,E
510,2132,A,C,B,A
511,2133,B,E,A,B
512,2134,A,A,A,A
513,2135,B,D,B,D
514,2136,A,A,A,A
515,2137,A,A,B,E
516,2138,D,A,D,D
517,2139,B,B,D,E
518,2140,C,C,D,A
519,2141,B,A,A,A
520,2142,E,E,E,D
521,2143,B,B,E,D
522,2144,A,C,D,A
523,2145,C,D,A,D
524,2146,E,E,E,E
525,2147,A,A,A,A
526,2148,A,A,A,A
527,2149,B,C,A,B
528,2150,A,A,E,B
529,2151,C,C,B,E
530,2152,E,A,E,D
531,2153,D,A,C,E
532,2154,B,C,C,B
533,2155,D,C,A,D
534,2156,D,C,B,E
535,2157,D,D,C,E
536,2158,C,B,D,E
537,2159,A,C,C,C
538,2160,A,D,C,E
539,2161,D,A,A,C
540,2162,B,A,B,A
541,2163,B,D,A,A
542,2165,B,B,D,B
543,2166,B,B,D,E
544,2167,B,C,A,A
545,2168,D,A,D,A
546,2169,B,C,D,E
547,2170,C,C,D,D
548,2171,B,B,B,E
549,2172,C,B,C,E
550,2173,A,B,A,B
551,2176,E,B,B,E
552,2177,B,B,B,D
553,2178,B,A,C,E
554,2179,E,B,E,D
555,2180,C,C,E,E
556,2181,D,B,A,A
557,2182,B,D,B,C
558,2183,E,D,C,E
559,2184,A,B,C,D
560,2185,D,C,C,E
561,2186,C,A,D,C
562,2187,B,D,D,B
563,2188,B,B,B,E
564,2189,B,A,B,C
565,2190,D,B,C,E
566,2191,D,A,E,C
567,2192,C,A,B,B
568,2193,A,C,B,B
569,2194,C,B,C,A
570,2195,D,B,D,C
571,2196,A,D,B,E
572,2197,C,B,C,E
573,2198,C,A,C,B
574,2200,A,D,C,D
575,2202,E,D,E,D
576,2203,D,C,D,C
577,2204,C,E,A,A
578,2205,A,C,A,A
579,2206,C,C,D,C
580,2208,C,D,C,D
581,2210,D,E,C,D
582,2211,A,B,A,A
583,2213,A,A,B,A
584,2214,B,A,B,C
585,2215,C,A,E,D
586,2216,B,C,A,C
587,2217,B,E,C,E
588,2218,C,D,B,D
589,2220,B,D,C,C
590,2221,E,D,E,D
591,2222,C,A,C,C
592,2223,E,A,E,E
593,2224,D,A,E,C
594,2225,A,D,B,B
595,2226,C,C,B,D
596,2227,C,A,B,B
597,2229,B,B,B,E
598,2230,E,A,C,E
599,2232,C,A,B,B
600,2233,C,C,D,C
601,2234,C,B,A,A
602,2235,B,A,C,B
603,2236,E,B,E,E
604,2237,D,D,C,B
605,2238,C,B,D,D
606,2239,D,D,C,E
607,2240,B,C,A,A
608,2241,E,B,E,C
609,2242,E,B,E,D
610,2243,B,B,B,A
611,2244,E,E,E,C
612,2245,D,A,D,B
613,2247,C,A,C,C
614,2248,A,C,A,A
615,2249,D,C,D,D
616,2250,C,C,E,C
617,2251,D,E,C,E
618,2252,E,A,E,D
619,2253,C,A,B,E
620,2254,D,A,C,B
621,2255,A,D,C,C
622,2256,D,A,D,E
623,2258,B,B,D,D
624,2259,B,C,B,E
625,2260,C,A,A,D
626,2261,D,B,C,E
627,2262,D,A,E,D
628,2263,C,C,A,D
629,2264,B,D,A,A
630,2265,B,A,A,B
631,2267,D,C,D,B
632,2268,D,A,D,E
633,2269,D,B,A,B
634,2270,A,C,D,E
635,2271,D,C,E,D
636,2272,A,C,A,A
637,2273,D,A,C,E
638,2274,B,D,B,B
639,2275,D,A,E,B
640,2276,E,A,D,C
641,2277,C,D,D,D
642,2278,B,B,B,A
643,2279,A,C,C,E
644,2281,D,B,D,D
645,2282,A,B,B,B
646,2284,D,A,C,B
647,2285,D,B,E,E
