,Stkcd,Size,BM,OP,INV
1100,2659,A,D,A,D
1101,2660,A,C,C,C
1102,2661,B,B,D,A
1103,2662,C,C,C,A
1104,2663,A,E,A,A
1105,2664,C,C,D,E
1106,2665,C,D,A,A
1107,2666,A,D,C,B
1108,2667,C,B,A,B
1109,2668,C,D,A,B
1110,2669,B,B,D,E
1111,2670,D,D,A,A
1112,2671,A,D,A,B
1113,2672,C,D,C,B
1114,2673,E,D,B,E
1115,2674,C,B,C,B
1116,2675,D,B,D,B
1117,2676,B,C,B,C
1118,2677,C,A,E,C
1119,2678,D,A,B,C
1120,2679,B,B,A,C
1121,2681,C,C,B,C
1122,2682,A,E,A,A
1123,2683,E,B,C,E
1124,2684,B,E,E,A
1125,2685,B,D,A,A
1126,2686,A,D,A,D
1127,2687,A,C,D,C
1128,2688,B,C,C,B
1129,2689,B,B,A,B
1130,2690,D,A,E,B
1131,2691,A,B,A,A
1132,2692,A,C,A,A
1133,2693,A,B,A,A
1134,2694,A,D,A,A
1135,2695,C,A,D,C
1136,2696,A,C,B,A
1137,2697,C,C,E,D
1138,2698,D,A,E,D
1139,2699,B,B,A,A
1140,2700,A,C,A,A
1141,2701,D,C,E,B
1142,2702,A,A,D,D
1143,2703,B,B,B,B
1144,2705,D,A,E,E
1145,2706,D,A,E,E
1146,2707,B,C,A,A
1147,2708,A,C,A,E
1148,2709,E,A,E,D
1149,2712,B,C,A,A
1150,2713,B,C,E,C
1151,2714,E,B,E,E
1152,2715,A,A,B,B
1153,2716,D,B,E,A
1154,2717,B,E,A,B
1155,2718,A,D,C,B
1156,2719,A,C,C,D
1157,2721,A,E,A,A
1158,2722,A,D,B,B
1159,2723,B,B,B,E
1160,2724,C,C,D,E
1161,2725,A,C,A,D
1162,2726,D,B,E,E
1163,2727,D,B,E,D
1164,2728,A,D,B,B
1165,2729,B,A,B,A
1166,2730,B,A,C,A
1167,2731,A,E,B,C
1168,2732,C,A,D,C
1169,2733,C,B,B,D
1170,2734,B,C,E,C
1171,2735,A,A,D,E
1172,2736,E,E,D,E
1173,2737,D,B,E,A
1174,2738,D,B,C,D
1175,2739,E,B,A,A
1176,2740,A,E,A,A
1177,2741,C,B,B,C
1178,2742,A,E,C,B
1179,2743,B,E,B,D
1180,2745,D,D,C,A
1181,2746,C,C,C,E
1182,2747,E,A,C,E
1183,2748,A,C,A,B
1184,2749,A,B,E,E
1185,2750,B,A,A,C
1186,2751,A,D,B,D
1187,2752,C,B,B,B
1188,2753,A,C,C,C
1189,2755,C,D,E,B
1190,2756,E,A,C,D
1191,2757,C,B,D,D
1192,2758,A,E,E,E
1193,2759,D,A,A,B
1194,2760,B,C,D,C
1195,2761,A,E,E,C
1196,2762,A,C,B,B
1197,2763,A,D,D,C
1198,2765,B,D,A,D
1199,2766,A,D,E,A
1200,2767,A,B,B,D
1201,2768,C,C,E,D
1202,2769,A,E,C,A
1203,2770,A,D,A,A
1204,2771,A,B,B,A
1205,2772,B,E,C,D
1206,2773,D,A,A,D
1207,2774,A,C,B,C
1208,2775,A,E,C,D
1209,2776,A,C,A,A
1210,2777,C,A,E,C
1211,2778,A,B,E,E
1212,2779,A,B,A,B
1213,2780,A,A,A,A
1214,2781,A,D,A,A
1215,2782,C,A,E,E
1216,2783,B,D,B,E
1217,2785,B,A,B,B
1218,2786,B,D,A,B
1219,2787,A,D,B,C
1220,2788,B,E,E,D
1221,2789,A,E,A,A
1222,2790,A,C,C,D
1223,2791,E,A,E,E
1224,2792,B,C,B,B
1225,2793,B,D,C,B
1226,2795,A,B,B,E
1227,2796,A,B,B,B
1228,2797,E,C,C,D
1229,2798,B,D,D,E
1230,2799,B,A,E,C
1231,2800,A,B,C,C
1232,2801,B,A,E,D
1233,2802,B,B,E,D
1234,2803,C,A,E,D
1235,2805,A,B,A,D
1236,2806,A,D,A,A
1237,2807,D,E,C,D
1238,2808,A,B,C,A
1239,2809,A,D,D,D
1240,2810,D,A,E,D
1241,2811,A,D,B,A
1242,2812,E,A,D,E
1243,2813,A,A,A,A
1244,2815,C,C,D,E
1245,2816,A,A,A,B
1246,2817,A,B,C,C
1247,2818,B,D,E,D
1248,2819,B,A,D,C
1249,2820,A,B,B,B
1250,2821,E,A,D,E
1251,2822,B,D,C,E
1252,2823,A,D,C,C
1253,2824,C,C,C,C
1254,2825,A,C,D,D
1255,2826,A,B,C,C
1256,2827,B,A,C,D
1257,2828,A,D,B,C
1258,2829,B,A,D,D
1259,2830,A,D,B,D
1260,2831,D,C,E,E
1261,2832,D,B,E,E
1262,2833,C,A,E,D
1263,2835,A,B,C,D
1264,2836,A,A,C,A
1265,2837,C,B,D,D
1266,2838,C,A,E,E
1267,2839,D,E,C,D
1268,2840,B,C,C,E
1269,2841,E,A,E,E
1270,2842,A,C,B,C
1271,2843,A,A,D,B
1272,2845,C,E,D,E
1273,2846,A,C,D,E
1274,2847,C,A,E,E
1275,2848,A,B,A,A
1276,2849,A,D,D,D
1277,2850,E,B,B,E
1278,2851,D,A,D,E
1279,2852,B,C,A,E
1280,2853,A,D,D,E
1281,2855,A,C,C,C
1282,2856,A,D,B,D
1283,2857,A,B,B,B
1284,2858,A,A,A,A
1285,2859,D,A,E,E
1286,2860,B,B,D,E
1287,2861,A,C,B,E
1288,2862,A,C,A,C
1289,2863,B,D,B,D
1290,2864,A,B,D,E
1291,2865,B,B,A,B
1292,2866,B,C,C,E
1293,2867,E,A,E,D
1294,2868,A,B,C,A
1295,2869,B,B,E,A
1296,2870,A,E,B,E
1297,2871,A,C,C,C
1298,2872,A,E,A,A
1299,2873,A,B,D,E
1300,2875,A,D,A,A
1301,2876,D,B,C,E
1302,2877,A,C,C,C
1303,2878,B,A,E,C
1304,2879,A,C,D,C
1305,2880,D,A,D,D
1306,2881,B,B,B,E
1307,2882,B,C,D,D
1308,2883,A,B,D,E
1309,2884,C,A,E,E
1310,2885,A,C,B,C
1311,2886,B,B,C,E
1312,2887,A,D,D,E
1313,2888,A,A,C,C
1314,2889,A,E,D,A
1315,2890,A,B,B,B
1316,2891,D,A,D,E
1317,2892,B,B,E,D
1318,2893,A,E,B,C
1319,2895,D,B,C,E
1320,2896,A,A,D,C
1321,2897,C,B,E,D
1322,2898,A,C,A,B
1323,2899,A,B,B,C
1324,2900,C,D,B,A
1325,2901,E,A,E,D
1326,2902,A,D,A,E
1327,2903,A,B,C,E
1328,2905,B,B,A,A
1329,2906,E,A,B,C
1330,2907,B,A,D,C
1331,2908,A,A,C,D
1332,2909,A,B,E,E
1333,2910,A,D,A,E
1334,2911,D,C,E,E
1335,2912,C,A,D,C
1336,2913,D,B,D,E
1337,2915,B,B,D,A
1338,2916,E,A,E,D
1339,2917,A,B,D,E
1340,2918,C,C,E,E
1341,2919,B,A,E,E
1342,2920,E,A,D,D
1343,2921,A,C,D,E
1344,2922,B,D,B,E
1345,2923,B,B,D,D
1346,2925,E,A,E,E
1347,2926,D,E,D,D
1348,2927,A,C,D,C
1349,2928,D,D,E,D
1350,2929,C,E,C,E
1351,2930,D,D,D,E
1352,2931,A,C,D,D
1353,2932,C,B,E,E
1354,2933,A,C,C,C
1355,2935,A,B,C,D
1356,2936,D,E,C,C
1357,2937,A,C,D,C
1358,2938,E,D,D,D
1359,2939,D,E,C,E
1360,2940,A,C,E,E
1361,2941,A,E,B,E
1362,2942,A,C,E,B
1363,2943,A,C,A,B
1364,2945,D,D,D,E
1365,2946,A,E,D,E
1366,2947,A,C,C,E
1367,2948,B,E,C,E
1368,2949,A,C,D,E
1369,2950,B,C,E,E
1370,2951,A,D,E,D
1371,2952,A,C,D,C
1372,2953,A,C,D,D
1373,2955,A,D,B,C
1374,2956,A,C,D,B
1375,2957,C,C,D,D
1376,2958,D,E,D,D
1377,2959,B,A,E,E
1378,2960,C,C,E,D
1379,2961,A,E,E,E
1380,2962,A,C,C,C
1381,2963,A,D,B,A
1382,2965,A,D,C,E
1383,2966,D,E,D,D
1384,2967,C,A,D,D
1385,2968,B,A,E,E
1386,2969,A,D,B,A
1387,2970,B,A,E,D
1388,2971,A,C,C,E
1389,2972,A,C,D,C
1390,2973,A,D,E,E
1391,2975,B,A,E,E
1392,2976,A,D,C,E
1393,3816,E,E,D,B
1394,600000,E,E,D,D
1395,600004,E,B,A,C
1396,600006,E,D,C,C
1397,600007,D,C,D,B
1398,600008,E,E,C,E
1399,600009,E,A,A,A
1400,600010,E,E,A,B
1401,600011,E,E,C,C
1402,600012,C,D,D,B
1403,600015,E,E,C,D
1404,600016,E,E,C,B
1405,600017,D,E,C,C
1406,600018,E,D,D,C
1407,600019,E,D,C,C
1408,600020,C,E,B,B
1409,600021,D,E,C,D
1410,600022,E,E,C,B
1411,600023,E,D,D,B
1412,600025,E,D,C,B
1413,600026,D,E,C,B
1414,600027,E,E,C,B
1415,600028,E,E,B,B
1416,600029,E,E,A,C
1417,600030,E,E,D,E
1418,600031,E,A,E,E
1419,600033,C,D,C,A
1420,600035,C,E,C,D
1421,600036,E,E,E,D
1422,600037,D,C,A,A
1423,600038,E,B,C,B
1424,600039,E,E,D,D
1425,600048,E,E,E,E
1426,600050,E,E,B,B
1427,600051,A,E,E,A
1428,600052,B,D,A,A
1429,600053,C,A,B,A
1430,600054,C,C,A,B
1431,600055,D,B,D,D
1432,600056,D,D,E,D
1433,600057,D,E,C,E
1434,600058,D,E,C,C
1435,600059,D,A,B,B
1436,600060,D,D,C,C
1437,600061,E,E,D,E
1438,600062,D,C,D,C
1439,600063,D,C,D,D
1440,600064,D,E,E,D
1441,600066,E,C,B,A
1442,600067,C,E,C,B
1443,600068,E,E,C,D
1444,600070,C,B,A,A
1445,600071,B,A,A,D
1446,600072,D,C,B,B
1447,600073,C,D,D,C
1448,600075,D,E,D,E
1449,600076,B,D,A,C
1450,600077,B,E,D,D
1451,600078,B,D,E,A
1452,600079,E,B,E,A
1453,600080,B,C,B,B
1454,600081,C,D,E,D
1455,600082,A,D,B,C
1456,600083,A,A,E,E
1457,600084,B,B,A,B
1458,600085,E,B,D,C
1459,600088,B,A,A,A
1460,600089,E,D,C,C
1461,600090,A,E,A,A
1462,600091,A,D,A,B
1463,600093,B,C,E,A
1464,600094,D,E,B,A
1465,600095,D,E,B,E
1466,600096,E,E,C,A
1467,600097,A,C,C,C
1468,600098,D,E,C,B
1469,600099,A,A,B,A
1470,600100,D,E,A,B
1471,600101,A,D,B,B
1472,600103,C,C,B,B
1473,600104,E,E,D,C
1474,600105,C,D,A,D
1475,600106,B,D,C,B
1476,600107,A,A,E,E
1477,600108,C,C,A,A
1478,600109,E,D,D,E
1479,600110,E,B,A,D
1480,600111,E,A,C,C
1481,600112,A,D,E,A
1482,600113,A,B,B,B
1483,600114,C,C,B,E
1484,600115,E,E,A,B
1485,600116,D,D,C,E
1486,600117,C,E,B,B
1487,600118,E,A,C,B
1488,600119,A,A,A,A
1489,600120,D,D,C,E
1490,600121,C,D,A,C
1491,600122,A,E,A,A
1492,600123,D,E,B,B
1493,600125,C,C,C,A
1494,600126,D,D,C,B
1495,600127,C,A,B,E
1496,600128,A,E,A,D
1497,600129,D,D,B,B
1498,600130,B,A,B,E
1499,600131,C,D,D,E
1500,600132,E,A,E,E
1501,600133,C,E,D,B
1502,600135,B,C,B,C
1503,600136,B,E,A,A
1504,600137,A,B,B,B
1505,600138,C,D,A,B
1506,600139,A,C,A,A
1507,600141,E,E,C,C
1508,600143,E,A,E,D
1509,600145,A,B,A,A
1510,600146,A,E,A,A
1511,600148,A,B,E,E
1512,600149,A,A,D,A
1513,600150,E,E,A,E
1514,600151,D,C,A,B
1515,600152,B,D,B,D
1516,600153,E,E,D,E
1517,600155,D,E,B,C
1518,600156,A,B,C,D
1519,600157,E,E,D,B
1520,600158,C,B,B,E
1521,600159,A,D,B,B
1522,600160,E,B,A,B
1523,600161,E,A,E,D
1524,600162,C,E,D,C
1525,600163,C,E,E,E
1526,600165,C,B,A,E
1527,600166,E,E,A,B
1528,600167,E,B,E,D
1529,600168,C,E,B,C
1530,600169,C,E,B,C
1531,600170,E,E,C,E
1532,600171,E,A,E,D
1533,600172,D,E,A,A
1534,600173,B,D,E,B
1535,600176,E,A,E,C
1536,600177,E,D,E,B
1537,600178,B,D,B,E
1538,600179,D,B,E,D
1539,600180,C,E,B,E
1540,600182,B,C,C,B
1541,600183,E,A,E,D
1542,600184,C,B,B,E
1543,600185,D,E,C,D
1544,600186,B,A,E,A
1545,600187,B,C,A,B
1546,600188,E,E,E,E
1547,600189,C,B,C,A
1548,600190,C,E,B,C
1549,600191,A,B,A,A
1550,600192,A,D,A,B
1551,600193,B,B,E,D
1552,600195,D,A,D,D
1553,600196,E,B,D,C
1554,600197,D,A,D,B
1555,600198,C,A,E,A
1556,600199,D,A,A,C
1557,600200,C,C,A,A
1558,600201,E,A,C,D
1559,600202,A,D,C,D
1560,600203,C,D,A,C
1561,600206,D,A,C,D
1562,600207,D,A,C,D
1563,600208,E,E,C,A
1564,600209,A,A,A,A
1565,600210,D,D,D,B
1566,600211,D,A,E,C
1567,600212,A,A,C,D
1568,600213,A,D,A,A
1569,600215,B,C,B,B
1570,600216,D,B,D,B
1571,600217,C,B,E,C
1572,600218,B,C,C,C
1573,600219,E,C,B,B
1574,600220,B,C,B,B
1575,600221,E,E,E,A
1576,600222,B,C,B,E
1577,600223,D,E,D,C
1578,600225,B,E,E,A
1579,600226,D,B,A,A
1580,600227,B,C,B,B
1581,600228,A,A,A,B
1582,600229,B,C,C,B
1583,600230,C,D,A,E
1584,600231,D,E,C,B
1585,600232,A,C,B,B
1586,600233,E,B,D,D
1587,600234,B,B,E,E
1588,600235,A,C,B,B
1589,600236,E,C,E,B
1590,600237,B,B,A,A
1591,600238,D,A,B,B
1592,600239,B,E,A,A
1593,600241,A,C,A,A
1594,600242,A,C,B,A
1595,600243,A,C,B,A
1596,600246,D,B,B,A
1597,600248,B,E,E,E
1598,600249,B,C,B,A
1599,600250,A,D,B,B
1600,600251,D,C,D,E
1601,600252,D,C,B,E
1602,600255,C,C,C,C
1603,600256,E,E,C,D
1604,600257,B,B,B,D
1605,600258,E,B,A,B
1606,600259,D,A,B,D
1607,600260,C,C,C,A
1608,600261,C,C,D,B
1609,600262,A,B,B,B
1610,600265,B,A,A,A
1611,600266,D,E,B,C
1612,600267,D,C,C,B
1613,600268,C,D,C,B
1614,600269,D,E,B,B
1615,600271,E,C,D,C
1616,600272,A,C,B,B
1617,600273,D,B,E,D
1618,600275,A,A,A,A
1619,600276,E,A,E,E
1620,600277,D,E,B,C
1621,600278,C,E,C,E
1622,600279,B,E,B,B
1623,600280,B,E,C,A
1624,600281,B,A,D,A
1625,600282,D,E,E,C
1626,600283,B,D,C,D
1627,600284,C,E,C,D
1628,600285,C,B,E,C
1629,600287,A,E,C,D
1630,600288,C,B,B,C
1631,600289,A,C,A,D
1632,600290,B,D,B,A
1633,600291,B,B,A,A
1634,600292,C,D,A,C
1635,600293,C,D,A,A
1636,600295,D,E,D,B
1637,600297,E,E,B,B
1638,600298,E,A,E,C
1639,600299,E,B,D,B
1640,600300,C,C,E,A
1641,600301,A,A,B,A
1642,600302,A,D,D,E
1643,600303,B,D,B,A
1644,600305,D,A,E,C
1645,600306,B,C,E,A
1646,600307,D,E,B,C
1647,600308,C,D,C,C
1648,600309,E,B,E,E
1649,600310,B,E,D,E
1650,600311,A,B,A,A
1651,600312,D,D,B,A
1652,600313,C,B,B,C
1653,600315,E,A,C,B
1654,600316,E,A,B,D
1655,600318,B,C,B,B
1656,600319,A,C,A,E
1657,600320,D,E,B,C
1658,600321,B,C,A,E
1659,600322,A,E,A,A
1660,600323,D,D,E,D
1661,600325,D,E,D,E
1662,600326,C,D,D,C
1663,600327,C,D,D,D
1664,600328,D,E,D,A
1665,600329,D,B,D,C
1666,600330,D,B,C,D
1667,600331,C,B,A,A
1668,600332,E,D,D,C
1669,600333,B,D,B,B
1670,600335,C,E,B,A
1671,600336,C,C,E,D
1672,600337,C,B,C,A
1673,600338,E,A,C,A
1674,600339,D,E,B,D
1675,600340,D,E,C,C
1676,600343,C,B,A,A
1677,600345,B,B,B,B
1678,600346,E,C,E,C
1679,600348,E,E,C,D
1680,600350,E,E,C,D
1681,600351,C,C,B,A
1682,600352,E,C,E,C
1683,600353,B,B,B,A
1684,600354,B,B,C,A
1685,600355,A,A,A,A
1686,600356,A,C,C,B
1687,600358,A,A,A,A
1688,600359,B,B,C,B
1689,600360,D,B,A,D
1690,600361,A,E,C,A
1691,600362,E,E,B,C
1692,600363,D,B,C,C
1693,600365,A,C,A,A
1694,600366,D,B,B,C
1695,600367,B,C,B,B
1696,600368,C,E,D,A
1697,600369,E,E,B,D
1698,600370,A,E,D,E
1699,600371,B,A,D,A
1700,600372,E,B,C,C
1701,600373,D,D,D,C
1702,600375,C,E,A,B
1703,600376,D,E,D,C
1704,600377,E,D,C,C
1705,600378,D,C,C,D
1706,600379,B,A,C,C
1707,600380,E,C,E,D
1708,600381,C,B,A,A
1709,600382,B,D,D,B
1710,600383,E,E,E,D
1711,600385,A,A,A,A
1712,600386,B,D,C,A
1713,600387,A,D,B,A
1714,600388,D,E,D,D
1715,600389,D,B,E,C
1716,600390,E,E,D,C
1717,600391,C,B,A,C
1718,600392,E,A,B,E
1719,600393,A,E,A,A
1720,600395,D,D,D,E
1721,600396,B,E,A,C
1722,600397,B,E,A,D
1723,600398,E,C,E,A
1724,600399,E,A,D,C
1725,600400,D,B,B,A
1726,600403,D,D,A,B
1727,600405,B,B,A,B
1728,600406,E,A,E,D
1729,600408,B,D,E,B
1730,600409,E,C,C,B
1731,600410,D,C,D,A
1732,600415,E,C,D,A
1733,600416,D,B,B,A
1734,600418,E,D,A,A
1735,600419,B,B,D,E
1736,600420,D,D,D,B
1737,600421,A,A,E,B
1738,600422,C,C,D,C
1739,600423,B,A,B,A
1740,600425,C,D,C,B
1741,600426,E,A,D,D
1742,600428,D,D,A,B
1743,600429,D,D,A,B
1744,600433,C,B,C,B
1745,600435,D,A,B,C
1746,600436,E,A,E,D
1747,600438,E,A,D,E
1748,600439,B,D,A,A
1749,600444,A,B,C,E
1750,600446,D,A,D,D
1751,600448,A,D,A,C
1752,600449,C,C,E,C
1753,600452,D,B,E,E
1754,600455,A,B,E,C
1755,600456,E,A,D,C
1756,600458,D,D,C,C
1757,600459,D,C,D,E
1758,600460,E,A,A,D
1759,600461,C,E,E,E
1760,600462,A,A,A,E
1761,600463,A,D,A,D
1762,600466,D,E,D,E
1763,600467,B,D,B,B
1764,600468,C,B,C,C
1765,600469,B,E,C,B
1766,600470,B,D,D,B
1767,600475,C,E,C,E
1768,600476,A,A,B,B
1769,600477,D,C,E,B
1770,600478,D,C,A,A
1771,600479,B,C,D,D
1772,600480,D,D,C,D
1773,600481,D,B,C,C
1774,600482,E,E,A,C
1775,600483,E,E,C,E
1776,600486,E,A,E,D
1777,600487,E,D,B,D
1778,600488,C,C,B,D
1779,600489,E,D,C,D
1780,600490,D,C,B,A
1781,600491,C,E,C,C
1782,600493,A,D,B,D
1783,600495,C,B,A,B
1784,600496,D,D,C,D
1785,600497,E,C,B,A
1786,600498,E,D,B,D
1787,600499,E,B,C,B
1788,600500,E,E,C,C
1789,600501,B,C,B,C
1790,600502,C,E,C,D
1791,600503,C,C,B,A
1792,600505,B,D,B,D
1793,600506,A,A,B,B
1794,600507,D,C,E,C
1795,600508,C,E,C,B
1796,600509,D,E,B,C
1797,600510,D,E,E,C
1798,600511,D,C,D,B
1799,600512,C,E,D,C
1800,600513,B,B,D,C
1801,600515,E,E,A,A
1802,600516,E,B,B,C
1803,600517,D,E,D,E
1804,600518,D,E,E,A
1805,600519,E,A,E,D
1806,600520,A,B,B,A
1807,600521,E,A,E,E
1808,600522,E,C,D,D
1809,600523,C,A,C,B
1810,600525,D,C,B,C
1811,600526,B,E,B,A
1812,600527,C,B,D,C
1813,600528,D,D,C,D
1814,600529,E,A,E,C
1815,600530,B,B,D,A
1816,600531,C,D,C,D
1817,600532,D,A,A,A
1818,600533,B,E,C,C
1819,600535,E,B,D,A
1820,600536,E,A,C,E
1821,600537,C,C,A,D
1822,600538,B,A,A,E
1823,600539,A,A,B,E
1824,600540,B,C,A,C
1825,600543,A,B,A,B
1826,600545,C,D,A,B
1827,600546,D,E,E,A
1828,600547,E,B,D,C
1829,600548,D,E,D,E
1830,600549,E,C,D,C
1831,600550,C,B,B,A
1832,600551,B,D,B,B
1833,600552,D,C,C,C
1834,600555,A,C,A,A
1835,600556,B,C,D,E
1836,600557,C,C,C,B
1837,600558,B,C,C,B
1838,600559,E,A,D,B
1839,600560,A,C,B,E
1840,600561,A,E,A,A
1841,600562,D,B,D,E
1842,600563,E,A,E,D
1843,600565,C,E,D,D
1844,600566,D,B,E,E
1845,600567,D,E,D,C
1846,600568,B,D,A,A
1847,600569,D,E,B,C
1848,600570,E,A,E,D
1849,600571,B,A,C,C
1850,600572,D,B,D,A
1851,600573,A,B,B,B
1852,600575,D,D,B,B
1853,600576,B,A,B,A
1854,600577,E,D,D,E
1855,600578,D,E,C,C
1856,600579,B,E,A,B
1857,600580,D,C,D,C
1858,600581,D,E,C,D
1859,600582,D,E,C,C
1860,600583,E,D,B,C
1861,600584,E,B,D,A
1862,600585,E,C,E,D
1863,600586,D,C,C,B
1864,600587,D,D,C,B
1865,600588,E,A,D,B
1866,600589,A,D,A,A
1867,600590,C,E,A,C
1868,600592,B,B,C,C
1869,600593,A,B,A,A
1870,600594,C,C,C,A
1871,600595,C,E,E,A
1872,600596,D,D,D,D
1873,600597,D,B,D,D
1874,600598,E,A,E,B
1875,600599,A,B,C,C
1876,600600,E,B,D,D
1877,600601,C,C,A,A
1878,600602,C,C,C,B
1879,600603,C,E,E,C
1880,600604,D,D,B,C
1881,600605,A,A,C,D
1882,600606,E,E,E,E
1883,600608,A,A,B,D
1884,600609,C,C,E,A
1885,600610,C,B,E,D
1886,600611,C,E,C,B
1887,600612,D,C,E,D
1888,600613,B,D,A,A
1889,600615,A,B,A,B
1890,600616,C,A,A,B
1891,600617,B,E,A,A
1892,600618,C,C,D,C
1893,600619,C,E,B,C
1894,600620,C,B,B,A
1895,600621,D,C,D,D
1896,600622,B,E,C,D
1897,600623,E,E,B,A
1898,600624,C,A,A,A
1899,600626,B,E,A,A
1900,600628,C,C,A,A
1901,600629,B,E,C,D
1902,600630,A,C,A,A
1903,600633,D,C,C,B
1904,600635,D,E,C,C
1905,600636,C,B,B,A
1906,600637,E,C,B,B
1907,600638,B,E,C,E
1908,600639,D,E,D,E
1909,600640,D,B,A,B
1910,600641,E,A,C,C
1911,600642,E,E,C,D
1912,600643,D,D,E,B
1913,600644,B,D,C,C
1914,600645,D,B,A,B
1915,600647,A,A,B,B
1916,600648,D,E,C,D
1917,600649,D,E,B,E
1918,600650,B,C,C,C
1919,600651,B,E,E,A
1920,600652,A,C,A,B
1921,600653,B,D,A,A
1922,600654,A,E,A,A
1923,600655,D,E,D,D
1924,600657,C,E,D,A
1925,600658,C,E,C,E
1926,600660,E,A,D,B
1927,600661,B,B,A,A
1928,600662,D,B,B,B
1929,600663,E,E,E,D
1930,600664,D,D,A,A
1931,600665,A,E,C,D
1932,600666,A,E,A,A
1933,600667,E,C,D,C
1934,600668,B,C,E,D
1935,600671,A,A,A,A
1936,600673,D,D,C,C
1937,600674,E,B,D,C
1938,600675,C,E,D,A
1939,600676,C,D,A,A
1940,600678,A,A,E,B
1941,600679,B,C,C,E
1942,600681,C,C,E,A
1943,600682,D,D,C,C
1944,600683,B,E,E,C
1945,600684,B,E,A,E
1946,600685,D,D,E,A
1947,600686,C,E,A,A
1948,600688,E,D,B,B
1949,600689,A,B,A,A
1950,600690,E,C,E,C
1951,600691,C,E,A,A
1952,600692,A,D,C,C
1953,600693,B,E,C,E
1954,600694,C,E,D,A
1955,600695,A,A,A,D
1956,600696,D,A,B,A
1957,600697,A,E,C,B
1958,600698,A,B,A,B
1959,600699,E,D,B,B
1960,600702,E,A,E,D
1961,600703,E,A,B,E
1962,600704,E,E,E,D
1963,600705,E,E,D,D
1964,600706,A,D,A,E
1965,600707,E,D,A,B
1966,600708,C,E,B,B
1967,600710,D,E,E,C
1968,600711,E,C,A,D
1969,600712,A,B,A,A
1970,600713,C,E,D,C
1971,600714,B,A,A,B
1972,600715,C,D,A,A
1973,600716,B,D,A,B
1974,600717,D,E,C,B
1975,600718,D,C,A,D
1976,600719,A,D,B,D
1977,600720,D,C,E,B
1978,600721,A,B,A,A
1979,600722,C,A,A,B
1980,600723,C,C,A,A
1981,600724,C,B,E,A
1982,600725,B,A,B,C
1983,600726,B,E,A,A
1984,600727,C,D,D,E
1985,600728,D,B,A,C
1986,600729,D,D,E,D
1987,600730,B,C,B,B
1988,600731,B,C,E,E
1989,600732,D,D,E,E
1990,600733,E,E,A,A
1991,600734,A,E,E,A
1992,600735,A,B,D,B
1993,600736,C,E,B,D
1994,600737,E,B,C,C
1995,600738,C,B,C,A
1996,600739,E,C,C,B
1997,600740,D,E,C,C
1998,600741,E,D,D,C
1999,600742,C,E,D,D
2000,600743,C,E,C,C
2001,600744,C,E,B,A
2002,600745,E,B,C,A
2003,600746,C,C,D,B
2004,600748,D,E,B,C
2005,600749,A,B,A,B
2006,600750,D,B,D,B
2007,600751,D,E,A,A
2008,600753,C,A,C,E
2009,600754,E,B,B,B
2010,600755,D,E,D,E
2011,600756,C,B,A,C
2012,600757,C,D,D,B
2013,600758,C,E,A,B
2014,600759,C,E,E,B
2015,600760,E,A,E,D
2016,600761,D,C,E,E
2017,600763,E,A,E,D
2018,600764,D,B,D,E
2019,600765,E,B,C,C
2020,600766,A,A,A,A
2021,600767,B,A,B,A
2022,600768,A,A,B,E
2023,600769,A,A,D,D
2024,600770,D,B,C,B
2025,600771,E,A,A,C
2026,600773,D,D,B,C
2027,600774,B,C,B,E
2028,600775,C,C,B,B
2029,600776,D,A,B,B
2030,600777,D,E,A,A
2031,600778,A,E,A,A
2032,600779,E,A,E,D
2033,600780,C,D,C,B
2034,600781,A,E,A,A
2035,600782,E,E,D,D
2036,600783,D,B,D,D
2037,600784,B,D,D,A
2038,600785,B,D,A,B
2039,600787,D,D,C,B
2040,600789,C,C,C,B
2041,600790,C,D,C,A
2042,600791,A,E,A,E
2043,600792,B,C,B,A
2044,600793,A,C,A,B
2045,600794,B,B,D,E
2046,600795,E,E,C,B
2047,600796,A,B,B,E
2048,600797,C,C,B,B
2049,600798,C,D,C,B
2050,600800,B,D,D,E
2051,600801,E,D,E,D
2052,600802,B,C,E,D
2053,600803,E,E,E,E
2054,600804,C,C,E,A
2055,600805,B,E,A,B
2056,600807,A,D,A,D
2057,600808,E,E,C,A
2058,600809,E,A,E,E
2059,600810,C,E,C,E
2060,600811,D,E,A,B
2061,600812,D,D,B,E
2062,600814,C,D,E,C
2063,600815,C,B,B,A
2064,600816,D,D,A,A
2065,600817,B,D,E,E
2066,600818,A,A,E,B
2067,600819,C,D,B,B
2068,600820,D,E,D,E
2069,600821,B,E,C,E
2070,600822,B,B,E,E
2071,600823,D,E,C,D
2072,600824,B,C,D,C
2073,600825,C,B,A,A
2074,600826,B,C,B,B
2075,600827,E,D,C,B
2076,600828,C,E,B,B
2077,600829,B,D,D,C
2078,600830,A,C,A,B
2079,600831,B,D,A,C
2080,600833,A,B,C,D
2081,600834,C,B,C,B
2082,600835,D,D,D,C
2083,600836,C,B,E,A
2084,600837,E,E,C,C
2085,600838,A,B,B,B
2086,600839,D,E,B,C
2087,600841,C,D,B,E
2088,600843,A,E,B,C
2089,600844,B,B,A,A
2090,600845,E,A,E,E
2091,600846,C,D,E,A
2092,600847,A,B,A,B
2093,600848,E,D,D,D
2094,600850,D,B,D,D
2095,600851,C,C,B,C
2096,600853,A,E,C,D
2097,600854,A,C,B,C
