,Stkcd,Size,BM,OP,INV
1099,600145,B,A,A,A
1100,600146,C,A,A,B
1101,600148,A,B,E,C
1102,600149,B,A,A,C
1103,600150,E,D,D,A
1104,600151,D,D,A,D
1105,600152,B,D,E,A
1106,600153,E,E,E,D
1107,600155,A,A,D,A
1108,600156,B,B,A,C
1109,600157,E,D,D,E
1110,600158,D,B,D,A
1111,600159,C,C,E,C
1112,600160,E,A,E,E
1113,600161,E,A,E,E
1114,600162,B,E,B,C
1115,600163,C,C,A,A
1116,600165,A,D,A,C
1117,600166,E,E,D,C
1118,600167,B,C,E,D
1119,600168,C,C,A,A
1120,600169,E,D,B,D
1121,600170,D,E,D,E
1122,600171,D,B,A,B
1123,600172,D,C,C,E
1124,600173,C,C,C,A
1125,600175,D,C,C,C
1126,600176,D,E,D,B
1127,600177,E,E,E,B
1128,600178,C,C,A,A
1129,600179,A,C,A,A
1130,600180,B,A,A,A
1131,600182,A,E,D,C
1132,600183,E,B,D,D
1133,600184,B,C,A,C
1134,600185,B,E,D,D
1135,600186,C,B,A,A
1136,600187,D,D,B,E
1137,600188,E,E,E,E
1138,600189,B,C,A,B
1139,600190,D,D,C,D
1140,600191,C,B,A,A
1141,600192,B,C,B,B
1142,600193,D,A,A,A
1143,600195,D,A,E,A
1144,600196,E,C,D,E
1145,600197,D,A,E,D
1146,600198,D,C,A,D
1147,600199,E,A,E,D
1148,600200,D,B,B,D
1149,600201,D,A,D,C
1150,600202,B,C,A,A
1151,600203,A,B,E,A
1152,600206,B,A,A,A
1153,600207,B,C,A,D
1154,600208,E,D,D,D
1155,600209,C,B,A,A
1156,600210,D,D,D,B
1157,600211,A,B,A,B
1158,600212,B,B,A,A
1159,600213,B,A,A,C
1160,600215,B,D,A,B
1161,600216,E,A,E,C
1162,600217,B,B,A,C
1163,600218,C,B,A,C
1164,600219,E,D,C,C
1165,600220,D,C,A,B
1166,600221,E,E,E,C
1167,600222,B,B,B,D
1168,600223,D,E,E,E
1169,600225,A,E,E,C
1170,600226,C,B,C,B
1171,600227,D,E,B,B
1172,600228,C,A,A,A
1173,600229,C,C,A,A
1174,600230,C,D,B,B
1175,600231,D,E,B,E
1176,600232,B,C,B,A
1177,600233,B,C,D,C
1178,600234,A,A,E,D
1179,600235,B,C,A,D
1180,600236,D,E,B,C
1181,600237,B,B,B,B
1182,600238,D,A,A,B
1183,600239,D,E,B,C
1184,600240,D,C,E,A
1185,600241,A,D,C,C
1186,600242,A,E,B,E
1187,600243,A,D,A,E
1188,600246,D,E,E,A
1189,600247,B,B,A,E
1190,600248,B,E,E,D
1191,600249,B,D,A,A
1192,600250,A,D,A,A
1193,600251,E,A,D,D
1194,600252,E,A,E,E
1195,600255,C,B,B,D
1196,600256,E,B,D,E
1197,600257,D,A,B,A
1198,600258,C,B,D,C
1199,600259,E,A,E,E
1200,600260,E,C,C,D
1201,600261,D,B,C,D
1202,600262,A,E,D,B
1203,600265,A,B,A,A
1204,600266,E,D,E,D
1205,600267,E,B,D,E
1206,600268,D,C,A,E
1207,600269,E,E,D,D
1208,600270,C,E,C,A
1209,600271,E,A,E,C
1210,600272,C,B,C,A
1211,600273,B,B,A,A
1212,600276,E,A,E,D
1213,600277,E,E,C,D
1214,600278,C,D,C,E
1215,600279,A,E,B,B
1216,600280,D,D,E,A
1217,600281,C,C,A,B
1218,600282,D,E,B,A
1219,600283,C,C,C,A
1220,600284,D,E,C,B
1221,600285,C,B,B,B
1222,600287,C,D,B,A
1223,600288,C,C,B,B
1224,600289,D,B,D,A
1225,600290,C,C,B,E
1226,600291,C,D,A,A
1227,600292,C,E,A,E
1228,600293,C,C,A,C
1229,600295,D,E,D,D
1230,600297,B,B,A,A
1231,600298,E,A,C,E
1232,600299,C,E,A,D
1233,600300,E,C,C,E
1234,600301,A,E,A,C
1235,600302,B,B,A,B
1236,600303,D,D,C,C
1237,600305,B,E,A,C
1238,600306,C,C,A,D
1239,600307,D,E,D,E
1240,600308,D,E,A,C
1241,600309,E,A,E,E
1242,600310,C,C,B,E
1243,600311,D,A,B,A
1244,600312,D,B,A,B
1245,600313,C,B,B,E
1246,600315,E,A,E,D
1247,600316,E,A,A,A
1248,600317,D,E,C,C
1249,600318,C,B,E,D
1250,600319,B,D,A,A
1251,600320,E,E,A,A
1252,600321,C,D,A,C
1253,600322,D,E,C,A
1254,600323,D,C,C,D
1255,600325,E,E,D,C
1256,600326,D,A,C,B
1257,600327,C,C,E,D
1258,600328,C,D,C,D
1259,600329,E,B,D,B
1260,600330,D,A,A,C
1261,600331,E,B,C,A
1262,600333,D,B,A,C
1263,600335,C,E,E,E
1264,600336,B,D,B,B
1265,600337,D,B,C,A
1266,600339,C,C,B,D
1267,600340,D,E,E,E
1268,600343,C,B,B,E
1269,600345,C,B,C,A
1270,600346,B,D,A,E
1271,600348,E,B,E,D
1272,600350,E,E,D,E
1273,600351,D,A,E,A
1274,600352,E,D,D,D
1275,600353,B,B,A,D
1276,600354,C,C,D,D
1277,600355,A,A,C,A
1278,600356,B,D,C,D
1279,600358,B,B,A,C
1280,600359,B,D,A,A
1281,600360,C,C,B,B
1282,600361,C,E,B,E
1283,600362,E,C,E,D
1284,600363,C,B,C,B
1285,600365,B,A,B,B
1286,600366,E,A,E,E
1287,600367,C,A,C,C
1288,600368,D,E,D,B
1289,600369,E,E,B,A
1290,600370,B,C,B,A
1291,600371,C,A,E,E
1292,600372,E,B,D,E
1293,600373,C,D,D,E
1294,600375,B,E,E,E
1295,600376,E,E,E,E
1296,600377,E,C,E,B
1297,600378,C,A,D,D
1298,600379,B,A,A,C
1299,600380,E,C,C,D
1300,600381,D,C,B,E
1301,600382,C,B,D,D
1302,600383,E,E,E,D
1303,600385,A,A,C,A
1304,600386,C,B,D,B
1305,600387,D,B,A,D
1306,600388,D,C,D,B
1307,600389,C,E,A,C
1308,600390,C,B,A,A
1309,600391,C,D,B,E
1310,600393,B,D,B,B
1311,600395,E,D,E,E
1312,600396,C,E,C,B
1313,600397,D,A,D,A
1314,600398,C,C,C,C
1315,600399,C,E,B,D
1316,600400,C,E,B,D
1317,600403,C,E,E,E
1318,600405,B,B,A,D
1319,600406,E,A,E,E
1320,600408,D,D,A,B
1321,600409,D,D,D,E
1322,600410,D,B,C,D
1323,600415,E,D,D,C
1324,600416,D,E,B,E
1325,600418,D,D,C,A
1326,600420,D,A,D,E
1327,600421,A,A,D,A
1328,600422,D,A,E,C
1329,600423,C,D,B,B
1330,600425,D,B,D,E
1331,600426,E,C,C,D
1332,600428,E,D,A,D
1333,600429,D,C,A,D
1334,600432,E,C,A,E
1335,600433,C,B,B,E
1336,600435,D,C,A,A
1337,600436,E,A,E,C
1338,600438,D,C,B,B
1339,600439,D,B,D,B
1340,600444,A,B,E,A
1341,600446,B,B,D,D
1342,600448,A,C,A,C
1343,600449,C,E,C,D
1344,600452,B,B,B,B
1345,600456,D,C,B,B
1346,600458,D,B,D,D
1347,600459,C,B,B,E
1348,600460,D,B,C,D
1349,600461,C,D,C,B
1350,600463,B,D,D,B
1351,600466,C,A,B,B
1352,600467,D,B,C,E
1353,600468,D,A,C,E
1354,600469,C,D,D,B
1355,600470,D,C,B,E
1356,600475,C,C,C,A
1357,600476,A,A,A,A
1358,600477,B,E,C,E
1359,600478,E,A,A,D
1360,600479,D,A,D,C
1361,600480,C,D,D,D
1362,600481,D,B,C,B
1363,600482,D,B,B,C
1364,600483,B,B,B,B
1365,600485,A,A,A,A
1366,600486,D,C,C,B
1367,600487,C,E,D,E
1368,600488,C,B,B,A
1369,600489,E,A,E,E
1370,600490,D,A,A,A
1371,600491,D,D,E,D
1372,600493,A,B,A,A
1373,600495,D,B,B,D
1374,600496,D,C,D,D
1375,600497,E,B,C,E
1376,600498,E,B,C,D
1377,600499,D,B,E,E
1378,600500,E,E,D,B
1379,600501,B,D,C,C
1380,600502,D,C,E,E
1381,600503,D,B,E,A
1382,600505,C,A,E,A
1383,600506,B,A,A,A
1384,600507,D,D,E,E
1385,600508,E,B,E,D
1386,600509,D,C,E,A
1387,600510,B,E,C,C
1388,600511,D,C,D,B
1389,600512,C,D,B,D
1390,600513,B,A,C,B
1391,600515,A,D,A,E
1392,600516,E,A,E,C
1393,600517,E,A,D,A
1394,600518,E,A,D,E
1395,600519,E,A,E,E
1396,600520,A,A,A,B
1397,600521,E,A,E,D
1398,600522,D,C,C,D
1399,600523,B,C,D,C
1400,600525,D,A,E,A
1401,600526,B,D,B,C
1402,600527,C,B,D,D
1403,600528,E,E,D,D
1404,600529,C,B,C,A
1405,600530,C,B,B,D
1406,600531,D,C,B,D
1407,600532,B,B,A,A
1408,600533,D,E,D,C
1409,600535,E,A,E,D
1410,600536,C,C,A,E
1411,600537,C,C,B,E
1412,600538,A,A,A,A
1413,600539,A,B,A,A
1414,600540,B,C,A,C
1415,600543,D,A,B,B
1416,600545,D,C,C,D
1417,600546,D,E,E,E
1418,600547,E,A,E,E
1419,600548,D,E,D,C
1420,600549,E,A,E,B
1421,600550,E,C,A,B
1422,600551,C,D,C,C
1423,600552,C,A,E,D
1424,600555,D,B,B,B
1425,600557,D,B,D,D
1426,600558,B,C,B,B
1427,600559,D,A,E,C
1428,600560,B,C,D,A
1429,600561,B,D,D,E
1430,600562,B,A,B,C
1431,600563,C,A,E,C
1432,600565,C,E,B,B
1433,600566,A,C,A,C
1434,600567,C,E,A,D
1435,600568,B,C,E,A
1436,600569,D,E,B,B
1437,600570,E,A,D,C
1438,600571,B,A,B,B
1439,600572,D,B,E,D
1440,600573,B,C,B,A
1441,600575,D,E,D,E
1442,600576,B,A,B,E
1443,600577,D,D,C,E
1444,600578,D,D,C,D
1445,600580,D,C,B,D
1446,600581,D,D,D,B
1447,600582,E,B,E,E
1448,600583,E,B,B,B
1449,600584,D,C,A,D
1450,600585,E,C,E,E
1451,600586,D,D,B,E
1452,600587,D,A,D,E
1453,600588,E,A,C,C
1454,600589,D,B,B,B
1455,600590,C,D,B,A
1456,600592,C,B,C,B
1457,600593,A,A,A,B
1458,600594,E,A,E,C
1459,600595,E,D,A,E
1460,600596,D,D,A,C
1461,600597,E,B,C,D
1462,600598,E,C,B,B
1463,600599,A,A,B,B
1464,600600,E,B,E,D
1465,600601,D,C,A,A
1466,600602,D,B,B,C
1467,600604,C,A,C,A
1468,600605,A,B,A,A
1469,600606,D,D,D,D
1470,600608,B,A,A,A
1471,600609,C,D,E,C
1472,600610,A,C,A,A
1473,600611,D,D,C,A
1474,600612,D,C,E,E
1475,600613,C,A,C,C
1476,600614,D,A,A,D
1477,600615,B,A,A,A
1478,600616,D,A,D,B
1479,600617,A,A,E,A
1480,600618,D,B,B,B
1481,600619,C,E,D,B
1482,600620,B,B,A,A
1483,600621,C,B,D,A
1484,600622,D,D,D,D
1485,600623,D,C,B,B
1486,600624,B,B,C,B
1487,600626,C,C,D,C
1488,600628,D,C,D,C
1489,600629,C,A,A,A
1490,600630,C,C,A,A
1491,600633,C,B,E,E
1492,600635,E,C,D,B
1493,600636,D,A,E,D
1494,600637,E,A,D,B
1495,600638,D,D,C,B
1496,600639,D,D,D,B
1497,600640,B,B,A,A
1498,600641,D,D,C,B
1499,600642,E,D,C,A
1500,600643,E,A,C,B
1501,600644,C,C,C,B
1502,600645,D,A,E,C
1503,600647,A,A,E,A
1504,600648,E,E,D,A
1505,600649,E,D,D,B
1506,600650,C,B,D,A
1507,600651,D,A,D,A
1508,600652,C,C,B,A
1509,600653,D,C,C,A
1510,600654,D,B,C,D
1511,600655,E,B,E,D
1512,600656,A,A,A,E
1513,600657,D,E,D,B
1514,600658,A,E,E,B
1515,600660,E,B,E,C
1516,600661,A,B,A,B
1517,600662,C,D,C,E
1518,600663,E,D,C,D
1519,600664,E,C,D,A
1520,600665,D,E,D,C
1521,600666,C,B,D,D
1522,600667,C,E,D,C
1523,600668,D,B,E,D
1524,600671,A,A,D,C
1525,600673,E,B,D,D
1526,600674,E,D,B,E
1527,600675,E,E,E,C
1528,600676,D,D,C,B
1529,600677,C,D,B,E
1530,600679,B,C,A,A
1531,600680,C,C,A,B
1532,600681,A,A,A,E
1533,600682,C,C,C,B
1534,600683,C,E,B,E
1535,600684,C,D,E,D
1536,600685,D,D,C,A
1537,600686,C,E,D,B
1538,600688,D,E,C,B
1539,600689,A,B,A,A
1540,600690,E,D,E,E
1541,600691,A,A,E,A
1542,600692,B,B,A,A
1543,600693,C,B,D,C
1544,600694,E,D,D,C
1545,600695,B,A,D,A
1546,600696,C,A,B,D
1547,600697,D,D,E,E
1548,600699,B,B,E,E
1549,600701,B,C,B,D
1550,600702,E,A,D,B
1551,600703,E,C,C,E
1552,600704,D,E,E,D
1553,600706,A,A,E,A
1554,600707,C,E,A,C
1555,600708,C,D,B,C
1556,600710,C,B,C,C
1557,600712,B,B,B,E
1558,600713,C,E,A,B
1559,600714,B,A,C,C
1560,600715,A,A,A,C
1561,600716,B,E,E,C
1562,600717,E,D,C,B
1563,600718,E,B,B,C
1564,600719,A,C,A,A
1565,600720,D,D,D,E
1566,600721,A,E,D,B
1567,600722,B,B,E,A
1568,600723,C,D,E,E
1569,600724,E,E,E,B
1570,600725,C,E,B,C
1571,600726,B,E,A,A
1572,600727,B,B,A,B
1573,600728,C,A,C,B
1574,600729,D,E,E,D
1575,600730,B,B,A,A
1576,600731,B,C,A,C
1577,600732,B,C,C,C
1578,600733,A,B,A,A
1579,600734,A,C,E,A
1580,600735,B,B,E,E
1581,600736,D,E,D,C
1582,600737,D,D,A,C
1583,600738,B,B,D,C
1584,600739,E,B,E,E
1585,600740,D,D,B,D
1586,600741,E,E,E,D
1587,600742,D,B,E,C
1588,600743,C,E,E,A
1589,600744,B,E,A,B
1590,600745,C,D,D,E
1591,600746,B,A,B,B
1592,600747,D,A,B,A
1593,600748,D,E,C,B
1594,600749,B,A,A,E
1595,600750,E,A,D,B
1596,600751,A,B,E,A
1597,600753,A,A,A,A
1598,600754,E,B,C,A
1599,600755,D,E,E,B
1600,600756,C,A,A,C
1601,600757,C,C,C,E
1602,600758,A,B,B,B
1603,600759,D,B,C,E
1604,600760,B,D,A,C
1605,600761,D,B,D,C
1606,600763,D,A,E,E
1607,600764,B,B,C,A
1608,600765,D,C,B,D
1609,600766,C,A,D,C
1610,600767,B,A,B,B
1611,600768,A,B,A,C
1612,600770,E,B,D,E
1613,600771,B,B,C,A
1614,600773,C,E,E,A
1615,600774,A,D,A,B
1616,600775,C,C,C,B
1617,600776,D,B,B,B
1618,600777,C,D,A,C
1619,600778,D,D,D,E
1620,600779,E,A,E,D
1621,600781,C,A,C,C
1622,600782,E,E,A,C
1623,600783,D,A,E,D
1624,600784,C,C,E,E
1625,600785,D,B,E,D
1626,600787,D,E,D,D
1627,600789,C,C,A,C
1628,600790,D,C,D,A
1629,600791,B,D,E,A
1630,600792,B,E,C,E
1631,600793,A,B,E,D
1632,600794,C,A,E,E
1633,600795,E,E,D,D
1634,600796,B,B,A,C
1635,600797,D,C,B,B
1636,600798,C,E,A,B
1637,600800,B,A,A,A
1638,600801,D,E,D,D
1639,600802,C,C,C,B
1640,600804,E,B,B,E
1641,600805,D,B,E,A
1642,600806,B,C,B,C
1643,600807,B,B,D,C
1644,600808,E,E,A,C
1645,600809,E,A,E,E
1646,600810,C,E,B,C
1647,600811,E,C,D,C
1648,600812,D,D,A,D
1649,600814,B,B,D,B
1650,600815,D,D,E,E
1651,600816,E,A,E,E
1652,600818,C,A,B,A
1653,600819,C,C,A,B
1654,600820,D,E,C,C
1655,600821,B,B,A,B
1656,600822,B,E,C,C
1657,600823,E,E,D,D
1658,600824,D,B,D,C
1659,600825,D,B,C,C
1660,600826,D,A,B,A
1661,600827,E,E,E,E
1662,600828,C,A,E,D
1663,600829,D,B,E,C
1664,600830,D,B,C,C
1665,600831,D,B,C,B
1666,600832,E,B,C,A
1667,600833,B,A,D,B
1668,600834,C,A,B,A
1669,600835,E,E,D,D
1670,600836,C,D,B,E
1671,600837,E,C,C,A
1672,600838,C,A,B,B
1673,600839,E,E,A,C
1674,600841,D,C,C,A
1675,600843,B,C,B,A
1676,600844,E,A,A,A
1677,600845,D,B,E,C
1678,600846,C,E,C,E
1679,600847,A,A,A,A
1680,600848,B,B,A,C
1681,600850,D,A,A,D
1682,600851,D,B,B,A
1683,600853,B,E,B,C
1684,600854,C,C,A,C
1685,600855,B,B,B,E
1686,600856,A,A,C,B
1687,600857,B,A,C,C
1688,600858,D,D,B,E
1689,600859,E,B,D,E
1690,600860,B,C,A,B
1691,600861,C,C,B,B
1692,600862,C,D,C,C
1693,600863,D,E,E,C
1694,600864,D,C,D,C
1695,600865,B,D,B,D
1696,600866,C,C,B,E
1697,600867,E,A,E,C
1698,600868,D,B,A,A
1699,600869,C,E,D,E
1700,600870,B,C,A,A
1701,600871,B,E,D,C
1702,600872,D,B,C,C
1703,600873,E,C,D,E
1704,600874,D,D,C,B
1705,600875,E,D,E,A
1706,600876,B,B,A,A
1707,600877,B,B,A,A
1708,600879,D,C,B,B
1709,600880,D,B,E,D
1710,600881,E,E,D,D
1711,600882,B,B,E,A
1712,600883,B,A,E,D
1713,600884,D,C,B,A
1714,600885,B,A,E,B
1715,600886,E,E,B,D
1716,600887,E,B,E,D
1717,600888,D,C,C,E
1718,600889,B,D,B,A
1719,600890,B,A,B,A
1720,600891,B,B,C,E
1721,600892,A,B,A,E
1722,600893,E,A,C,B
1723,600894,D,B,E,A
1724,600895,E,D,C,B
1725,600896,C,D,A,B
1726,600897,D,B,E,D
1727,600898,A,A,E,C
1728,600900,E,E,D,B
1729,600960,C,C,D,A
1730,600961,C,D,A,A
1731,600962,C,C,C,B
1732,600963,D,E,B,E
1733,600965,B,A,B,B
1734,600966,C,E,B,D
1735,600967,C,B,D,D
1736,600969,A,E,D,B
1737,600970,E,C,E,B
1738,600971,D,D,E,B
1739,600973,C,D,A,E
1740,600975,B,A,D,C
1741,600976,C,A,D,C
1742,600978,D,D,C,D
1743,600979,C,C,B,B
1744,600980,B,A,A,A
1745,600981,C,D,C,D
1746,600982,B,B,D,D
1747,600983,B,E,E,D
1748,600984,A,C,B,B
1749,600985,B,A,C,C
1750,600986,C,D,A,D
1751,600987,C,B,E,C
1752,600988,B,A,A,D
1753,600990,B,B,C,D
1754,600992,A,C,B,B
1755,600993,D,A,D,C
1756,600995,C,B,D,C
1757,600997,E,C,D,D
1758,600998,E,E,C,E
1759,600999,E,E,C,A
1760,601000,C,E,D,E
1761,601001,E,B,E,C
1762,601002,E,A,B,A
1763,601003,E,D,C,B
1764,601005,C,E,A,D
1765,601006,E,B,E,A
1766,601007,C,C,C,E
1767,601008,C,D,B,D
1768,601009,E,E,E,D
1769,601018,E,E,D,A
1770,601088,E,B,E,D
1771,601098,D,E,C,C
1772,601099,E,A,C,A
1773,601101,D,D,E,D
1774,601106,E,E,A,D
1775,601107,E,E,D,E
1776,601111,E,E,E,C
1777,601116,A,E,D,E
1778,601117,E,E,E,E
1779,601118,D,D,C,A
1780,601126,C,D,B,A
1781,601137,B,C,C,E
1782,601139,E,D,D,D
1783,601158,C,E,D,B
1784,601166,E,E,E,D
1785,601168,E,C,C,D
1786,601169,E,E,E,E
1787,601177,C,D,C,C
1788,601179,D,E,A,C
1789,601186,E,E,D,D
1790,601188,B,D,C,B
1791,601268,B,E,A,C
1792,601288,E,E,E,C
1793,601299,E,E,D,D
1794,601318,E,E,E,E
1795,601328,E,E,E,D
1796,601333,E,D,C,B
1797,601369,D,D,E,D
1798,601377,E,C,C,A
1799,601390,E,E,D,D
1800,601398,E,E,E,C
1801,601518,B,D,D,B
1802,601519,C,C,B,E
1803,601558,C,E,B,D
1804,601588,E,E,C,C
1805,601600,E,D,A,C
1806,601601,E,E,D,D
1807,601607,E,E,D,E
1808,601616,C,E,C,E
1809,601618,E,E,C,C
1810,601628,E,E,D,C
1811,601666,E,B,E,B
1812,601668,E,E,E,D
1813,601678,C,D,E,C
1814,601688,E,E,C,A
1815,601699,E,B,E,D
1816,601700,A,D,B,E
1817,601717,E,B,E,C
1818,601718,D,E,C,B
1819,601727,E,D,D,C
1820,601766,E,D,E,D
1821,601777,C,E,C,B
1822,601788,E,E,C,A
1823,601799,A,E,C,E
1824,601801,C,E,D,B
1825,601808,E,C,D,B
1826,601818,E,E,E,D
1827,601857,E,C,D,C
1828,601866,E,D,A,B
1829,601872,E,D,A,B
1830,601877,D,D,E,E
1831,601880,C,E,B,D
1832,601888,E,C,E,D
1833,601890,C,D,B,A
1834,601898,E,D,D,E
1835,601899,E,B,E,E
1836,601918,E,C,E,C
1837,601919,E,E,A,B
1838,601933,E,B,D,E
1839,601939,E,E,E,C
1840,601958,E,A,B,B
1841,601988,E,E,E,C
1842,601989,E,E,D,E
1843,601991,E,E,B,C
1844,601992,E,E,D,D
1845,601998,E,E,E,E
1846,601999,D,A,A,B
