,Stkcd,Size,BM,OP,INV
1100,2657,C,B,A,A
1101,2658,A,C,C,C
1102,2659,B,C,A,B
1103,2660,A,B,D,A
1104,2661,D,C,D,C
1105,2662,C,D,A,A
1106,2663,B,D,A,A
1107,2664,C,B,D,E
1108,2665,C,C,A,B
1109,2666,B,C,C,C
1110,2667,A,C,B,B
1111,2668,C,D,B,A
1112,2669,C,B,C,D
1113,2670,E,D,A,B
1114,2671,A,C,A,A
1115,2672,C,D,D,C
1116,2673,E,C,B,A
1117,2674,B,B,B,B
1118,2675,E,B,C,C
1119,2676,B,B,A,B
1120,2677,B,A,E,D
1121,2678,D,A,C,B
1122,2679,B,A,A,B
1123,2681,C,B,A,A
1124,2682,A,E,C,B
1125,2683,E,A,D,D
1126,2684,A,E,E,B
1127,2685,C,C,C,E
1128,2686,A,D,A,A
1129,2687,A,C,E,C
1130,2688,C,B,C,B
1131,2689,B,B,A,A
1132,2690,E,A,E,B
1133,2691,A,A,A,D
1134,2692,A,C,A,A
1135,2693,A,A,A,A
1136,2694,A,D,A,D
1137,2695,D,A,D,D
1138,2696,A,E,A,A
1139,2697,D,B,E,C
1140,2698,D,A,E,D
1141,2699,D,B,A,A
1142,2700,A,B,C,C
1143,2701,D,C,E,D
1144,2702,B,B,A,C
1145,2703,B,B,A,A
1146,2705,E,A,E,D
1147,2706,D,A,E,C
1148,2707,C,D,B,C
1149,2708,B,B,A,B
1150,2709,D,A,A,C
1151,2712,B,D,B,C
1152,2713,B,C,A,A
1153,2714,E,A,E,E
1154,2715,B,A,A,A
1155,2716,A,E,E,A
1156,2717,C,E,C,E
1157,2718,A,D,C,E
1158,2719,A,B,A,A
1159,2721,B,E,B,A
1160,2722,A,C,B,C
1161,2723,A,B,C,E
1162,2724,A,C,D,D
1163,2725,A,A,B,A
1164,2726,D,C,D,E
1165,2727,D,C,E,C
1166,2728,A,C,E,D
1167,2729,B,A,B,B
1168,2730,B,B,C,A
1169,2731,A,D,B,D
1170,2732,C,A,D,B
1171,2733,D,A,B,C
1172,2734,C,C,E,E
1173,2735,B,B,D,D
1174,2736,E,D,D,C
1175,2737,D,B,E,C
1176,2738,B,C,B,E
1177,2739,E,B,A,D
1178,2740,A,D,A,E
1179,2741,C,B,A,C
1180,2742,B,E,C,B
1181,2743,B,E,B,C
1182,2745,D,E,C,C
1183,2746,C,B,E,E
1184,2747,D,A,B,C
1185,2748,A,C,A,E
1186,2749,B,A,E,E
1187,2750,B,A,A,B
1188,2751,B,C,B,E
1189,2752,C,B,A,E
1190,2753,A,D,B,E
1191,2755,B,D,E,E
1192,2756,B,C,D,C
1193,2757,C,B,D,E
1194,2758,A,B,B,C
1195,2759,B,B,A,A
1196,2760,A,B,D,E
1197,2761,A,E,E,E
1198,2762,A,C,B,B
1199,2763,A,D,D,C
1200,2765,A,E,A,E
1201,2766,A,E,A,E
1202,2767,A,A,B,C
1203,2768,C,C,E,E
1204,2769,A,E,C,A
1205,2770,A,D,A,B
1206,2771,A,B,B,B
1207,2772,B,E,B,E
1208,2773,E,A,E,D
1209,2774,A,D,B,C
1210,2775,A,D,D,E
1211,2776,C,B,C,C
1212,2777,D,A,E,C
1213,2778,A,A,B,C
1214,2779,A,A,A,C
1215,2780,A,A,A,A
1216,2781,B,C,C,A
1217,2782,C,A,D,D
1218,2783,B,C,C,D
1219,2785,B,A,A,A
1220,2786,B,C,A,C
1221,2787,A,D,B,B
1222,2788,B,E,E,E
1223,2789,A,E,B,D
1224,2790,A,C,D,D
1225,2791,E,B,E,E
1226,2792,C,B,B,D
1227,2793,B,D,E,E
1228,2795,B,A,D,B
1229,2796,C,A,C,E
1230,2797,E,C,C,C
1231,2798,D,D,E,E
1232,2799,B,A,D,E
1233,2800,A,A,C,A
1234,2801,B,A,E,D
1235,2802,A,A,E,A
1236,2803,D,B,E,E
1237,2805,A,B,B,E
1238,2806,A,C,B,D
1239,2807,D,E,C,D
1240,2808,A,A,B,E
1241,2809,A,C,D,E
1242,2810,C,A,E,D
1243,2811,B,C,C,E
1244,2812,E,A,E,E
1245,2813,A,B,A,A
1246,2815,D,B,D,C
1247,2816,B,A,A,A
1248,2817,A,B,B,C
1249,2818,C,D,E,C
1250,2819,B,A,E,D
1251,2820,B,A,C,B
1252,2821,E,A,E,E
1253,2822,C,B,D,E
1254,2823,A,D,B,D
1255,2824,B,C,A,E
1256,2825,A,C,C,E
1257,2826,A,A,C,D
1258,2827,C,A,B,E
1259,2828,A,D,B,E
1260,2829,B,B,A,A
1261,2830,A,C,B,C
1262,2831,D,C,E,D
1263,2832,C,A,E,E
1264,2833,C,A,E,E
1265,2835,A,B,B,C
1266,2836,A,A,C,E
1267,2837,C,A,D,D
1268,2838,D,A,E,D
1269,2839,D,E,C,C
1270,2840,C,B,D,E
1271,2841,E,A,E,E
1272,2842,B,B,C,D
1273,2843,A,A,D,B
1274,2845,B,E,C,E
1275,2846,A,C,D,E
1276,2847,D,C,E,E
1277,2848,A,C,A,A
1278,2849,A,D,E,E
1279,2850,D,B,D,C
1280,2851,D,B,E,E
1281,2852,C,D,C,B
1282,2853,A,D,E,E
1283,2855,B,D,B,D
1284,2856,A,E,A,C
1285,2857,A,C,C,B
1286,2858,A,B,C,E
1287,2859,D,A,C,B
1288,2860,A,C,E,E
1289,2861,A,B,C,A
1290,2862,A,C,A,C
1291,2863,A,E,C,D
1292,2864,A,B,D,D
1293,2865,A,E,B,A
1294,2866,B,C,C,C
1295,2867,E,C,E,B
1296,2868,A,C,C,E
1297,2869,D,C,E,E
1298,2870,A,C,A,A
1299,2871,A,C,C,B
1300,2872,A,E,A,A
1301,2873,B,C,D,D
1302,2875,A,D,B,B
1303,2876,B,B,C,E
1304,2877,A,B,D,E
1305,2878,B,B,E,E
1306,2879,A,C,D,B
1307,2880,D,B,D,C
1308,2881,B,B,B,A
1309,2882,B,E,E,C
1310,2883,A,B,D,D
1311,2884,B,B,E,C
1312,2885,A,C,C,C
1313,2886,B,C,C,E
1314,2887,A,E,D,E
1315,2888,A,B,B,A
1316,2889,A,E,D,E
1317,2890,A,A,A,B
1318,2891,C,B,D,E
1319,2892,A,B,D,D
1320,2893,A,D,C,D
1321,2895,A,E,D,C
1322,2896,A,C,C,C
1323,2897,B,D,B,E
1324,2898,A,C,B,D
1325,2899,A,C,B,B
1326,2900,A,D,D,C
1327,2901,C,B,E,E
1328,2902,A,B,A,C
1329,2903,A,B,A,A
1330,2905,A,E,C,C
1331,2906,C,D,A,C
1332,2907,A,C,E,E
1333,2908,A,B,D,C
1334,2909,A,C,E,D
1335,2910,A,E,B,E
1336,2911,C,D,E,E
1337,2912,C,A,E,B
1338,2913,A,D,D,D
1339,2915,A,D,A,E
1340,2916,E,B,E,E
1341,2917,A,C,D,D
1342,2918,C,D,E,E
1343,2919,A,C,B,B
1344,2920,D,C,B,D
1345,2921,A,C,C,B
1346,2922,A,D,C,C
1347,2923,A,C,D,D
1348,2925,D,B,E,D
1349,2926,E,E,C,E
1350,2927,A,B,D,E
1351,2928,C,E,E,E
1352,2929,A,D,C,E
1353,2930,B,D,D,E
1354,2931,A,C,D,E
1355,2932,B,A,C,C
1356,2933,A,B,D,C
1357,2935,B,B,C,D
1358,2936,C,E,D,C
1359,2937,A,B,E,C
1360,2938,E,D,E,C
1361,2939,E,D,C,E
1362,2940,B,B,E,A
1363,2941,B,E,C,C
1364,2942,A,C,E,D
1365,2943,A,B,B,C
1366,2945,D,C,C,E
1367,2946,B,E,D,E
1368,2947,B,B,E,E
1369,2948,B,E,C,E
1370,2949,B,D,D,E
1371,2950,C,D,E,D
1372,2958,D,E,D,D
1373,600000,E,E,D,D
1374,600004,E,B,C,A
1375,600006,D,D,B,A
1376,600007,D,B,E,C
1377,600008,E,E,B,D
1378,600009,E,A,E,E
1379,600010,E,E,B,B
1380,600011,E,E,B,B
1381,600012,C,D,D,C
1382,600015,E,E,D,D
1383,600016,E,E,D,D
1384,600017,D,E,C,C
1385,600018,E,C,D,B
1386,600019,E,E,C,B
1387,600020,D,E,E,B
1388,600021,E,E,C,D
1389,600022,D,E,B,A
1390,600023,E,D,C,B
1391,600025,E,E,D,B
1392,600026,E,E,B,C
1393,600027,E,E,C,B
1394,600028,E,E,D,D
1395,600029,E,E,B,E
1396,600030,E,E,D,E
1397,600031,E,B,E,E
1398,600033,D,D,D,B
1399,600035,C,E,E,E
1400,600036,E,E,E,D
1401,600037,E,C,B,B
1402,600038,E,C,C,D
1403,600039,D,E,D,D
1404,600048,E,E,E,E
1405,600050,E,E,B,C
1406,600051,B,E,D,E
1407,600052,B,B,E,A
1408,600053,D,A,E,A
1409,600054,C,C,D,C
1410,600055,D,A,C,C
1411,600056,E,D,E,E
1412,600057,D,E,C,E
1413,600058,D,D,B,B
1414,600059,D,B,C,C
1415,600060,E,D,B,B
1416,600061,E,E,D,D
1417,600062,D,B,D,D
1418,600063,D,C,C,B
1419,600064,D,D,E,D
1420,600066,E,C,D,B
1421,600067,C,E,D,C
1422,600068,E,E,D,C
1423,600069,A,C,A,A
1424,600070,D,B,E,D
1425,600071,B,A,A,E
1426,600072,D,B,B,A
1427,600073,D,D,D,E
1428,600075,C,D,A,A
1429,600076,B,C,C,D
1430,600077,C,E,D,E
1431,600078,B,D,C,B
1432,600079,E,D,D,B
1433,600080,A,C,B,B
1434,600081,B,D,E,C
1435,600082,A,C,A,A
1436,600083,A,A,E,A
1437,600084,B,B,A,A
1438,600085,E,A,D,B
1439,600086,A,E,A,A
1440,600088,C,A,D,B
1441,600089,E,E,C,D
1442,600090,B,C,B,B
1443,600091,A,B,A,B
1444,600093,D,C,A,B
1445,600094,D,E,C,A
1446,600095,C,A,B,D
1447,600096,C,E,B,A
1448,600097,B,C,D,D
1449,600098,D,D,B,D
1450,600099,A,A,A,C
1451,600100,E,D,B,B
1452,600101,B,C,B,C
1453,600103,C,C,B,C
1454,600104,E,E,D,C
1455,600105,D,C,B,D
1456,600106,B,D,C,B
1457,600107,B,A,B,A
1458,600108,C,D,A,B
1459,600109,E,D,C,C
1460,600110,C,C,A,A
1461,600111,E,B,C,B
1462,600112,A,D,A,A
1463,600113,B,B,D,E
1464,600114,C,A,D,E
1465,600115,E,E,B,E
1466,600116,D,B,C,B
1467,600117,B,E,B,A
1468,600118,E,A,B,D
1469,600119,B,B,C,A
1470,600120,D,D,C,E
1471,600121,A,E,A,C
1472,600122,A,E,A,A
1473,600123,C,E,C,D
1474,600125,D,C,D,C
1475,600126,E,D,C,B
1476,600127,D,B,B,A
1477,600128,A,D,A,E
1478,600129,D,D,B,D
1479,600130,B,A,B,B
1480,600131,D,C,E,E
1481,600132,E,A,E,C
1482,600133,B,E,C,D
1483,600135,B,C,B,E
1484,600136,C,D,A,B
1485,600137,A,A,B,B
1486,600138,D,D,D,D
1487,600139,A,C,A,A
1488,600141,D,E,B,D
1489,600143,E,C,D,E
1490,600146,A,A,A,A
1491,600148,A,B,C,C
1492,600149,A,A,D,B
1493,600150,E,C,B,B
1494,600151,D,D,A,A
1495,600152,A,C,A,D
1496,600153,E,E,E,E
1497,600155,E,D,B,D
1498,600156,A,B,A,C
1499,600157,E,E,B,B
1500,600158,C,B,C,A
1501,600159,A,D,B,D
1502,600160,E,B,C,B
1503,600161,E,A,E,E
1504,600162,D,E,D,C
1505,600163,C,C,D,D
1506,600165,C,B,A,B
1507,600166,D,E,A,A
1508,600167,E,A,E,D
1509,600168,C,E,B,E
1510,600169,C,E,A,C
1511,600170,E,E,D,E
1512,600171,D,A,C,E
1513,600172,B,E,A,B
1514,600173,B,D,E,E
1515,600175,A,D,A,A
1516,600176,E,B,E,D
1517,600177,E,D,E,C
1518,600178,C,D,A,D
1519,600179,B,D,E,A
1520,600180,C,E,C,D
1521,600182,B,C,D,D
1522,600183,E,A,E,E
1523,600184,C,B,B,C
1524,600185,E,E,C,D
1525,600186,B,A,E,E
1526,600187,B,C,A,A
1527,600188,E,E,E,B
1528,600189,A,E,A,A
1529,600190,C,E,B,C
1530,600191,B,B,B,A
1531,600192,A,D,A,B
1532,600193,A,B,D,E
1533,600195,E,A,C,A
1534,600196,E,C,D,C
1535,600197,D,B,E,E
1536,600198,D,B,A,A
1537,600199,C,C,A,D
1538,600200,C,B,B,A
1539,600201,E,A,B,A
1540,600202,A,C,C,E
1541,600203,C,D,A,B
1542,600206,D,A,B,C
1543,600207,C,A,A,C
1544,600208,E,E,C,B
1545,600209,A,A,A,A
1546,600210,C,D,D,C
1547,600211,E,A,D,D
1548,600212,A,A,A,A
1549,600213,A,E,D,A
1550,600215,B,B,B,B
1551,600216,E,B,B,B
1552,600217,D,B,E,E
1553,600218,B,C,B,D
1554,600219,E,D,B,C
1555,600220,C,C,C,B
1556,600221,E,E,A,B
1557,600222,B,B,B,A
1558,600223,D,E,D,D
1559,600225,A,E,A,A
1560,600226,A,B,A,A
1561,600227,B,C,A,A
1562,600228,B,A,A,A
1563,600229,C,B,D,C
1564,600230,C,C,A,C
1565,600231,C,D,C,B
1566,600232,A,B,B,C
1567,600233,E,A,E,D
1568,600234,A,A,E,E
1569,600235,A,C,A,B
1570,600236,E,C,E,A
1571,600237,A,B,A,A
1572,600238,A,A,A,A
1573,600239,C,E,A,C
1574,600241,A,C,A,A
1575,600242,A,A,A,A
1576,600243,A,C,A,A
1577,600246,E,C,C,A
1578,600247,A,B,E,B
1579,600248,B,E,D,B
1580,600249,B,C,A,C
1581,600250,A,D,C,E
1582,600251,C,C,C,A
1583,600252,D,B,D,C
1584,600255,A,C,A,A
1585,600256,E,D,D,B
1586,600257,A,B,A,A
1587,600258,E,C,D,B
1588,600259,D,A,B,C
1589,600260,D,C,D,A
1590,600261,C,C,E,A
1591,600262,B,B,B,E
1592,600265,B,A,C,A
1593,600266,D,E,C,D
1594,600267,E,D,C,B
1595,600268,C,E,C,A
1596,600269,D,E,C,C
1597,600271,E,A,E,C
1598,600272,A,B,C,B
1599,600273,E,B,E,D
1600,600275,A,A,A,A
1601,600276,E,A,E,E
1602,600277,D,E,C,A
1603,600278,C,C,B,D
1604,600279,B,E,B,E
1605,600280,A,E,A,A
1606,600281,A,A,D,A
1607,600282,D,E,E,C
1608,600283,C,C,B,B
1609,600284,C,D,C,E
1610,600285,C,A,E,C
1611,600287,B,D,E,E
1612,600288,C,A,C,B
1613,600289,B,C,E,A
1614,600290,A,E,A,A
1615,600291,D,E,A,A
1616,600292,C,D,B,C
1617,600293,B,D,A,B
1618,600295,C,E,D,B
1619,600297,E,E,D,B
1620,600298,E,A,E,D
1621,600299,E,B,C,B
1622,600300,C,D,B,C
1623,600301,A,A,A,B
1624,600302,A,B,A,A
1625,600303,A,D,A,A
1626,600305,E,A,E,C
1627,600306,A,C,E,A
1628,600307,D,E,D,B
1629,600308,C,D,C,B
1630,600309,E,C,E,E
1631,600310,B,E,C,D
1632,600311,A,A,A,D
1633,600312,D,E,B,B
1634,600313,C,C,B,B
1635,600315,E,A,D,D
1636,600316,E,B,A,A
1637,600317,E,B,D,A
1638,600318,C,D,C,B
1639,600319,A,B,A,B
1640,600320,D,E,B,C
1641,600321,B,C,A,B
1642,600322,B,E,D,A
1643,600323,E,C,D,E
1644,600325,D,E,D,E
1645,600326,D,D,E,E
1646,600327,B,D,C,E
1647,600328,B,E,E,E
1648,600329,D,C,D,D
1649,600330,D,B,B,D
1650,600331,C,B,B,A
1651,600332,E,C,E,D
1652,600333,B,D,A,B
1653,600335,C,E,C,E
1654,600336,D,D,D,E
1655,600337,D,C,D,A
1656,600338,D,A,E,A
1657,600339,D,E,B,B
1658,600340,E,E,E,D
1659,600343,C,B,A,B
1660,600345,C,A,B,C
1661,600346,E,D,E,E
1662,600348,D,E,C,C
1663,600350,E,E,D,D
1664,600351,C,C,A,A
1665,600352,E,C,E,B
1666,600353,B,B,C,D
1667,600354,B,B,A,A
1668,600355,A,A,A,A
1669,600356,A,C,B,C
1670,600358,A,A,A,A
1671,600359,B,B,A,A
1672,600360,D,B,A,E
1673,600361,B,E,B,A
1674,600362,E,E,B,E
1675,600363,D,B,C,D
1676,600365,A,B,A,A
1677,600366,C,B,A,B
1678,600367,A,B,C,C
1679,600368,B,D,E,C
1680,600369,E,D,B,C
1681,600370,B,B,C,B
1682,600371,C,A,D,B
1683,600372,E,B,C,C
1684,600373,E,C,D,A
1685,600375,C,E,A,B
1686,600376,E,E,D,C
1687,600377,E,C,E,D
1688,600378,C,D,C,C
1689,600379,A,A,C,C
1690,600380,E,C,D,B
1691,600381,B,B,A,B
1692,600382,C,D,D,D
1693,600383,E,E,E,E
1694,600385,A,A,E,E
1695,600386,B,D,C,B
1696,600387,B,C,D,A
1697,600388,D,D,E,D
1698,600389,C,B,E,E
1699,600390,E,E,D,C
1700,600391,D,C,B,A
1701,600392,D,B,B,C
1702,600393,B,E,C,A
1703,600395,D,C,E,D
1704,600396,B,E,A,A
1705,600397,B,E,C,B
1706,600398,E,B,E,B
1707,600399,D,C,C,C
1708,600400,D,B,B,B
1709,600403,D,D,A,C
1710,600405,B,B,A,B
1711,600406,E,C,E,D
1712,600408,A,D,E,C
1713,600409,D,D,C,B
1714,600410,D,B,B,B
1715,600415,E,C,D,D
1716,600416,E,D,A,A
1717,600418,E,E,A,A
1718,600419,B,B,E,D
1719,600420,D,E,D,C
1720,600421,A,A,A,E
1721,600422,D,B,D,C
1722,600423,A,A,A,A
1723,600425,D,D,B,A
1724,600426,E,B,E,B
1725,600428,D,E,B,B
1726,600429,D,E,B,B
1727,600433,C,B,C,B
1728,600435,D,A,B,B
1729,600436,E,A,E,E
1730,600438,E,B,E,E
1731,600439,B,C,C,C
1732,600444,A,B,C,D
1733,600446,E,A,D,D
1734,600448,B,C,A,A
1735,600449,D,C,E,C
1736,600452,D,B,E,B
1737,600455,A,A,D,D
1738,600456,D,B,C,D
1739,600458,C,E,B,C
1740,600459,D,C,C,E
1741,600460,E,A,A,D
1742,600461,C,D,D,E
1743,600462,A,A,E,A
1744,600463,A,C,A,A
1745,600466,D,E,D,E
1746,600467,C,D,B,C
1747,600468,C,B,B,E
1748,600469,B,D,D,B
1749,600470,A,D,A,A
1750,600475,A,E,C,D
1751,600476,A,A,A,A
1752,600477,D,C,D,D
1753,600478,D,B,A,B
1754,600479,C,C,E,D
1755,600480,C,E,B,C
1756,600481,C,B,D,B
1757,600482,D,E,B,B
1758,600483,D,D,D,B
1759,600486,E,A,E,E
1760,600487,E,C,C,D
1761,600488,C,C,C,D
1762,600489,E,C,B,C
1763,600490,D,D,C,E
1764,600491,D,E,D,D
1765,600493,A,C,B,E
1766,600495,C,B,B,B
1767,600496,D,E,C,C
1768,600497,E,D,C,B
1769,600498,E,C,C,C
1770,600499,C,D,B,C
1771,600500,D,E,C,C
1772,600501,C,C,B,C
1773,600502,C,E,C,E
1774,600503,C,C,C,A
1775,600505,B,C,B,D
1776,600506,A,A,A,B
1777,600507,D,C,E,E
1778,600508,C,D,C,D
1779,600509,B,E,A,A
1780,600510,D,E,E,D
1781,600511,E,E,E,D
1782,600512,C,D,E,A
1783,600513,B,A,C,E
1784,600515,D,E,A,A
1785,600516,E,B,D,D
1786,600517,D,B,A,B
1787,600518,D,E,A,A
1788,600519,E,A,E,D
1789,600520,A,A,A,B
1790,600521,E,A,D,C
1791,600522,E,D,D,E
1792,600523,D,A,B,B
1793,600525,D,C,A,A
1794,600526,B,D,B,A
1795,600527,C,B,B,B
1796,600528,E,D,C,D
1797,600529,E,A,D,D
1798,600530,A,A,A,B
1799,600531,D,D,C,B
1800,600532,C,D,C,D
1801,600533,B,E,C,E
1802,600535,E,C,D,A
1803,600536,E,A,B,E
1804,600537,B,D,A,A
1805,600538,B,A,A,B
1806,600539,A,A,A,A
1807,600540,B,B,B,A
1808,600543,A,B,B,C
1809,600545,C,D,E,A
1810,600546,E,D,E,A
1811,600547,E,B,C,E
1812,600548,D,E,D,D
1813,600549,E,C,B,C
1814,600550,D,C,A,A
1815,600551,C,D,B,B
1816,600552,C,D,B,D
1817,600555,A,C,A,A
1818,600556,C,A,E,E
1819,600557,D,B,D,D
1820,600558,B,C,B,C
1821,600559,D,B,D,D
1822,600560,B,B,B,B
1823,600561,A,E,A,B
1824,600562,D,A,B,B
1825,600563,D,A,E,C
1826,600565,C,E,E,E
1827,600566,E,A,E,D
1828,600567,D,E,D,E
1829,600568,A,D,A,A
1830,600569,C,E,B,D
1831,600570,E,A,E,E
1832,600571,B,A,B,A
1833,600572,D,B,A,A
1834,600573,A,B,B,B
1835,600575,D,D,C,B
1836,600576,B,A,A,A
1837,600577,C,C,D,D
1838,600578,E,E,B,D
1839,600579,A,E,A,C
1840,600580,D,C,E,C
1841,600581,C,E,B,B
1842,600582,D,E,C,B
1843,600583,E,C,A,C
1844,600584,E,C,A,B
1845,600585,E,B,E,E
1846,600586,C,D,B,B
1847,600587,D,D,E,A
1848,600588,E,A,E,D
1849,600589,B,C,A,A
1850,600590,C,E,B,B
1851,600592,C,A,C,C
1852,600593,C,A,C,E
1853,600594,C,C,C,A
1854,600595,B,E,D,B
1855,600596,C,D,C,C
1856,600597,E,C,E,B
1857,600598,E,A,E,B
1858,600599,A,A,A,A
1859,600600,E,C,D,D
1860,600601,D,C,A,A
1861,600602,D,B,C,D
1862,600603,B,E,E,E
1863,600604,D,D,B,D
1864,600605,A,A,B,A
1865,600606,E,E,E,D
1866,600608,A,A,B,B
1867,600609,D,C,E,C
1868,600611,C,E,D,C
1869,600612,E,C,E,D
1870,600613,B,B,B,D
1871,600615,A,A,C,C
1872,600616,B,B,B,B
1873,600617,C,E,A,B
1874,600618,C,C,E,D
1875,600619,C,E,C,B
1876,600620,C,B,B,D
1877,600621,E,E,A,D
1878,600622,C,E,C,D
1879,600623,D,E,B,C
1880,600624,C,A,A,A
1881,600626,C,D,C,A
1882,600628,D,C,A,D
1883,600629,C,E,D,E
1884,600630,B,B,A,B
1885,600633,D,B,C,D
1886,600634,A,E,B,C
1887,600635,D,D,C,C
1888,600636,C,B,B,B
1889,600637,E,C,C,E
1890,600638,C,E,A,E
1891,600639,D,D,D,E
1892,600640,D,A,B,B
1893,600641,E,A,D,A
1894,600642,E,E,C,D
1895,600643,D,D,E,B
1896,600644,B,C,C,D
1897,600645,D,B,B,D
1898,600647,A,A,B,C
1899,600648,D,D,D,D
1900,600649,D,E,B,C
1901,600650,B,C,C,C
1902,600651,B,E,E,A
1903,600652,A,B,A,E
1904,600653,B,D,A,A
1905,600654,A,E,E,A
1906,600655,E,E,D,D
1907,600657,D,E,E,B
1908,600658,C,E,B,B
1909,600660,E,B,E,D
1910,600661,C,B,B,A
1911,600662,D,C,B,D
1912,600663,E,D,E,D
1913,600664,D,C,B,C
1914,600665,B,E,E,E
1915,600666,A,D,A,A
1916,600667,E,C,D,D
1917,600668,C,C,E,D
1918,600671,A,A,E,D
1919,600673,E,C,E,E
1920,600674,E,B,D,D
1921,600675,D,E,E,A
1922,600676,C,D,A,B
1923,600678,B,A,E,B
1924,600679,B,B,B,C
1925,600681,D,C,E,B
1926,600682,E,D,D,C
1927,600683,B,E,E,E
1928,600684,B,E,C,E
1929,600685,E,E,A,D
1930,600686,B,E,B,B
1931,600687,A,E,A,A
1932,600688,E,D,C,B
1933,600689,A,A,B,B
1934,600690,E,D,E,D
1935,600691,B,E,A,B
1936,600692,A,D,C,E
1937,600693,C,D,E,C
1938,600694,D,D,E,C
1939,600695,B,A,B,A
1940,600696,B,A,B,D
1941,600697,B,E,D,B
1942,600698,A,A,A,C
1943,600699,E,D,C,A
1944,600702,D,B,E,E
1945,600703,E,A,C,A
1946,600704,E,E,E,C
1947,600705,E,E,D,D
1948,600706,A,C,B,E
1949,600707,C,E,A,C
1950,600708,C,E,C,D
1951,600710,C,E,E,A
1952,600711,D,D,B,E
1953,600712,C,A,A,A
1954,600713,C,E,D,D
1955,600714,A,A,A,B
1956,600715,C,D,A,D
1957,600716,B,D,B,A
1958,600717,D,E,C,B
1959,600718,D,C,A,C
1960,600719,A,C,B,D
1961,600720,E,C,E,D
1962,600721,A,B,B,C
1963,600722,B,A,B,A
1964,600723,C,D,D,B
1965,600724,C,B,E,A
1966,600725,B,A,B,D
1967,600726,B,E,B,A
1968,600727,B,B,E,D
1969,600728,D,B,E,E
1970,600729,D,C,E,C
1971,600730,B,B,A,A
1972,600731,B,C,D,C
1973,600732,D,D,E,E
1974,600733,D,E,A,E
1975,600734,A,B,E,A
1976,600735,A,A,E,D
1977,600736,C,E,B,E
1978,600737,E,B,C,C
1979,600738,C,D,E,A
1980,600739,E,D,C,D
1981,600740,C,E,B,B
1982,600741,E,D,E,C
1983,600742,C,D,D,E
1984,600743,C,E,D,E
1985,600744,A,E,A,D
1986,600745,E,B,C,E
1987,600746,A,C,A,E
1988,600748,D,E,D,C
1989,600749,B,B,A,B
1990,600750,D,B,D,E
1991,600751,D,E,C,B
1992,600753,A,A,D,E
1993,600754,E,D,D,B
1994,600755,D,E,D,E
1995,600756,C,A,A,D
1996,600757,C,C,D,C
1997,600758,C,E,A,B
1998,600759,C,D,B,A
1999,600760,E,D,D,B
2000,600761,D,C,E,C
2001,600763,E,A,E,E
2002,600764,D,B,E,E
2003,600765,D,D,B,E
2004,600766,A,A,E,A
2005,600767,A,A,A,A
2006,600768,A,A,E,A
2007,600769,A,A,C,B
2008,600770,D,B,B,C
2009,600771,D,A,B,D
2010,600773,C,E,B,D
2011,600774,B,B,B,B
2012,600775,C,B,B,B
2013,600776,D,A,B,C
2014,600777,D,E,C,D
2015,600778,A,E,E,B
2016,600779,E,A,E,E
2017,600780,C,D,C,A
2018,600781,A,E,D,D
2019,600782,D,E,E,C
2020,600783,D,A,C,B
2021,600784,B,D,A,E
2022,600785,B,D,C,E
2023,600787,D,D,B,A
2024,600789,D,B,B,C
2025,600790,C,D,C,B
2026,600791,A,E,B,E
2027,600792,B,D,C,D
2028,600793,A,D,A,A
2029,600794,B,B,D,A
2030,600795,E,E,B,E
2031,600796,A,A,B,A
2032,600797,D,B,B,A
2033,600798,B,D,C,B
2034,600800,B,A,A,A
2035,600801,E,C,E,D
2036,600802,C,C,E,B
2037,600803,D,D,D,C
2038,600804,D,D,A,A
2039,600805,B,D,A,B
2040,600807,B,C,E,A
2041,600808,D,E,B,D
2042,600809,E,A,E,E
2043,600810,C,E,D,E
2044,600811,E,E,B,A
2045,600812,E,C,B,C
2046,600814,C,D,E,C
2047,600815,C,B,A,A
2048,600816,D,C,A,A
2049,600817,A,A,B,C
2050,600818,B,A,A,A
2051,600819,B,D,B,B
2052,600820,E,E,D,D
2053,600821,A,B,A,A
2054,600822,C,A,D,A
2055,600823,D,E,D,E
2056,600824,C,B,B,D
2057,600825,C,B,A,B
2058,600826,C,B,B,D
2059,600827,E,E,C,E
2060,600828,B,E,E,B
2061,600829,C,C,E,E
2062,600830,B,C,A,B
2063,600831,C,C,A,B
2064,600833,B,A,C,D
2065,600834,C,B,C,B
2066,600835,D,E,D,B
2067,600836,B,C,A,A
2068,600837,E,E,C,D
2069,600838,B,B,C,D
2070,600839,D,E,B,C
2071,600841,B,D,B,C
2072,600843,A,D,B,C
2073,600844,B,B,A,A
2074,600845,E,A,D,C
2075,600846,C,D,E,B
2076,600847,A,A,A,B
2077,600848,E,D,D,E
2078,600850,D,B,D,D
2079,600851,C,B,B,D
2080,600853,A,E,D,E
2081,600854,A,C,A,A
2082,600855,C,B,B,E
2083,600856,A,E,A,A
2084,600857,A,B,C,E
2085,600858,B,E,B,A
2086,600859,E,E,D,D
2087,600860,A,C,A,A
2088,600861,C,C,A,A
2089,600862,E,A,E,A
2090,600863,D,E,C,C
2091,600864,D,E,A,C
2092,600865,B,B,D,C
2093,600866,B,B,D,E
2094,600867,E,A,E,B
2095,600868,C,A,B,B
2096,600869,D,D,B,A
2097,600870,A,A,E,A
